date,hs300_benchmark,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2016-09-22,1.3493645379910857,1.759140777934608,1.759140777934608,1.759140777934608,1.6062632242880772,1.759140777934608,1.759140777934608,1.759140777934608,1.4638612602563534,1.759140777934608,1.759140777934608,1.759140777934608,1.759140777934608,1.759140777934608,1.759140777934608
2016-09-23,1.3461412127286405,1.7606174963211219,1.7606174963211219,1.7606174963211219,1.6062632242880772,1.7606174963211219,1.7606174963211219,1.7606174963211219,1.4638612602563534,1.7606174963211219,1.7606174963211219,1.7606174963211219,1.7606174963211219,1.7606174963211219,1.7606174963211219
2016-09-26,1.3235779358915247,1.7611096325884372,1.7611096325884372,1.7611096325884372,1.6060210500807814,1.7611096325884372,1.7611096325884372,1.7611096325884372,1.4638612602563534,1.7611096325884372,1.7611096325884372,1.7611096325884372,1.7611096325884372,1.7611096325884372,1.7611096325884372
2016-09-27,1.3304275020742202,1.758649123147168,1.758649123147168,1.758649123147168,1.6052180395557412,1.758649123147168,1.758649123147168,1.758649123147168,1.4638612602563534,1.758649123147168,1.758649123147168,1.758649123147168,1.758649123147168,1.758649123147168,1.758649123147168
2016-09-28,1.328412923785192,1.7483113676297177,1.7483113676297177,1.7483113676297177,1.6052180395557412,1.7483113676297177,1.7483113676297177,1.7483113676297177,1.4638612602563534,1.7483113676297177,1.7483113676297177,1.7483113676297177,1.7483113676297177,1.7483113676297177,1.7483113676297177
2016-09-29,1.3344566586522761,1.745846353364466,1.745846353364466,1.745846353364466,1.6052180395557412,1.745846353364466,1.745846353364466,1.745846353364466,1.4638612602563534,1.745846353364466,1.745846353364466,1.745846353364466,1.745846353364466,1.745846353364466,1.745846353364466
2016-09-30,1.3384858152303327,1.751271299660231,1.751271299660231,1.751271299660231,1.6052180395557412,1.751271299660231,1.751271299660231,1.751271299660231,1.4638612602563534,1.751271299660231,1.751271299660231,1.751271299660231,1.751271299660231,1.751271299660231,1.751271299660231
2016-10-10,1.353796610226947,1.699034997792068,1.699034997792068,1.699034997792068,1.6052180395557412,1.699034997792068,1.699034997792068,1.699034997792068,1.4638612602563534,1.699034997792068,1.699034997792068,1.699034997792068,1.699034997792068,1.699034997792068,1.699034997792068
2016-10-11,1.3570199354893921,1.6960553237002147,1.6960553237002147,1.6960553237002147,1.6052180395557412,1.6960553237002147,1.6960553237002147,1.6960553237002147,1.4638612602563534,1.6960553237002147,1.6960553237002147,1.6960553237002147,1.6960553237002147,1.6960553237002147,1.6960553237002147
2016-10-12,1.353796610226947,1.6930743403410933,1.6930743403410933,1.6930743403410933,1.601755752936319,1.6930743403410933,1.6930743403410933,1.6930743403410933,1.4638612602563534,1.6930743403410933,1.6930743403410933,1.6930743403410933,1.6930743403410933,1.6930743403410933,1.6930743403410933
2016-10-13,1.353796610226947,1.697547784469701,1.697547784469701,1.697547784469701,1.6011150506351446,1.697547784469701,1.697547784469701,1.697547784469701,1.4638612602563534,1.697547784469701,1.697547784469701,1.697547784469701,1.697547784469701,1.697547784469701,1.697547784469701
2016-10-14,1.3578257668050033,1.6925805634471123,1.6925805634471123,1.6925805634471123,1.6011150506351446,1.6925805634471123,1.6925805634471123,1.6925805634471123,1.4638612602563534,1.6925805634471123,1.6925805634471123,1.6925805634471123,1.6925805634471123,1.6925805634471123,1.6925805634471123
2016-10-17,1.3453353814130284,1.6975514314748572,1.6975514314748572,1.6975514314748572,1.6011150506351446,1.6975514314748572,1.6975514314748572,1.6975514314748572,1.4638612602563534,1.6975514314748572,1.6975514314748572,1.6975514314748572,1.6975514314748572,1.6975514314748572,1.6975514314748572
2016-10-18,1.3622578390408653,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.6011150506351446,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.4638612602563534,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.7005317704913456
2016-10-19,1.361452007725254,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.6004746046148906,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.4638612602563534,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.7005317704913456,1.7005317704913456
2016-10-20,1.359437429436226,1.7109583886461832,1.7109583886461832,1.7109583886461832,1.610287733577493,1.7109583886461832,1.7109583886461832,1.7109583886461832,1.4638612602563534,1.7109583886461832,1.7109583886461832,1.7109583886461832,1.7109583886461832,1.7109583886461832,1.7109583886461832
2016-10-21,1.3662869956189219,1.7060008851658608,1.7060008851658608,1.7060008851658608,1.6096436184840621,1.7060008851658608,1.7060008851658608,1.7060008851658608,1.4638612602563534,1.7060008851658608,1.7060008851658608,1.7060008851658608,1.7060008851658608,1.7060008851658608,1.7060008851658608
2016-10-24,1.3828065375889529,1.710465882029981,1.710465882029981,1.710465882029981,1.6096436184840621,1.710465882029981,1.710465882029981,1.710465882029981,1.4638612602563534,1.710465882029981,1.710465882029981,1.710465882029981,1.710465882029981,1.710465882029981,1.710465882029981
2016-10-25,1.3791802966687021,1.7154237541518071,1.7154237541518071,1.7154237541518071,1.6136635284599634,1.7154237541518071,1.7154237541518071,1.7154237541518071,1.4638612602563534,1.7154237541518071,1.7154237541518071,1.7154237541518071,1.7154237541518071,1.7154237541518071,1.7154237541518071
2016-10-26,1.3751511400906455,1.7218643343117994,1.7218643343117994,1.7218643343117994,1.6197220485668167,1.7218643343117994,1.7218643343117994,1.7218643343117994,1.4638612602563534,1.7218643343117994,1.7218643343117994,1.7218643343117994,1.7218643343117994,1.7218643343117994,1.7218643343117994
2016-10-27,1.3731365618016174,1.7187507339959998,1.7187507339959998,1.7187507339959998,1.6146003978203602,1.7187507339959998,1.7187507339959998,1.7187507339959998,1.4617992120538377,1.7187507339959998,1.7187507339959998,1.7187507339959998,1.7187507339959998,1.7187507339959998,1.7187507339959998
2016-10-28,1.371121983512589,1.7140589667512431,1.7140589667512431,1.7140589667512431,1.6159983202427155,1.7140589667512431,1.7140589667512431,1.7140589667512431,1.4578088593366756,1.7140589667512431,1.7140589667512431,1.7140589667512431,1.7140589667512431,1.7140589667512431,1.7140589667512431
2016-10-31,1.3683015739079494,1.7189343928387466,1.7189343928387466,1.7189343928387466,1.622054674307769,1.7189343928387466,1.7189343928387466,1.7189343928387466,1.4570799549070073,1.7189343928387466,1.7189343928387466,1.7189343928387466,1.7189343928387466,1.7189343928387466,1.7189343928387466
2016-11-01,1.376762802721868,1.7243600107214514,1.7243600107214514,1.7243600107214514,1.627174502548052,1.7243600107214514,1.7243600107214514,1.7243600107214514,1.4570799549070073,1.7243600107214514,1.7243600107214514,1.7243600107214514,1.7243600107214514,1.7243600107214514,1.7243600107214514
2016-11-02,1.3674957425923382,1.7366812683900574,1.7366812683900574,1.7366812683900574,1.6388013300046296,1.7366812683900574,1.7366812683900574,1.7366812683900574,1.4570799549070073,1.7366812683900574,1.7366812683900574,1.7366812683900574,1.7366812683900574,1.7366812683900574,1.7366812683900574
2016-11-03,1.3779715496952847,1.7361892906936298,1.7361892906936298,1.7361892906936298,1.638337080336073,1.7361892906936298,1.7361892906936298,1.7361892906936298,1.4570799549070073,1.7361892906936298,1.7361892906936298,1.7361892906936298,1.7361892906936298,1.7361892906936298,1.7361892906936298
2016-11-04,1.3735394774594225,1.726841052217348,1.726841052217348,1.726841052217348,1.6295157117136472,1.726841052217348,1.726841052217348,1.726841052217348,1.4570799549070073,1.726841052217348,1.726841052217348,1.726841052217348,1.726841052217348,1.726841052217348,1.726841052217348
2016-11-07,1.3747482244328393,1.7225756093152529,1.7225756093152529,1.7225756093152529,1.6254906706032006,1.7225756093152529,1.7225756093152529,1.7225756093152529,1.4572349475236805,1.7225756093152529,1.7225756093152529,1.7225756093152529,1.7225756093152529,1.7225756093152529,1.7225756093152529
2016-11-08,1.3820007062733408,1.7272523363906704,1.7272523363906704,1.7272523363906704,1.6299038157731072,1.7272523363906704,1.7272523363906704,1.7272523363906704,1.4593874868365524,1.7272523363906704,1.7272523363906704,1.7272523363906704,1.7272523363906704,1.7272523363906704,1.7272523363906704
2016-11-09,1.3767628027218677,1.7492428228912174,1.7492428228912174,1.7492428228912174,1.6506549110837356,1.7492428228912174,1.7492428228912174,1.7492428228912174,1.4578387490954197,1.7492428228912174,1.7492428228912174,1.7492428228912174,1.7492428228912174,1.7492428228912174,1.7492428228912174
2016-11-10,1.390864850745065,1.723409286380507,1.723409286380507,1.723409286380507,1.626277361349626,1.723409286380507,1.723409286380507,1.723409286380507,1.4576346516705463,1.723409286380507,1.723409286380507,1.723409286380507,1.723409286380507,1.723409286380507,1.723409286380507
2016-11-11,1.4029523204792342,1.711644313754097,1.711644313754097,1.711644313754097,1.6151754665238114,1.711644313754097,1.711644313754097,1.711644313754097,1.4609770535306923,1.711644313754097,1.711644313754097,1.711644313754097,1.711644313754097,1.711644313754097,1.711644313754097
2016-11-14,1.4049668987682622,1.6817120655903828,1.6817120655903828,1.6817120655903828,1.5869302098992628,1.6817120655903828,1.6817120655903828,1.6817120655903828,1.4615644653270572,1.6817120655903828,1.6817120655903828,1.6817120655903828,1.6817120655903828,1.6817120655903828,1.6817120655903828
2016-11-15,1.4033552361370398,1.690558911030439,1.690558911030439,1.690558911030439,1.5952784441650414,1.690558911030439,1.690558911030439,1.690558911030439,1.461095021047973,1.690558911030439,1.690558911030439,1.690558911030439,1.690558911030439,1.690558911030439,1.690558911030439
2016-11-16,1.4037581517948456,1.6953677228756379,1.6953677228756379,1.6953677228756379,1.5998162297628322,1.6953677228756379,1.6953677228756379,1.6953677228756379,1.461212479160489,1.6953677228756379,1.6953677228756379,1.6953677228756379,1.6953677228756379,1.6953677228756379,1.6953677228756379
2016-11-17,1.4069814770572906,1.6919516164574506,1.6919516164574506,1.6919516164574506,1.596592656247381,1.6919516164574506,1.6919516164574506,1.6919516164574506,1.4610079094134065,1.6919516164574506,1.6919516164574506,1.6919516164574506,1.6919516164574506,1.6919516164574506,1.6919516164574506
2016-11-18,1.402146489163623,1.6774990106025855,1.6774990106025855,1.6774990106025855,1.582954604102705,1.6774990106025855,1.6774990106025855,1.6774990106025855,1.4610079094134065,1.6774990106025855,1.6774990106025855,1.6774990106025855,1.6774990106025855,1.6774990106025855,1.6774990106025855
2016-11-21,1.4085931396885134,1.6884867227673066,1.6884867227673066,1.6884867227673066,1.5933230451269729,1.6884867227673066,1.6884867227673066,1.6884867227673066,1.4610079094134065,1.6884867227673066,1.6884867227673066,1.6884867227673066,1.6884867227673066,1.6884867227673066,1.6884867227673066
2016-11-22,1.4226951877117107,1.6914785043358864,1.6914785043358864,1.6914785043358864,1.5961462088835654,1.6914785043358864,1.6914785043358864,1.6914785043358864,1.4610079094134065,1.6914785043358864,1.6914785043358864,1.6914785043358864,1.6914785043358864,1.6914785043358864,1.6914785043358864
2016-11-23,1.4251126816585442,1.692475324080615,1.692475324080615,1.692475324080615,1.5970868475333682,1.692475324080615,1.692475324080615,1.692475324080615,1.4610079094134065,1.692475324080615,1.692475324080615,1.692475324080615,1.692475324080615,1.692475324080615,1.692475324080615
2016-11-24,1.4291418382366008,1.6815508078081767,1.6815508078081767,1.6815508078081767,1.586778040659712,1.6815508078081767,1.6815508078081767,1.6815508078081767,1.4619597860135407,1.6815508078081767,1.6815508078081767,1.6815508078081767,1.6815508078081767,1.6815508078081767,1.6815508078081767
2016-11-25,1.4448555488910206,1.6989381815913716,1.6989381815913716,1.6989381815913716,1.6031854562286048,1.6989381815913716,1.6989381815913716,1.6989381815913716,1.477502244442967,1.6989381815913716,1.6989381815913716,1.6989381815913716,1.6989381815913716,1.6989381815913716,1.6989381815913716
2016-11-28,1.4513021994159105,1.706518496958204,1.706518496958204,1.706518496958204,1.6103385424806003,1.706518496958204,1.706518496958204,1.706518496958204,1.4840945578593325,1.706518496958204,1.706518496958204,1.706518496958204,1.706518496958204,1.706518496958204,1.706518496958204
2016-11-29,1.4625838378344687,1.6784817065708728,1.6784817065708728,1.6784817065708728,1.6086441443379522,1.6784817065708728,1.6784817065708728,1.6784817065708728,1.459712022242023,1.6784817065708728,1.6784817065708728,1.6784817065708728,1.6784817065708728,1.6784817065708728,1.6784817065708728
2016-11-30,1.4492876211268826,1.662058526018307,1.662058526018307,1.662058526018307,1.5929871816330354,1.662058526018307,1.662058526018307,1.662058526018307,1.4454294036098494,1.662058526018307,1.662058526018307,1.662058526018307,1.662058526018307,1.662058526018307,1.662058526018307
2016-12-01,1.4629867534922743,1.6777688373568174,1.6777688373568174,1.6777688373568174,1.6080446084263418,1.6777688373568174,1.6777688373568174,1.6777688373568174,1.4590920668633203,1.6777688373568174,1.6777688373568174,1.6777688373568174,1.6777688373568174,1.6777688373568174,1.6777688373568174
2016-12-02,1.4468701271800488,1.6592861181350402,1.6592861181350402,1.6592861181350402,1.5903299886695108,1.6592861181350402,1.6592861181350402,1.6592861181350402,1.4430183453886487,1.6592861181350402,1.6592861181350402,1.6592861181350402,1.6592861181350402,1.6592861181350402,1.6592861181350402
2016-12-05,1.417860199818043,1.6260172235358417,1.6260172235358417,1.6260172235358417,1.558443673107215,1.6260172235358417,1.6260172235358417,1.6260172235358417,1.41408564673424,1.6260172235358417,1.6260172235358417,1.6260172235358417,1.6260172235358417,1.6260172235358417,1.6260172235358417
2016-12-06,1.415442705871209,1.62311973041693,1.62311973041693,1.62311973041693,1.555666593163855,1.62311973041693,1.62311973041693,1.62311973041693,1.412901722634148,1.62311973041693,1.62311973041693,1.62311973041693,1.62311973041693,1.62311973041693,1.62311973041693
2016-12-07,1.4218893563960993,1.623409519374102,1.623409519374102,1.623409519374102,1.5559443391559047,1.623409519374102,1.623409519374102,1.623409519374102,1.4147035443584295,1.623409519374102,1.623409519374102,1.623409519374102,1.623409519374102,1.623409519374102,1.623409519374102
2016-12-08,1.4251126816585442,1.6326455832310085,1.6326455832310085,1.6326455832310085,1.5647965733597407,1.6326455832310085,1.6326455832310085,1.6326455832310085,1.4156015143044094,1.6326455832310085,1.6326455832310085,1.6326455832310085,1.6326455832310085,1.6326455832310085,1.6326455832310085
2016-12-09,1.4331709948146572,1.6040163330339998,1.6040163330339998,1.6040163330339998,1.5639289005250319,1.6040163330339998,1.6040163330339998,1.6040163330339998,1.3911791557067599,1.6040163330339998,1.6040163330339998,1.6040163330339998,1.6040163330339998,1.6040163330339998,1.6040163330339998
2016-12-12,1.3952969229809273,1.605055171590101,1.605055171590101,1.605055171590101,1.547535704759188,1.605055171590101,1.605055171590101,1.605055171590101,1.392080150612877,1.605055171590101,1.605055171590101,1.605055171590101,1.605055171590101,1.605055171590101,1.605055171590101
2016-12-13,1.393282344691899,1.603194493383795,1.603194493383795,1.603194493383795,1.5480869551004552,1.603194493383795,1.603194493383795,1.603194493383795,1.3904663660878813,1.603194493383795,1.603194493383795,1.603194493383795,1.603194493383795,1.603194493383795,1.603194493383795
2016-12-14,1.3836123689045636,1.61051500105407,1.61051500105407,1.61051500105407,1.5565567317545002,1.61051500105407,1.61051500105407,1.61051500105407,1.3897711329048374,1.61051500105407,1.61051500105407,1.61051500105407,1.61051500105407,1.61051500105407,1.61051500105407
2016-12-15,1.3678986582501438,1.6021478009342343,1.6021478009342343,1.6021478009342343,1.5401100945887924,1.6021478009342343,1.6021478009342343,1.6021478009342343,1.383104294426354,1.6021478009342343,1.6021478009342343,1.6021478009342343,1.6021478009342343,1.6021478009342343,1.6021478009342343
