date,hs300_benchmark,single_momentum_nav,thr_3%_def_30%_nav,thr_3%_def_50%_nav,thr_3%_def_70%_nav,thr_5%_def_30%_nav,thr_5%_def_50%_nav,thr_5%_def_70%_nav,thr_8%_def_30%_nav,thr_8%_def_50%_nav,thr_8%_def_70%_nav
2013-02-21,0.998463901689709,1.0440739252711944,1.0632228373966222,1.0632228373966222,1.0632228373966222,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-02-22,0.9953917050691252,1.0408613901165138,1.062691225977924,1.062691225977924,1.062691225977924,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-02-25,0.996927803379417,1.042467657693854,1.0637990159827821,1.0637990159827821,1.0637990159827821,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-02-26,0.9823348694316442,1.027208115709121,1.0632671164747909,1.0632671164747909,1.0632671164747909,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-02-27,0.9915514592933954,1.036845721173163,1.0632671164747909,1.0632671164747909,1.0632671164747909,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-02-28,1.0249615975422437,1.0717820409803147,1.0632671164747909,1.0632671164747909,1.0632671164747909,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-01,1.0238095238095248,1.0705773402973096,1.0615409507139497,1.0615409507139497,1.0615409507139497,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-04,0.9754224270353312,1.0199799116110901,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-05,1.0034562211981577,1.0492942948975506,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-06,1.0142089093702007,1.0605381679389327,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-07,1.0019201228878658,1.0476880273202103,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-08,1.000384024577574,1.04608175974287,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-11,0.9934715821812606,1.0388535556448386,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-12,0.9792626728110608,1.0239955805544407,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-13,0.9685099846390176,1.0127517075130583,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-14,0.9704301075268826,1.014759541984734,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-15,0.9711981566820285,1.015562675773404,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-18,0.9608294930875583,1.0047203696263567,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-19,0.9692780337941638,1.0135548413017286,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-20,0.9988479262672821,1.0444754921655293,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-21,1.001536098310293,1.0472864604258747,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-22,1.0042242703533037,1.0500974286862201,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-25,1.0026881720430119,1.0484911611088799,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-26,0.9861751152073743,1.0312237846524717,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-27,0.988479262672812,1.033633186018482,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-28,0.957757296466975,1.0015078344716761,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-03-29,0.9550691244239641,0.9986968662113305,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-01,0.9535330261136722,0.9970905986339902,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-02,0.955069124423964,0.9986968662113305,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-03,0.9531490015360993,0.9966890317396552,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-08,0.9485407066052237,0.9918702290076342,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-09,0.954301075268818,0.9978937324226601,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-10,0.954301075268818,0.9978937324226601,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-11,0.9500768049155155,0.9934764965849744,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-12,0.9470046082949319,0.9902639614302939,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-15,0.9374039938556077,0.9802247890719169,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-16,0.9431643625192023,0.9862482924869431,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-17,0.9454685099846403,0.9886576938529537,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-18,0.9473886328725051,0.9906655283246291,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-19,0.9742703533026127,1.0187752109280843,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-22,0.9711981566820289,1.0155626757734038,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-23,0.9416282642089107,0.9846420249096031,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-24,0.9577572964669752,1.0015078344716761,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-25,0.947772657450078,0.9910670952189642,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-04-26,0.9389400921658998,0.9818310566492574,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-02,0.9397081413210457,0.9826341904379277,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-03,0.9566052227342563,1.000303133788671,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-06,0.9677419354838726,1.0119485737243883,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-07,0.9700460829493104,1.0143579750903988,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-08,0.9761904761904779,1.0207830453997602,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-09,0.9711981566820294,1.0155626757734042,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-10,0.9750384024577592,1.019578344716755,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-13,0.9711981566820295,1.0155626757734042,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-14,0.9569892473118298,1.0007047006830065,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-15,0.9615975422427054,1.0055235034150276,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-16,0.9811827956989266,1.0260034150261164,1.0610101802385927,1.0610101802385927,1.0610101802385927,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-17,0.9980798771121372,1.0436723583768597,1.078742338830091,1.078742338830091,1.078742338830091,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-20,1.0038402457757316,1.0496958617918857,1.0849682469033695,1.0849682469033695,1.0849682469033695,1.0829732465359618,1.0829732465359618,1.0829732465359618,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-21,1.0038402457757316,1.0496958617918857,1.0849682469033695,1.0849682469033695,1.0849682469033695,1.0824317599126938,1.0824317599126938,1.0824317599126938,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-22,1.0049923195084505,1.0509005624748908,1.0862134285180252,1.0862134285180252,1.0862134285180252,1.0836740304864267,1.0836740304864267,1.0836740304864267,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-23,0.9942396313364075,1.0396566894335086,1.074591733447905,1.074591733447905,1.074591733447905,1.0720795051315855,1.0720795051315855,1.0720795051315855,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-24,0.9996159754224292,1.0452786259542,1.0804025809829652,1.0804025809829652,1.0804025809829652,1.0778767678090064,1.0778767678090064,1.0778767678090064,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-27,0.9973118279569911,1.0428692245881892,1.0779122177536533,1.0779122177536533,1.0779122177536533,1.07539222666154,1.07539222666154,1.07539222666154,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-28,1.0180491551459314,1.0645538368822833,1.1003254868174568,1.1003254868174568,1.1003254868174568,1.0977530969887344,1.0977530969887344,1.0977530969887344,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-29,1.0145929339477748,1.0609397348332679,1.0965899419734897,1.0965899419734897,1.0965899419734897,1.0940262852675355,1.0940262852675355,1.0940262852675355,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-30,1.011904761904764,1.0581287665729222,1.0936845182059596,1.0936845182059596,1.0936845182059596,1.0934792721249018,1.0934792721249018,1.0934792721249018,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-05-31,1.0003840245775752,1.0460817597428702,1.0812327020594024,1.0812327020594024,1.0812327020594024,1.0934792721249018,1.0934792721249018,1.0934792721249018,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-03,1.0023041474654402,1.0480895942145456,1.0833080047504953,1.0833080047504953,1.0833080047504953,1.0950302916682806,1.0950302916682806,1.0950302916682806,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-04,0.9877112135176678,1.032830052229813,1.0675357042981894,1.0675357042981894,1.0675357042981894,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-05,0.9850230414746568,1.0300190839694674,1.0646302805306591,1.0646302805306591,1.0646302805306591,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-06,0.9754224270353328,1.0199799116110906,1.0542537670751948,1.0542537670751948,1.0542537670751948,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-07,0.9577572964669766,1.0015078344716775,1.0351609823171404,1.0351609823171404,1.0351609823171404,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-13,0.928187403993858,0.9705871836078764,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-14,0.9347158218125985,0.9774138208115727,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-17,0.928955453149004,0.9713903173965466,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-18,0.9350998463901714,0.9778153877059077,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-19,0.9297235023041498,0.9721934511852166,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-20,0.9005376344086045,0.9416743672157509,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-21,0.8963133640553017,0.937257131378065,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-24,0.8413978494623674,0.879833065488149,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-25,0.8417818740399405,0.8802346323824842,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-26,0.8398617511520756,0.8782267979108087,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-27,0.8402457757296486,0.878628364805144,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-06-28,0.8556067588325672,0.8946910405785469,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-01,0.8590629800307237,0.8983051426275622,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-02,0.8617511520737344,0.9011161108879077,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-03,0.8598310291858694,0.8991082764162321,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-04,0.865975422427037,0.9055333467255934,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-05,0.8690476190476207,0.908745881880274,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-08,0.8456221198156697,0.8842503013258344,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-09,0.8437019969278049,0.882242466854159,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-10,0.8671274961597557,0.9067380474085984,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-11,0.9105222734255008,0.9521151064684619,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-12,0.8878648233486959,0.9284226597026924,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-15,0.9005376344086036,0.9416743672157498,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-16,0.905913978494625,0.9472963037364407,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
2013-07-17,0.8924731182795711,0.9332414624347131,1.0346434018259818,1.0346434018259818,1.0346434018259818,1.0944827765224465,1.0944827765224465,1.0944827765224465,1.1182464301214328,1.1182464301214328,1.1182464301214328
