date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511090_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511090_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511990_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511990_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511880_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511880_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_159001_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_159001_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511850_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511850_vr90_vb-1_cap30_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511810_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__cashguard_511810_vr90_vb-1_cap30_nav
2022-09-08,4.959347702638223,4.955758991401079,4.936176370240254,4.950476292484053,4.931270429161249,4.971430201777155,4.945643513282026,4.95571270601266,4.936145371026408,4.955837353611359,4.936244236617787,4.951331667238964,4.93219727475088
2022-09-09,5.020626818203801,5.0169937638264255,4.997169174209839,5.011645790373947,4.992202613922752,5.032858612150326,5.00675329597287,5.016946906522538,4.997137791960859,5.017073094302539,4.997237879163701,5.012511734383446,4.993140911881001
2022-09-13,4.992547249869328,4.988934514588022,4.969220800752289,4.98361645150161,4.964282017648017,5.004710633335168,4.97875132004461,4.988887919349593,4.969189594019244,4.989013401381384,4.969289121450258,4.984477552423807,4.965215067854821
2022-09-14,4.95161746020054,4.948034342765154,4.92848224545912,4.942759878105091,4.9235839513764965,4.963681126086955,4.937934631860445,4.94798812952277,4.928451294564419,4.9481125828305625,4.928550006051864,4.943613919568887,4.924509352271876
2022-09-15,5.001758776506896,4.99813937552858,4.978389288797201,4.992811500320753,4.973441393364124,5.013944602089994,4.987937392426322,4.99809269431935,4.978358024486003,4.998218407872451,4.978457735550648,4.993674190021922,4.9743761651003195
2022-09-16,4.875242635888981,4.8717147852359775,4.852464263729908,4.866521675065632,4.847641522000226,4.887120229169822,4.861770854468193,4.871669284796692,4.8524337902285355,4.871791818509606,4.852530979168536,4.867362543608201,4.84855264931099
2022-09-19,4.869093375142668,4.86556997425251,4.8463437338920325,4.860383414276874,4.841527075202442,4.880955986929545,4.855638586003672,4.865524531204022,4.846313298827621,4.8656469103622175,4.8464103651808745,4.861223222211734,4.842437053286424
2022-09-20,4.8407846927290485,4.837281776727786,4.81816731683452,4.832125371170613,4.813378661974521,4.852578335842746,4.827408129108302,4.837236597883068,4.818137058718158,4.83735826553453,4.818233560732148,4.8329602965012,4.814283349488247
2022-09-21,4.891740321073565,4.888200532272289,4.868884867538042,4.882989848761882,4.864045805784779,4.903658107798986,4.878222951519969,4.888154877860785,4.868854290915191,4.888277826224368,4.868951808739855,4.88383356278016,4.864960016324965
2022-09-22,4.869093375142668,4.86556997425251,4.8463437338920325,4.860383414276874,4.841527075202443,4.880955986929546,4.855638586003672,4.865524531204022,4.846313298827621,4.8656469103622175,4.846410365180874,4.861223222211733,4.842437053286424
2022-09-23,4.823799483280876,4.820308858212951,4.801261466600014,4.815170545306857,4.796489614037769,4.835551745190667,4.81046985497108,4.820263837890496,4.8012313146524805,4.820385078637918,4.8013274780629125,4.81600254107488,4.797391127209341
2022-09-26,4.744535172522739,4.741101905143724,4.722367498838981,4.736048024609326,4.71767405699959,4.756094322147628,4.731424575664043,4.741057624591826,4.7223378423459845,4.741176873120394,4.722432425606479,4.736866349085386,4.718560756574446
2022-09-27,4.784167327901807,4.780705381678337,4.7618144827194975,4.775609284958092,4.7570818355186795,4.795823033669147,4.770947215317562,4.780660731241161,4.761784578499233,4.780780975879156,4.761879951834696,4.776434445080133,4.757975941891893
2022-09-28,4.755858645488186,4.752417184153613,4.733638065661985,4.747351241851831,4.728933422290758,4.7674453825823475,4.742716758422191,4.7523727979202075,4.73360833838977,4.752492331051469,4.733703147385969,4.748171519369599,4.729822238093717
2022-09-29,4.710564753626394,4.707156068114054,4.688555798369967,4.702138372881814,4.683895961126085,4.722041140843468,4.697548027389599,4.707112104606682,4.68852635421463,4.70723049932717,4.688620260268008,4.702950838232746,4.684776312016634
2022-09-30,4.727549963074566,4.724128986628888,4.705461648604474,4.71909319874557,4.700785009062837,4.739067731495548,4.714486301526821,4.724084864599254,4.705432098280307,4.724203686223782,4.705526342937244,4.719908593659065,4.70166853429554
2022-10-10,4.725186188093029,4.721766922135574,4.703108917780172,4.716733652146198,4.698434616558306,4.7366981976298,4.712129058376058,4.721722822166955,4.7030793822311665,4.7218415843806705,4.703173579765775,4.717548639362236,4.699317700028392
2022-10-11,4.71290690503573,4.709496524682538,4.690887006652891,4.704476334589794,4.686224852479948,4.724388998455329,4.699883706720682,4.709452539315964,4.690857547857552,4.70957099290378,4.69095150060219,4.705289203908607,4.6871056410919145
2022-10-12,4.725302767489795,4.7218834171724975,4.703224952488379,4.716850023002707,4.698550535942546,4.7368150610498985,4.712245315628416,4.721839316115848,4.703195416210675,4.721958081259655,4.703289616069318,4.7176650303260415,4.699433641199994
2022-10-13,4.731500698716829,4.728076863417478,4.709393925406125,4.723036867209165,4.704713377673847,4.743028092347184,4.718426120082285,4.728032704515791,4.709364350387237,4.728151625437594,4.709458673802883,4.72385294353476,4.705597641254035
2022-10-14,4.726542353735202,4.723122106421494,4.704458747071929,4.718087391844,4.699783104288807,4.738057667309356,4.71348147651919,4.723077993795838,4.704429203045987,4.723196790095243,4.7045234276160315,4.718902612967786,4.700666441210803
2022-10-17,4.700511042581664,4.6971096321925785,4.678549060817401,4.69210264617688,4.67389916901735,4.711962935860759,4.6875220978129475,4.697065762516081,4.6785196795044275,4.697183904547905,4.678613385135062,4.692913377491172,4.6747776409838355
2022-10-18,4.71290690503573,4.709496524682539,4.690887006652891,4.704476334589795,4.686224852479949,4.724388998455329,4.699883706720683,4.709452539315966,4.690857547857552,4.709570992903781,4.690951500602191,4.705289203908608,4.687105641091916
2022-10-19,4.701750628827071,4.698348321441576,4.67978285540095,4.6933400150181726,4.6751317373636105,4.713205542120217,4.6887582587037215,4.69830444019607,4.679753466339741,4.698422613383493,4.679847196681775,4.694150960132917,4.676010440994645
2022-10-20,4.6794380764097525,4.676051914959649,4.65757455289707,4.6710673758749275,4.652945507130933,4.690838629449991,4.666507362669799,4.6760082419562785,4.6575453033041185,4.676125854342917,4.657638588840944,4.671874472581535,4.653820040800102
2022-10-21,4.674479731428126,4.671097157963665,4.652639374562874,4.666117900509762,4.648015233745893,4.685868204412163,4.661562719106706,4.671053531236325,4.652610155962869,4.671171019000567,4.652703342654093,4.666924142014561,4.64888884075687
2022-10-24,4.672142491562412,4.668761609384683,4.650313054875593,4.663784841559507,4.64569122612902,4.683525270309957,4.659231937747153,4.668718004470707,4.650283850884888,4.668835433491067,4.650376990982767,4.6645906799435535,4.646564396336491
2022-10-25,4.6783636572125,4.6749782732396925,4.656505153659264,4.669994878626678,4.651877170742032,4.68976159263651,4.665435912420282,4.674934610263833,4.656475910782146,4.675052195646159,4.65656917490021,4.670801790020395,4.652751503614493
2022-10-26,4.674696269971413,4.671313539814106,4.6528549013830744,4.666334051703271,4.648230546359428,4.686085270510064,4.661778659287996,4.671269911065821,4.65282568142956,4.671387404272514,4.652918872437524,4.667140330556046,4.649104193838991
2022-10-27,4.667383695406674,4.664006256815936,4.645576493024474,4.6590345580621,4.640959371827149,4.678754880260445,4.654486291595717,4.663962696315609,4.6455473187794025,4.664080005729007,4.645640364009726,4.659839575661974,4.64183165266983
2022-10-28,4.670318387800957,4.666938825591508,4.648497473790327,4.6619640008023016,4.64387744950396,4.681696722469673,4.657412874540394,4.666895237701818,4.64846828120148,4.667012620875392,4.648561384935485,4.662769524569909,4.6447502788072175
2022-10-31,4.657603384860347,4.654233023553249,4.635841878573725,4.649271742789646,4.631234432363949,4.668950741863997,4.644733007028556,4.6541895543321585,4.6358127654620835,4.654306617928506,4.635905615719954,4.650075073508253,4.632104885378005
2022-11-01,4.660539620248754,4.657167134206395,4.638764395124442,4.652202725763824,4.634154044299246,4.6718941308265585,4.647661128703594,4.657123637581541,4.63873526365938,4.657240774976845,4.638828172451692,4.653006562916296,4.635025046062246
2022-11-02,4.667389757223397,4.664012314246173,4.64558252651885,4.659040609035288,4.640965399324987,4.678760956845621,4.654492336661793,4.6639687536892716,4.645553352235887,4.664086063255026,4.645646397587054,4.659845627680688,4.641837681300553
2022-11-03,4.655650972400409,4.652282023909059,4.633898588280815,4.647322822855896,4.629293073458202,4.666993572725706,4.642785989679358,4.652238572909755,4.633869487373046,4.652355587434422,4.633962298709182,4.648125816827731,4.63016316158861
2022-11-04,4.6546721233129125,4.6513038831418765,4.632924312624934,4.646345724759106,4.6283197661103,4.6660123388602175,4.641809845450253,4.651260441278131,4.632895217835621,4.651377431200532,4.632988009658205,4.647148549901722,4.629189671304964
2022-11-07,4.646148824349367,4.642786751856139,4.624440836679505,4.637837672494422,4.619844721677445,4.657468274514093,4.633310098959722,4.6427433895399925,4.624411795166466,4.6428601652389085,4.624504417075376,4.638639027561697,4.620713033964629
2022-11-08,4.615810165981413,4.612470047319765,4.594243928231037,4.607553284707611,4.589677825173954,4.627055701826034,4.603055275552335,4.612426968153071,4.594215076354744,4.6125429813241015,4.594307093456413,4.608349407045902,4.590540467511501
2022-11-09,4.713523200036864,4.7101123737167985,4.691500422167207,4.705091527146402,4.686837658336073,4.725006794940987,4.700498298710878,4.7100683825983705,4.691470959519616,4.710186851676062,4.691564924550221,4.7059045027620945,4.687718562126556
2022-11-10,4.676283063987563,4.672899185585395,4.654434281494454,4.667918007221016,4.649808356764787,4.687675930445382,4.66336106850861,4.672855542027627,4.654405051622422,4.672973075116594,4.654498274263444,4.668724559759691,4.650682300798075
2022-11-11,4.6977856976986025,4.694386259438999,4.675836449438012,4.689382176461628,4.671189253633931,4.709230951197798,4.68480428388851,4.694342415198034,4.675807085160251,4.6944604887313925,4.675900736460591,4.690192437715873,4.672067216264505
2022-11-14,4.693557690570674,4.690161311805504,4.671628196633518,4.685161732502812,4.66698518330566,4.704992643341719,4.6805879600330105,4.690117507024356,4.671598858783607,4.690235474291534,4.671692425797776,4.685971264521928,4.667862355769867
2022-11-15,4.6752592200421335,4.671876082519712,4.6534152212080455,4.666895994754263,4.648790309296671,4.686649592100621,4.662340053756079,4.6718324485174385,4.653385997735718,4.671949955873244,4.653479199966205,4.667702370703129,4.64966406198519
2022-11-16,4.5962394595730505,4.592913502776675,4.574764661134987,4.588017586887868,4.57021791802971,4.607437315146493,4.583538648971106,4.59287060626258,4.574735931588594,4.592986127546027,4.574827558544304,4.588810333724138,4.571076902825176
2022-11-17,4.627306468425038,4.623958030743986,4.605686517028988,4.6190290222664245,4.60110904147177,4.638580012804793,4.614519810208131,4.6239148442827736,4.605657593293176,4.624031146400371,4.60574983957594,4.619827127455581,4.601973832337281
2022-11-18,4.587185314074532,4.583865909090136,4.565752818904459,4.578979637680299,4.561215032441668,4.598361110959664,4.574509522836384,4.583823097078009,4.565724145952483,4.583938390795743,4.565815592411986,4.579770822882266,4.562072325120483
2022-11-21,4.5275519049915625,4.524275652271964,4.5063980322587005,4.519452902390455,4.501919237019926,4.538582416517189,4.515040899039511,4.524233396815995,4.506369732055101,4.524347191715399,4.50645998971063,4.520233802184797,4.502765384893917
2022-11-22,4.531806924645963,4.5285275928849735,4.51063317138028,4.523700310555032,4.50615016694365,4.542847802710576,4.519284160777638,4.52848529771708,4.5106048445799845,4.528599199561594,4.5106951870601835,4.52448194424355,4.506997110032342
2022-11-23,4.571328496663224,4.5680205660787365,4.549970088572549,4.563151185356383,4.545447988166995,4.582465661455144,4.558696522644884,4.567977902057635,4.549941514736204,4.568092797232188,4.55003264508687,4.563939635617766,4.546302317387274
2022-11-24,4.672328069596225,4.668947053129467,4.650497765841684,4.663970087626505,4.645875753515545,4.683711300469042,4.659417002972293,4.6689034464835,4.650468560690991,4.669020880168154,4.650561704488405,4.664775958018542,4.6467489584054364
2022-11-25,4.663545498036834,4.660170836864187,4.641756228687846,4.655203226559538,4.637142904354802,4.6749073318591385,4.650658700335128,4.660127312185599,4.6417270784340525,4.660244525130244,4.6418200471491415,4.6560075821576055,4.638014467882118
2022-11-28,4.672328069596226,4.668947053129468,4.650497765841684,4.663970087626506,4.645875753515545,4.683711300469043,4.659417002972294,4.668903446483501,4.650468560690991,4.669020880168154,4.650561704488405,4.664775958018542,4.6467489584054364
2022-11-29,4.885770495803575,4.882235026921028,4.862942934808358,4.877030702470603,4.8581097785920315,4.897673738195143,4.8722696226968605,4.882189428225663,4.862912395500874,4.8823122265444345,4.863009794315876,4.877873386829707,4.8590228734398835
2022-11-30,4.980286889323585,4.976683025953727,4.957017723725782,4.971378022607683,4.952091068951699,4.992420402773323,4.966524838612127,4.976636545140743,4.956986593628123,4.976761719022229,4.957085876646392,4.972237008896354,4.953021827836786
2022-12-01,5.045721315606667,5.042070102207132,5.022146423745536,5.0366953980872,5.0171550392006985,5.058014247481293,5.031778449630388,5.042023010697336,5.0221148846392945,5.042149829199163,5.022215472105979,5.0375656703271074,5.018098027034641
2022-12-02,5.002098364751278,4.998478718038195,4.978727290399032,4.993150481100855,4.973779059034698,5.014285017675979,4.98827604228488,4.998432033659607,4.978696023965179,4.998557755747873,4.978795741799587,4.99401322937327,4.9747138942360705
2022-12-05,5.15477869274514,5.151048562629477,5.130694257111793,5.145557690553061,5.125594989615699,5.167337321994577,5.140534467994157,5.151000453291658,5.130662036324582,5.1511300128273865,5.130764797871958,5.146446772711698,5.126558359031066
2022-12-06,5.140237709126676,5.13651810123983,5.116221212662959,5.13104271822428,5.111136329560366,5.152760912059472,5.126033665545655,5.136470127612415,5.116189082766543,5.1365993216769565,5.116291554436494,5.131929292393753,5.112096981431543
2022-12-07,5.089344266462056,5.08566148637607,5.065565557092039,5.080240315073544,5.060531019366699,5.101743477286606,5.075280856975896,5.085613987735064,5.0655337453134095,5.085741902650452,5.065635202412371,5.081118111280944,5.061482159833211
2022-12-08,5.15477869274514,5.151048562629477,5.130694257111793,5.145557690553061,5.125594989615699,5.167337321994577,5.140534467994158,5.151000453291658,5.1306620363245825,5.1511300128273865,5.130764797871959,5.146446772711699,5.126558359031067
2022-12-09,5.271106561692844,5.267292253746644,5.246478612702468,5.261677469183313,5.241264270058366,5.283948601475413,5.256540887582178,5.267243058725603,5.246445664788888,5.267375542030825,5.24655074535567,5.262586615255263,5.242249379827255
2022-12-12,5.169319676363603,5.165579024019122,5.145167301560627,5.160072662881842,5.1400536496710325,5.181913731929681,5.15503527044266,5.1655307789709015,5.14513498988262,5.165660703977816,5.145238041307422,5.160964253029644,5.141019736630591
2022-12-13,5.205672135409761,5.201905177493237,5.181349912682713,5.196360093703796,5.176200299809366,5.218354756767443,5.191287276563917,5.201856593169009,5.181317373777716,5.201987431853891,5.1814211498960825,5.197257953824509,5.1771731806294
2022-12-14,5.24929508626515,5.245496561662175,5.224769046029217,5.2399050106901415,5.219576279975367,5.262083986572757,5.234789683909424,5.245447570206739,5.224736234451831,5.245579505305181,5.224840880202475,5.240810394778346,5.220557313427971
2022-12-15,5.15477869274514,5.151048562629476,5.130694257111793,5.145557690553061,5.1255949896157,5.1673373219945775,5.140534467994158,5.151000453291659,5.130662036324582,5.1511300128273865,5.130764797871959,5.146446772711699,5.126558359031068
2022-12-16,5.191131151791297,5.187374716103591,5.166876868233879,5.181845121375015,5.161741639754034,5.203778346832339,5.176786474115414,5.187326267489767,5.166844420219677,5.187456740703461,5.166947906460619,5.182740473506563,5.162711803029877
2022-12-19,5.147508200935908,5.143783331934653,5.123457734887376,5.1383002043886705,5.118365659588034,5.160049117027025,5.133284066769907,5.143735290452038,5.123425559545562,5.1438646672521715,5.1235281761542275,5.139188032552727,5.119327670231307
2022-12-20,5.06026229922513,5.056600563596778,5.0366194681943695,5.051210370415981,5.031613699256033,5.072590657416398,5.046279252078891,5.056553336376579,5.036587838197332,5.056680520349592,5.036688715541444,5.0520831506450525,5.032559404634166
2022-12-21,5.094686892757637,5.09100024661019,5.070883221280262,5.085573384340255,5.065843398462733,5.10709911986608,5.080608719966542,5.0909526981066735,5.070851376106673,5.091080747302933,5.0709529397119635,5.086452102029256,5.066795537405239
2022-12-22,5.094686892757637,5.09100024661019,5.070883221280262,5.085573384340255,5.065843398462733,5.10709911986608,5.080608719966542,5.0909526981066735,5.070851376106673,5.091080747302933,5.0709529397119635,5.086452102029256,5.066795537405239
2022-12-23,5.061901665276846,5.058238743361159,5.038251174711408,5.052846803927066,5.033243784061157,5.0742340174689575,5.047914088062513,5.058191500840824,5.0382195344672445,5.05831872601745,5.038320444492448,5.05371986690952,5.03418979581813
2022-12-26,5.033701655999537,5.030059140334076,5.0101829230417065,5.024697239559784,5.005203428718198,5.045965304279715,5.0197920040064545,5.03001216100327,5.0101514590663125,5.030138677404539,5.0102518069186734,5.025565438681612,5.006144170214687
2022-12-27,5.090101674554154,5.08641834638824,5.066319426381109,5.080996368294348,5.0612841394041155,5.102502730658199,5.076036172118571,5.086370840678377,5.0662876098681755,5.08649877463036,5.066389082066221,5.081874295137428,5.0622354214215735
2022-12-28,5.111251681512135,5.107553048658551,5.087370615133386,5.10210854156981,5.082314405911335,5.123704265550131,5.0971277351606155,5.107505345556542,5.087338666418875,5.107633811090043,5.087440560246552,5.1029901163083595,5.083269640624157
2022-12-29,5.090101674554154,5.08641834638824,5.06631942638111,5.080996368294349,5.0612841394041155,5.102502730658199,5.076036172118571,5.086370840678377,5.0662876098681755,5.08649877463036,5.066389082066221,5.081874295137428,5.062235421421574
2022-12-30,5.090101674554154,5.08641834638824,5.06631942638111,5.080996368294349,5.0612841394041155,5.102502730658199,5.076036172118571,5.086370840678377,5.0662876098681755,5.08649877463036,5.066389082066221,5.081874295137428,5.062235421421574
2023-01-03,5.097151676873481,5.093463247145011,5.073336489298536,5.088033759386169,5.068294228239855,5.10956990895551,5.0830666931325865,5.093415675637766,5.073304628718409,5.093543786783588,5.073406241459665,5.088912902194406,5.069246827822436
2023-01-04,5.2170017163020415,5.213226560010107,5.192626558894767,5.207669407947116,5.187465738447431,5.229711940009789,5.202585550370835,5.213177869947367,5.192593949172369,5.213308993388457,5.1926979511482045,5.208569222163016,5.188440736637071
2023-01-05,5.294551741814639,5.290720468334582,5.269814250986445,5.285080709957141,5.264576715640568,5.3074509012802045,5.279921281524996,5.290671054500639,5.269781156524931,5.290804127073962,5.269886704476083,5.285993899789763,5.265566207046541
2023-01-06,5.2170017163020415,5.213226560010107,5.192626558894766,5.207669407947116,5.187465738447431,5.229711940009788,5.202585550370835,5.213177869947367,5.192593949172369,5.213308993388457,5.1926979511482045,5.208569222163016,5.188440736637071
2023-01-09,5.259301730218003,5.25549596455073,5.234728936399318,5.249893754498038,5.229526271461869,5.272115009793651,5.244768676454923,5.255446879703697,5.234696062273766,5.255579066307822,5.234800907508865,5.250800864504877,5.230509175042236
2023-01-10,5.209951713982713,5.206181659253337,5.18560949597734,5.2006320168552955,5.18045564961169,5.222644761712477,5.195555029356821,5.206133034987978,5.185576930322136,5.206263981235229,5.185680791754761,5.201530615106038,5.1814293302362096
2023-01-11,5.217714918534429,5.213939246151062,5.193336428865134,5.208381334384802,5.188174902895955,5.230426879822574,5.203296781808065,5.213890549432034,5.19330381468475,5.214021690798656,5.1934078308784155,5.209281271611875,5.189150034374968
2023-01-12,5.156889564877786,5.153157907280891,5.132795266713566,5.147664786702737,5.127693911077068,5.1694533368621665,5.142639507143691,5.15310977824239,5.132763032732002,5.1532393908325025,5.13286583636004,5.148554232938839,5.128657674990394
2023-01-13,5.191970446271513,5.188213403248787,5.1677122413170595,5.182682914503436,5.1625761825809935,5.204619686092522,5.1776234493691575,5.188164946801862,5.167679788056709,5.188295441110275,5.1677832910291555,5.183578411394205,5.163546502711417
2023-01-16,5.210999256475729,5.207228443717727,5.1866521440856985,5.201677685477055,5.181497261458414,5.223694856341787,5.196599677170627,5.207179809675698,5.186619571882658,5.207310782251746,5.186723454198253,5.202576464405067,5.182471137856692
2023-01-17,5.220254828637253,5.21647731830977,5.195864471862689,5.210916701030375,5.190700433335396,5.2329729779290375,5.205829673365087,5.216428597885866,5.195831841806181,5.216559803090258,5.195935908633464,5.21181707633421,5.191676039494673
2023-01-18,5.210957847642351,5.207187064848844,5.18661092872491,5.201636350716875,5.181456087060533,5.223653346623732,5.196558382762477,5.207138431193282,5.186578356780703,5.207269402728565,5.186682238270804,5.2025351225028045,5.182429955719972
2023-01-19,5.280685205104112,5.276863965805787,5.25601250225825,5.271238978068126,5.2507886841220035,5.293550581413523,5.266093062282047,5.276814681387661,5.2559794944717915,5.276947405441258,5.256084765990753,5.272149776238346,5.25177558403023
2023-01-20,5.303927657591367,5.300089599458102,5.279146360102697,5.294439853851877,5.27389954980916,5.316849659676787,5.28927128878857,5.300040098119121,5.279113207035488,5.300173406345489,5.279218941897403,5.2953546608168605,5.274890793466983
2023-01-30,5.355061053063325,5.351185993493193,5.330040847360479,5.345481780576128,5.324743454320904,5.368107631855967,5.340263387102921,5.351136014928332,5.33000737467562,5.351270608334796,5.330114128892031,5.34640540688959,5.325744254227838
2023-01-31,5.294630676596466,5.2907993459971765,5.269892816964918,5.2851595035383765,5.264655203534297,5.307530028371482,5.2799999981859616,5.290749931426537,5.26985972201001,5.290883005983797,5.269965271534743,5.286072706985455,5.265644709692282
2023-02-01,5.3690065245556795,5.365121373684582,5.343921162067148,5.359402306046379,5.338609973733199,5.382087078813926,5.354170323006836,5.3650712649672085,5.343887602213839,5.365206208877336,5.343994634436022,5.3603283376367,5.339613379889891
2023-02-02,5.322521619581171,5.318670106379954,5.297653446378255,5.313000554478878,5.292388242358886,5.335488922287398,5.30781386999379,5.318620431504288,5.297620177086446,5.318754207068873,5.297726282622723,5.313918568479672,5.293382961016385
2023-02-03,5.26209124311431,5.258283458883936,5.237505415982693,5.252678277441126,5.232299991572278,5.2749113188029115,5.247550481076829,5.2582343480024925,5.237472524420835,5.258366604717873,5.237577425265434,5.253585868575536,5.233283416480827
2023-02-06,5.1737699236627455,5.170026051005142,5.149596756173797,5.164514949462874,5.144478701961083,5.18637482140251,5.159473220352043,5.169977764422946,5.14956441667879,5.170107801281796,5.149667556820167,5.165407307177184,5.1454456206211665
2023-02-07,5.164472942667843,5.160735797544216,5.140343213036019,5.155234599149374,5.1352343556862206,5.177055190097205,5.150201929749433,5.1606875977303615,5.140310931653311,5.160817400920104,5.140413886457507,5.156125353345779,5.1361995368464655
2023-02-08,5.1365819996831386,5.132865037161439,5.112582583622683,5.1273935482088735,5.107501316861633,5.1490962961812885,5.122388057941605,5.13281709765261,5.112550476576876,5.132946199835027,5.112652875369528,5.128279491851562,5.108461285522362
2023-02-09,5.0698064336872575,5.06613779167834,5.046119010035588,5.060737432082158,5.041103799742432,5.0821580443309315,5.055797013188364,5.066090475383126,5.0460873203813765,5.066217899237172,5.046188387989724,5.061611858457492,5.042051288810572
2023-02-10,5.010760748455132,5.007134833418954,4.9873492012455305,5.001797369307448,4.982392400781667,5.0229685056156965,4.996914489182191,5.007088068194695,4.98731788066603,5.007214008002185,4.987417771186797,5.002661611644161,4.983328854883875
2023-02-13,5.051242657553961,5.047587448769734,5.027641968580547,5.042206863314419,5.022645122152434,5.063549041118875,5.03728453442693,5.0475403057294805,5.027610394962253,5.047667263003997,5.0277110924979995,5.043078087860316,5.023589141862289
2023-02-14,5.028752708054612,5.025113773574857,5.0052570978388715,5.019757144421658,5.000282499168675,5.0410042991726645,5.014856731513187,5.025066840432378,5.005225664797685,5.025193232447435,5.005325913991776,5.020624489962453,5.001222315763171
2023-02-15,5.039063570477387,5.035417174793041,5.015519785292914,5.030049562505564,5.010534986796741,5.051340282033411,5.025139101880244,5.035370145419707,5.015488287801995,5.035496796586637,5.015588742545197,5.030918686435765,5.011476730373964
2023-02-16,5.146440876393192,5.142716779735359,5.122395397156081,5.137234789103856,5.117304377687388,5.158979192152844,5.132219691570235,5.142668748214039,5.122363228485752,5.142798098188179,5.122465823817089,5.1381224331786886,5.118266188859863
2023-02-17,5.016054147781143,5.012424402305402,4.992617868465093,5.0070812996630725,4.987655831605889,5.028274801293532,5.00219326123239,5.012377587678064,4.992586514798333,5.012503660529164,4.992686510844078,5.007946454990853,4.988593274984129
2023-02-20,5.016054147781143,5.012424402305402,4.992617868465093,5.0070812996630725,4.987655831605889,5.028274801293532,5.00219326123239,5.012377587678064,4.992586514798333,5.012503660529164,4.992686510844078,5.007946454990853,4.988593274984129
2023-02-21,5.000714532650314,4.997095887313642,4.977349923913212,4.991769124434745,4.972403061478654,5.012897814133613,4.986896034133819,4.997049215850303,4.977318666129225,4.997174903157515,4.977418356376665,4.992631634027577,4.973337638057572
2023-02-22,4.9163466494307535,4.912789054858964,4.893376228877866,4.907552160678944,4.888512825778861,4.928324384754058,4.902761285091684,4.912743170797613,4.893345498449131,4.912866737613447,4.893443506805893,4.908400118729566,4.889431634961508
2023-02-23,4.947025879692412,4.943446084842483,4.9239121179816285,4.938176511135599,4.919018366033331,4.959078359073897,4.9333557392888245,4.943399914453137,4.923881195787348,4.943524252356745,4.9239798157407195,4.939029760656116,4.9199429088146225
