date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr895_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr895_evb-15_evsna_nav,hs300_benchmark
2014-09-19,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,1.0381636364200013,0.9701918081327348
2014-09-22,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,1.025160652633053,0.9497832425894897
2014-09-23,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,1.0292549933325048,0.959595052946819
2014-09-24,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,1.0363421818440242,0.9780412564185983
2014-09-25,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,1.0308692161874555,0.9729391150327868
2014-09-26,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,1.0377393248924578,0.9733315874470799
2014-09-29,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,1.037788370384186,0.9776487840043051
2014-09-30,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,1.0390213862697908,0.9776487840043051
2014-10-08,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,1.0394644716163504,0.9882455391902207
2014-10-09,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,1.0392034446667968,0.9886380116045141
2014-10-10,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,1.0342528923301546,0.983928342632996
2014-10-13,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,1.0284772479374054,0.9784337288328914
2014-10-14,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,1.0274994464018516,0.9749014771042527
2014-10-15,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,1.0254780213027983,0.9811810357329436
2014-10-16,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,1.0289117924886166,0.9776487840043049
2014-10-17,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,1.028422009085866,0.97333158744708
2014-10-20,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,1.029408385054258,0.977648784004305
2014-10-21,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,1.0273230745274113,0.9713692253756143
2014-10-22,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,1.0257540720135876,0.9658746115755097
2014-10-23,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,1.0228281095651783,0.9556703288038871
2014-10-24,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,1.0226012811548435,0.9548853839753007
2014-10-27,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,1.0199911891055333,0.9458585184465576
2014-10-28,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,1.0254762869523415,0.96469719433263
2014-10-29,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,1.026958892792937,0.9768638391757184
2014-10-30,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,1.0204775134638127,0.9827509253901161
2014-10-31,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.014288944124581,1.0023745461047748
2014-11-03,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.0061877416564995,1.000412184033309
2014-11-04,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,1.0047377185414512,0.9996272392047226
2014-11-05,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9926180555276117,0.9984498219618431
2014-11-06,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9901719563232099,0.9988422943761363
2014-11-07,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.988624152911239,0.9968799323046706
2014-11-10,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.008103147331475,1.0247454737194859
2014-11-11,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,0.9976911800006901,1.018073442676502
2014-11-12,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0098382155612322,1.0329873944196428
2014-11-13,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.005692028531227,1.0271003082052454
2014-11-14,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.0031767597252155,1.028277725448125
2014-11-17,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0154085506230015,1.0239605288909
2014-11-18,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.0137269205573545,1.012971301290691
2014-11-19,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0154085329111715,1.0098315219763454
2014-11-20,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0107879475797048,1.0114014116335182
2014-11-21,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.0207908146382947,1.030632559933884
2014-11-24,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0492553460976324,1.0600679910058726
2014-11-25,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0601324840801325,1.0710572186060812
2014-11-26,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0717865604899546,1.0828313910348768
2014-11-27,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0814982908314728,1.0926432013922063
2014-11-28,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.107137258933081,1.118546380735556
2014-12-01,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1083026665740632,1.1197237979784356
2014-12-02,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1521996877177259,1.1640731807935647
2014-12-03,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1646307025548692,1.1766322980509463
2014-12-04,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2353320994411219,1.2480622774523045
2014-12-05,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.234173645088289,1.2406053015807341
2014-12-08,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.2929251598310216,1.3002611085532971
2014-12-09,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2866196634984501,1.2284386567376453
2014-12-10,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.332456298799955,1.2727880395527742
2014-12-11,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.3180757960376985,1.259051505052513
2014-12-12,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.322184511112629,1.2629762291954447
2014-12-15,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.3373867568898716,1.2774977085242922
2014-12-16,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.339268508621828,1.3073256120105736
2014-12-17,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3411019113235139,1.3296965396252844
2014-12-18,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3409752429021373,1.3281266499681117
2014-12-19,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3425603200214071,1.3477502706827709
2014-12-22,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.342158153692682,1.3383309327397346
2014-12-23,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3410718321372006,1.3112503361535053
2014-12-24,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.3031159910662833,1.2747504016242397
2014-12-25,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3504582592146275,1.3210621465108348
2014-12-26,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.351911347808039,1.372476032783241
2014-12-29,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.3516484654184164,1.365804001740257
2014-12-30,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.351621432449108,1.365804001740257
2014-12-31,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.354542177613481,1.4026964086838152
2015-01-05,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.3562432873283148,1.4474382639132377
2015-01-06,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.3558755424022497,1.437626453555908
2015-01-07,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.3558607362265205,1.4372339811416146
2015-01-08,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.3546759316508992,1.4058361879981602
2015-01-09,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3441974717186995,1.3956319052265378
2015-01-12,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3400393805519655,1.3913147086693125
2015-01-13,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3373933225367713,1.3885674017692604
2015-01-14,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.3343692562336922,1.385427622454915
2015-01-15,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.3721700850221816,1.4246748638842321
2015-01-16,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.3842663502344987,1.4372339811416142
2015-01-19,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2459153168686257,1.2935890775103112
