date,baseline_threshold_dual_nav,overheat_cap_70_nav,overheat_cap_40_nav,overheat_cap_50_nav,hs300_benchmark
2013-08-29,1.0982751906277528,1.0982751906277528,1.0982751906277528,1.0982751906277528,0.9105222734255006
2013-08-30,1.0982751906277528,1.0982751906277528,1.0982751906277528,1.0982751906277528,0.9089861751152087
2013-09-02,1.097726053032439,1.097726053032439,1.097726053032439,1.097726053032439,0.9097542242703548
2013-09-03,1.1144074113731597,1.1144074113731597,1.1144074113731597,1.1144074113731597,0.9235791090629814
2013-09-04,1.1139440403081398,1.1139440403081398,1.1139440403081398,1.1139440403081398,0.9231950844854084
2013-09-05,1.1083119503612475,1.1083119503612475,1.1083119503612475,1.1083119503612475,0.919354838709679
2013-09-06,1.0999321289990107,1.0999321289990107,1.0999321289990107,1.0999321289990107,0.9247311827957005
2013-09-09,1.1089435722165102,1.1089435722165102,1.1089435722165102,1.1089435722165102,0.9589093701996945
2013-09-10,1.1235992141400764,1.1235992141400764,1.1235992141400764,1.1235992141400764,0.9715821812596022
2013-09-11,1.1284844281145985,1.1284844281145985,1.1284844281145985,1.1284844281145985,0.9758064516129048
2013-09-12,1.1395871871476033,1.1395871871476033,1.1395871871476033,1.1395871871476033,0.9854070660522289
2013-09-13,1.1311490902825199,1.1311490902825199,1.1311490902825199,1.1311490902825199,0.9781105990783427
2013-09-16,1.1253756555853571,1.1253756555853571,1.1253756555853571,1.1253756555853571,0.973118279569894
2013-09-17,1.1021772843955804,1.1021772843955804,1.1021772843955804,1.1021772843955804,0.9539170506912458
2013-09-18,1.0954180522950325,1.0954180522950325,1.0954180522950325,1.0954180522950325,0.9550691244239646
2013-09-23,1.1079593408349637,1.1079593408349637,1.1079593408349637,1.1079593408349637,0.9685099846390184
2013-09-24,1.0974157150696826,1.0974157150696826,1.0974157150696826,1.0974157150696826,0.9592933947772674
2013-09-25,1.0898442056123119,1.0898442056123119,1.0898442056123119,1.0898442056123119,0.9535330261136729
2013-09-26,1.090839118542502,1.090839118542502,1.090839118542502,1.090839118542502,0.9377880184331814
2013-09-27,1.0875234981214,1.0875234981214,1.0875234981214,1.0875234981214,0.9412442396313383
2013-09-30,1.0964825017672513,1.0964825017672513,1.0964825017672513,1.0964825017672513,0.9473886328725057
2013-10-08,1.0892096976605312,1.0892096976605312,1.0892096976605312,1.0892096976605312,0.9608294930875593
2013-10-09,1.0895342403582153,1.0895342403582153,1.0895342403582153,1.0895342403582153,0.9619815668202779
2013-10-10,1.0828678740692166,1.0828678740692166,1.0828678740692166,1.0828678740692166,0.9535330261136727
2013-10-11,1.073221470056143,1.073221470056143,1.073221470056143,1.073221470056143,0.9688940092165915
2013-10-14,1.073646845192907,1.073646845192907,1.073646845192907,1.073646845192907,0.9692780337941643
2013-10-15,1.0723707197826142,1.0723707197826142,1.0723707197826142,1.0723707197826142,0.9681259600614454
2013-10-16,1.0527059249725996,1.0527059249725996,1.0527059249725996,1.0527059249725996,0.9512288786482347
2013-10-17,1.046758900523951,1.046758900523951,1.046758900523951,1.046758900523951,0.9462365591397862
2013-10-18,1.0712425539854358,1.0712425539854358,1.0712425539854358,1.0712425539854358,0.950844854070662
2013-10-21,1.0712644887561957,1.0712644887561957,1.0712644887561957,1.0712644887561957,0.9711981566820292
2013-10-22,1.0584504456866368,1.0584504456866368,1.0584504456866368,1.0584504456866368,0.9604454685099862
2013-10-23,1.0674861128762982,1.0674861128762982,1.0674861128762982,1.0674861128762982,0.9500768049155163
2013-10-24,1.0674861128762982,1.0674861128762982,1.0674861128762982,1.0674861128762982,0.9423963133640567
2013-10-25,1.0674861128762982,1.0674861128762982,1.0674861128762982,1.0674861128762982,0.9274193548387111
2013-10-28,1.0674861128762982,1.0674861128762982,1.0674861128762982,1.0674861128762982,0.92857142857143
2013-10-29,1.0669523698198602,1.0669523698198602,1.0669523698198602,1.0669523698198602,0.9297235023041488
2013-10-30,1.063186096685697,1.063186096685697,1.063186096685697,1.063186096685697,0.9427803379416297
2013-10-31,1.0626545036373543,1.0626545036373543,1.0626545036373543,1.0626545036373543,0.9335637480798785
2013-11-01,1.058181025053347,1.058181025053347,1.058181025053347,1.058181025053347,0.9374039938556081
2013-11-04,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9347158218125975
2013-11-05,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9347158218125975
2013-11-06,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9239631336405544
2013-11-07,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9201228878648247
2013-11-08,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9062980030721979
2013-11-11,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9074500768049168
2013-11-12,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9166666666666681
2013-11-13,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.8993855606758846
2013-11-14,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9020737327188955
2013-11-15,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9208909370199708
2013-11-18,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.951228878648235
2013-11-19,1.0503353569767409,1.0503353569767409,1.0503353569767409,1.0503353569767409,0.9470046082949325
2013-11-20,1.0499152228339501,1.0499152228339501,1.0499152228339501,1.0499152228339501,0.9512288786482351
2013-11-21,1.0348446693961422,1.0348446693961422,1.0348446693961422,1.0348446693961422,0.9466205837173596
2013-11-22,1.0327507790614274,1.0327507790614274,1.0327507790614274,1.0327507790614274,0.9412442396313382
2013-11-25,1.0327507790614274,1.0327507790614274,1.0327507790614274,1.0327507790614274,0.9362519201228896
2013-11-26,1.0327507790614274,1.0327507790614274,1.0327507790614274,1.0327507790614274,0.9358678955453166
2013-11-27,1.0327507790614274,1.0327507790614274,1.0327507790614274,1.0327507790614274,0.9466205837173596
2013-11-28,1.0323376787498029,1.0323376787498029,1.0323376787498029,1.0323376787498029,0.956605222734257
2013-11-29,1.0333530928600485,1.0333530928600485,1.0333530928600485,1.0333530928600485,0.9573732718894026
2013-12-02,1.035721810551418,1.035721810551418,1.035721810551418,1.035721810551418,0.9485407066052245
2013-12-03,1.022532210351743,1.022532210351743,1.022532210351743,1.022532210351743,0.9569892473118295
2013-12-04,1.02151434336508,1.02151434336508,1.02151434336508,1.02151434336508,0.9692780337941643
2013-12-05,1.0286411876211152,1.0286411876211152,1.0286411876211152,1.0286411876211152,0.9692780337941643
2013-12-06,1.0249145336684329,1.0249145336684329,1.0249145336684329,1.0249145336684329,0.962749615975424
2013-12-09,1.0272881984279627,1.0272881984279627,1.0272881984279627,1.0272881984279627,0.9623655913978508
2013-12-10,1.0340661824175905,1.0340661824175905,1.0340661824175905,1.0340661824175905,0.9619815668202779
2013-12-11,1.0398180433913653,1.0398180433913653,1.0398180433913653,1.0398180433913653,0.9470046082949324
2013-12-12,1.035763513246541,1.035763513246541,1.035763513246541,1.035763513246541,0.9450844854070675
2013-12-13,1.0222351734816884,1.0222351734816884,1.0222351734816884,1.0222351734816884,0.9447004608294944
2013-12-16,1.0225745046596075,1.0225745046596075,1.0225745046596075,1.0225745046596075,0.929339477726576
2013-12-17,1.0317356864516638,1.0317356864516638,1.0317356864516638,1.0317356864516638,0.9235791090629815
2013-12-18,1.0253032080127527,1.0253032080127527,1.0253032080127527,1.0253032080127527,0.9243471582181277
2013-12-19,1.0188606248123417,1.0188606248123417,1.0188606248123417,1.0188606248123417,0.9155145929339495
2013-12-20,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8959293394777282
2013-12-23,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8959293394777282
2013-12-24,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8970814132104471
2013-12-25,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9016897081413228
2013-12-26,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8894009216589879
2013-12-27,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.90130568356375
2013-12-30,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9020737327188959
2013-12-31,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9124423963133659
2014-01-02,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9093701996927822
2014-01-03,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8993855606758854
2014-01-06,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8778801843317992
2014-01-07,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8782642089093721
2014-01-08,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.9987629876715436,0.8774961597542262
2014-01-09,0.9982636061777078,0.9982636061777078,0.9982636061777078,0.9982636061777078,0.8721198156682046
2014-01-10,1.0043831441880493,1.0043831441880493,1.0043831441880493,1.0043831441880493,0.8659754224270372
2014-01-13,1.0038809526159553,1.0038809526159553,1.0038809526159553,1.0038809526159553,0.8598310291858697
2014-01-14,1.0067515272353638,1.0067515272353638,1.0067515272353638,1.0067515272353638,0.8655913978494642
2014-01-15,0.9976407334754502,0.9976407334754502,0.9976407334754502,0.9976407334754502,0.8655913978494642
2014-01-16,0.9976407334754502,0.9976407334754502,0.9976407334754502,0.9976407334754502,0.8659754224270372
2014-01-17,0.9976407334754502,0.9976407334754502,0.9976407334754502,0.9976407334754502,0.8536866359447023
2014-01-20,0.9971419131087126,0.9971419131087126,0.9971419131087126,0.9971419131087126,0.8494623655914
2014-01-21,0.9938978564576879,0.9938978564576879,0.9938978564576879,0.9938978564576879,0.8563748079877133
2014-01-22,0.9857001253005485,0.9857001253005485,0.9857001253005485,0.9857001253005485,0.8799231528453039
2014-01-23,0.9852072752378983,0.9852072752378983,0.9852072752378983,0.9852072752378983,0.8752134838737857
2014-01-24,0.9990147968199627,0.9990147968199627,0.9990147968199627,0.9990147968199627,0.879923152845304
2014-01-27,1.005512454035052,1.005512454035052,1.005512454035052,1.005512454035052,0.8685414528308019
2014-01-28,1.000233107547792,1.000233107547792,1.000233107547792,1.000233107547792,0.869326397659388
2014-01-29,0.9969842789402473,0.9969842789402473,0.9969842789402473,0.9969842789402473,0.8720737045594403
2014-01-30,0.9994209003959056,0.9994209003959056,0.9994209003959056,0.9994209003959056,0.8599070597163517
2014-02-07,1.0071368683388242,1.0071368683388242,1.0071368683388242,1.0071368683388242,0.8654016735164561
2014-02-10,1.0156650434336287,1.0156650434336287,1.0156650434336287,1.0156650434336287,0.8905199080312194
2014-02-11,1.0213504934968318,1.0213504934968318,1.0213504934968318,1.0213504934968318,0.8948371045884442
2014-02-12,1.0237871149524902,1.0237871149524902,1.0237871149524902,1.0237871149524902,0.896406994245617
2014-02-13,1.022162700648718,1.022162700648718,1.022162700648718,1.022162700648718,0.8940521597598579
2014-02-14,1.0363763258067256,1.0363763258067256,1.0363763258067256,1.0363763258067256,0.8971919390742035
2014-02-17,1.0541394586599058,1.0541394586599058,1.0541394586599058,1.0541394586599058,0.9034714977028943
2014-02-18,1.0456933489757276,1.0456933489757276,1.0456933489757276,1.0456933489757276,0.8928747425169784
2014-02-19,1.0473208872620714,1.0473208872620714,1.0473208872620714,1.0473208872620714,0.9046489149457737
2014-02-20,1.044392456043319,1.044392456043319,1.044392456043319,1.044392456043319,0.8967994666599102
2014-02-21,1.0496022079674634,1.0496022079674634,1.0496022079674634,1.0496022079674634,0.8865951838882875
2014-02-24,1.0551307091403364,1.0551307091403364,1.0551307091403364,1.0551307091403364,0.8665790907593355
2014-02-25,1.0592469205939017,1.0592469205939017,1.0592469205939017,1.0592469205939017,0.8442081631446244
2014-02-26,1.0750626288263527,1.0750626288263527,1.0750626288263527,1.0750626288263527,0.845385580387504
2014-02-27,1.0551916107907091,1.0551916107907091,1.0551916107907091,1.0551916107907091,0.8434232183160382
2014-02-28,1.0628966994167752,1.0628966994167752,1.0628966994167752,1.0628966994167752,0.8520576114304882
2014-03-03,1.0749551225634701,1.0749551225634701,1.0749551225634701,1.0749551225634701,0.8551973907448335
2014-03-04,1.0722527478308712,1.0722527478308712,1.0722527478308712,1.0722527478308712,0.8532350286733676
2014-03-05,1.0645445366281523,1.0645445366281523,1.0645445366281523,1.0645445366281523,0.8457780528017972
2014-03-06,1.0641388413016934,1.0641388413016934,1.0641388413016934,1.0641388413016934,0.8500952493590223
2014-03-07,1.0746869197896247,1.0746869197896247,1.0746869197896247,1.0746869197896247,0.8473479424589699
2014-03-10,1.0588648020577276,1.0588648020577276,1.0588648020577276,1.0588648020577276,0.8210522907013271
2014-03-11,1.0714413571779535,1.0714413571779535,1.0714413571779535,1.0714413571779535,0.8245845424299657
2014-03-12,1.0823951309923439,1.0823951309923439,1.0823951309923439,1.0823951309923439,0.825369487258552
2014-03-13,1.0929432094802753,1.0929432094802753,1.0929432094802753,1.0929432094802753,0.8383210769302268
2014-03-14,1.0921318188273577,1.0921318188273577,1.0921318188273577,1.0921318188273577,0.8312565734729497
2014-03-17,1.1043026786211245,1.1043026786211245,1.1043026786211245,1.1043026786211245,0.8375361321016406
2014-03-18,1.0896976468686042,1.0896976468686042,1.0896976468686042,1.0896976468686042,0.8367511872730542
2014-03-19,1.0872634749098509,1.0872634749098509,1.0872634749098509,1.0872634749098509,0.8316490458872428
2014-03-20,1.073875529136707,1.073875529136707,1.073875529136707,1.073875529136707,0.8171275665583951
2014-03-21,1.073875529136707,1.073875529136707,1.073875529136707,1.073875529136707,0.8473479424589698
2014-03-24,1.071035661851495,1.071035661851495,1.071035661851495,1.071035661851495,0.8512726666019018
2014-03-25,1.0580534114048101,1.0580534114048101,1.0580534114048101,1.0580534114048101,0.8500952493590221
2014-03-26,1.0604875833635634,1.0604875833635634,1.0604875833635634,1.0604875833635634,0.8500952493590221
2014-03-27,1.046693942263961,1.046693942263961,1.046693942263961,1.046693942263961,0.8442081631446243
2014-03-28,1.0499395048756321,1.0499395048756321,1.0499395048756321,1.0499395048756321,0.8438156907303312
2014-03-31,1.0433321479412592,1.0433321479412592,1.0433321479412592,1.0433321479412592,0.8402834390016927
2014-04-01,1.0429148150820826,1.0429148150820826,1.0429148150820826,1.0429148150820826,0.844993107973211
2014-04-02,1.044874107102589,1.044874107102589,1.044874107102589,1.044874107102589,0.851665139016195
2014-04-03,1.0487908550245668,1.0487908550245668,1.0487908550245668,1.0487908550245668,0.8457780528017972
2014-04-04,1.0458560341321546,1.0458560341321546,1.0458560341321546,1.0458560341321546,0.8559823355734199
2014-04-08,1.0595614798212496,1.0595614798212496,1.0595614798212496,1.0595614798212496,0.8763909011166654
2014-04-09,1.0608625530121276,1.0608625530121276,1.0608625530121276,1.0608625530121276,0.8748210114594926
2014-04-10,1.062506784289502,1.062506784289502,1.062506784289502,1.062506784289502,0.8889500183740473
2014-04-11,1.0610818524537586,1.0610818524537586,1.0610818524537586,1.0610818524537586,0.8885575459597539
2014-04-14,1.0704776917579293,1.0704776917579293,1.0704776917579293,1.0704776917579293,0.8881650735454606
2014-04-15,1.056917491367524,1.056917491367524,1.056917491367524,1.056917491367524,0.8724661769737334
2014-04-16,1.056917491367524,1.056917491367524,1.056917491367524,1.056917491367524,0.8724661769737334
2014-04-17,1.0550157055081133,1.0550157055081133,1.0550157055081133,1.0550157055081133,0.8708962873165607
2014-04-18,1.0521661171210188,1.0521661171210188,1.0521661171210188,1.0521661171210188,0.869326397659388
2014-04-21,1.0475968032351113,1.0475968032351113,1.0475968032351113,1.0475968032351113,0.8536275010876608
2014-04-22,1.0515176333758744,1.0515176333758744,1.0515176333758744,1.0515176333758744,0.8595145873020585
2014-04-23,1.0508647702740501,1.0508647702740501,1.0508647702740501,1.0508647702740501,0.8571597528162997
2014-04-24,1.0502118057565983,1.0502118057565983,1.0502118057565983,1.0502118057565983,0.8587296424734723
2014-04-25,1.055762866991845,1.055762866991845,1.055762866991845,1.055762866991845,0.8481328872875564
2014-04-28,1.0687054925124297,1.0687054925124297,1.0687054925124297,1.0687054925124297,0.8363587148587609
2014-04-29,1.0687054925124297,1.0687054925124297,1.0687054925124297,1.0687054925124297,0.8438156907303314
2014-04-30,1.0681711397661735,1.0681711397661735,1.0681711397661735,1.0681711397661735,0.8434232183160383
2014-05-05,1.0730785110055279,1.0730785110055279,1.0730785110055279,1.0730785110055279,0.8438156907303314
2014-05-06,1.073896406212087,1.073896406212087,1.073896406212087,1.073896406212087,0.8426382734874519
2014-05-07,1.0734874586088075,1.0734874586088075,1.0734874586088075,1.0734874586088075,0.8371436596873475
2014-05-08,1.0579474496841847,1.0579474496841847,1.0579474496841847,1.0579474496841847,0.8355737700301747
2014-05-09,1.0583563972874643,1.0583563972874643,1.0583563972874643,1.0583563972874643,0.8351812976158817
2014-05-12,1.0602950951903314,1.0602950951903314,1.0602950951903314,1.0602950951903314,0.8520576114304884
2014-05-13,1.0609493459239623,1.0609493459239623,1.0609493459239623,1.0609493459239623,0.8497027769447292
2014-05-14,1.061824377695487,1.061824377695487,1.061824377695487,1.061824377695487,0.8497027769447292
2014-05-15,1.0667288782853044,1.0667288782853044,1.0667288782853044,1.0667288782853044,0.8402834390016929
2014-05-16,1.059659449393465,1.059659449393465,1.059659449393465,1.059659449393465,0.8398909665873998
2014-05-19,1.059659449393465,1.059659449393465,1.059659449393465,1.059659449393465,0.8285092665728977
2014-05-20,1.059659449393465,1.059659449393465,1.059659449393465,1.059659449393465,0.8277243217443113
2014-05-21,1.059659449393465,1.059659449393465,1.059659449393465,1.059659449393465,0.835573770030175
2014-05-22,1.059659449393465,1.059659449393465,1.059659449393465,1.059659449393465,0.8332189355444161
2014-05-23,1.0591296196687683,1.0591296196687683,1.0591296196687683,1.0591296196687683,0.8426382734874519
