date,hs300_benchmark_nav,baseline_nav,tie_r2_gap003_nav,tie_r2_gap005_nav,tie_downvol_gap003_nav,tie_downvol_gap005_nav,overheat_r2_rank35_cap20_nav,overheat_downvol_rank35_cap20_nav,combo_tie_r2_overheat_downvol_nav,combo_tie_downvol_overheat_r2_nav
2021-05-19,2.2458700869454136,4.597063678487486,4.405142967344196,4.4482784955292,4.618283371165584,4.611602776418014,4.605602349791733,4.585271022955567,4.4368675124154855,4.620168452912308
2021-05-20,2.251944696917832,4.631116002031837,4.43777365599119,4.481228706607194,4.652492877618663,4.645762796984073,4.639717922753152,4.619235993495978,4.469733197692637,4.65439192293388
2021-05-21,2.2280801577404747,4.583442749069745,4.392090691885398,4.435098411098003,4.604599568584353,4.5979387681915895,4.591956120607164,4.571685034739402,4.4237212383046245,4.606479064903678
2021-05-24,2.2402293776853113,4.627710769677401,4.43451058712649,4.477933685499395,4.649071926973355,4.642346794927467,4.63630636545701,4.615839496441937,4.466446629164921,4.650969575931723
2021-05-25,2.3113890945050652,4.760514831500373,4.561770272849767,4.606439508703572,4.782489002140361,4.775570875135098,4.769357100006548,4.748302881549542,4.594622801745813,4.784441109015856
2021-05-26,2.311822995217381,4.7162468108927165,4.519350377608675,4.56360423430218,4.738016643751359,4.731162848399221,4.725006855156702,4.704148419847007,4.551897410885516,4.739950597987812
2021-05-27,2.3200671087513767,4.753704366791503,4.555244135120368,4.599849466487973,4.775647100849745,4.7687388710218865,4.762533985414264,4.74150988744146,4.588049664690383,4.777596415011541
2021-05-28,2.313558598066643,4.77754099327255,4.578085617173265,4.62291461424257,4.7995937553669,4.792650885418129,4.786414886487259,4.765285366819748,4.61105564438439,4.801552844026642
2021-05-31,2.3161620023405365,4.913750287449957,4.708608371761241,4.754715458554546,4.9364317811792136,4.929290967682366,4.92287717833294,4.901145248981394,4.742518385492996,4.938446724112933
2021-06-01,2.319633208039061,4.900129358032216,4.695556096302444,4.741535374123349,4.922747978597982,4.915626959455943,4.909230949148372,4.887559260765229,4.729372111382136,4.924757336104304
2021-06-02,2.3009754774094913,4.794567155044725,4.594400961496762,4.639389719781566,4.816698508593439,4.809730895701158,4.803472672967969,4.782267852089952,4.627488487022965,4.818664579037428
2021-06-03,2.2831855482045524,4.736678205019328,4.538928790796872,4.5833743609489765,4.758542347623206,4.751658860738857,4.745476198933555,4.724527402171253,4.571616822051807,4.760484680000755
2021-06-04,2.297504271710966,4.8013776197535964,4.60092709922616,4.6459797619971654,4.823540409884055,4.81656289981437,4.8102957875602534,4.789060846198035,4.634061624078395,4.825509273041743
2021-06-07,2.2949008674370726,4.767325296209244,4.568296410579166,4.613029550919172,4.789330903430977,4.782402879248311,4.776180214598833,4.755095875657624,4.601195938801244,4.791285803020171
2021-06-08,2.276677037519819,4.726462507956022,4.529139584202774,4.573489297625579,4.7482794956872825,4.74141085456904,4.735241527045129,4.71433791100913,4.561757116468661,4.750217638994283
2021-06-09,2.2801482432183438,4.725610859344179,4.528323490679713,4.572665212846519,4.7474239159308915,4.740556512454683,4.734388296565364,4.713488447095915,4.56093514567988,4.749361710009045
2021-06-10,2.2949008674370734,4.721357809570769,4.524247999538101,4.568549814154957,4.743151234406554,4.736290011593474,4.730127347098455,4.709246307493529,4.556830304048768,4.745087284470037
2021-06-11,2.2736397325336104,4.754397402359928,4.55590823746349,4.600520071776755,4.7763433354170965,4.769434098448572,4.763228308239802,4.742201145194673,4.5887185497034135,4.778292933766538
2021-06-15,2.248039590506991,4.698230094618357,4.502085832990328,4.546170633819697,4.719916763699174,4.7130891507949055,4.706956674299512,4.686177921102727,4.534508532090516,4.721843329962486
2021-06-16,2.2172326399325857,4.483472741488827,4.296294286475299,4.338363959278009,4.5041681071306465,4.49765258623677,4.491800426880758,4.471971476045289,4.327234935335324,4.506006609535227
2021-06-17,2.222005547768057,4.59250339769305,4.400773071629082,4.443865809429942,4.613702040465437,4.607028072858592,4.601033598647201,4.580722440459065,4.432466145995652,4.61558525221368
2021-06-18,2.224175051329634,4.685014257502694,4.489421737820171,4.533382530770977,4.706639923294957,4.699831516052865,4.693716289842972,4.672995986022269,4.521753233828657,4.708561070243884
2021-06-21,2.2211377463434254,4.721357809570769,4.524247999538099,4.568549814154955,4.743151234406555,4.736290011593473,4.730127347098454,4.709246307493529,4.556830304048767,4.745087284470036
2021-06-22,2.232419164863631,4.74448552452318,4.546410166085872,4.590928994490214,4.766385705113935,4.759490872392042,4.7532980198973975,4.73231469388433,4.579152076007019,4.768331238977587
2021-06-23,2.245870086945414,4.799152834752121,4.59879519575722,4.64382698275124,4.821305355445979,4.814331078502486,4.80806687020187,4.786841768344643,4.6319143672671945,4.8232733063035775
2021-06-24,2.251510796205517,4.790774425473574,4.5907665728596,4.635719742907052,4.812888272074042,4.805926170893369,4.799672898710596,4.778484851849628,4.6238279245869105,4.814852787263243
2021-06-25,2.286656753903078,4.802504198463541,4.60200664491627,4.647069878688916,4.8246721887947555,4.817693041546134,4.81142445879838,4.790184534942649,4.63514894433931,4.826641513919712
2021-06-28,2.290561860313918,4.814441756003614,4.613445826820799,4.658621074018916,4.836664849183092,4.8296683539076035,4.823384189379147,4.802091469564745,4.646670507870179,4.838639069448379
2021-06-29,2.267131221848877,4.814441756003614,4.613445826820799,4.658621074018916,4.836664849183092,4.8296683539076035,4.823384189379147,4.802091469564745,4.646670507870179,4.838639069448379
2021-06-30,2.2805821439306606,4.928767930796379,4.722999050377061,4.769247051898364,4.951518744813295,4.944356107213869,4.937922715728536,4.9161243681943105,4.757012701547089,4.9535398459139035
2021-07-01,2.279714342506029,4.916952391236251,4.711676792379582,4.757813925404087,4.939648665630523,4.932503198737671,4.926085229766174,4.90433913854453,4.745608903974888,4.941664921625754
2021-07-02,2.218534342069533,4.917397443014632,4.71210326389461,4.758244572963841,4.940095771733714,4.932949658077889,4.92653110819198,4.904783048650165,4.7460384468124355,4.942112210227827
2021-07-05,2.221571647055742,4.969764093902112,4.762283683400187,4.808916363332059,4.99270414305757,4.985481928569272,4.978995025867676,4.957015365554375,4.7965802509523146,4.994742055132349
2021-07-06,2.2246089520419505,4.974831834310579,4.76713985302976,4.8138200849805965,4.997795275766331,4.990565696681342,4.9840721791911315,4.962070105899945,4.801471393288432,4.999835265929561
2021-07-07,2.2476056897946757,5.017063004381128,4.807607933276193,4.85468443205174,5.0402213816726675,5.032930430948587,5.0263817902199195,5.0041929421130185,4.842230912756077,5.0422786892396605
2021-07-08,2.2285140584527903,5.013684510775485,4.804370486856479,4.851415284286049,5.036827293200161,5.029541252207208,5.022997021337617,5.000823115215973,4.838970151198666,5.038883215374853
2021-07-09,2.2181004413572163,5.008616770367018,4.799514317226907,4.846511562637512,5.0317361604914,5.024457484095138,5.017919868014163,4.995768374870404,4.834079008862548,5.033790004577641
2021-07-12,2.2476056897946757,5.059294174451677,4.848076013522626,4.895548779122883,5.082647487579003,5.075295165215831,5.068691401248707,5.0463157783260915,4.88299043222372,5.084722112549759
2021-07-13,2.2545481011917246,5.060983421254498,4.849694736732483,4.897183353005729,5.084344531815256,5.076989754586521,5.070383785689859,5.048000691774614,4.884620813002425,5.086419849482162
2021-07-14,2.229815760589737,5.042421977385092,4.831908206102573,4.879222655181021,5.065697409747304,5.058369606581382,5.051787865450487,5.029486862802245,4.866706189006008,5.067765116068909
2021-07-15,2.259321009027196,5.127168565240304,4.913116747381607,4.9612263972849036,5.150835181339695,5.143384221818044,5.13669186318915,5.114016053773711,4.94849957033384,5.15293763902805
2021-07-16,2.2371920726991013,4.95271771414035,4.745948965158713,4.7924216941640605,4.975579078516756,4.968381636353375,4.961916983844111,4.940012714158947,4.780127894870497,4.977610000516657
2021-07-19,2.246737888370044,4.919309837485104,4.713935818682095,4.760095072280998,4.942016993670101,4.93486810086364,4.9284470547793955,4.906690537334941,4.74788419912095,4.944034216364775
2021-07-20,2.241097179109942,4.9110530807697605,4.7060237695303995,4.7521055476826,4.9337221244002505,4.926585230567352,4.9201749618110515,4.898454961332889,4.73991516971645,4.9357359613116385
2021-07-21,2.2580193068902488,5.067720789726607,4.856150829886512,4.903702664763619,5.0911129994624975,5.083748431282065,5.077133668275075,5.054720777156659,4.891123401042039,5.093191079869105
2021-07-22,2.260188810451827,5.05812888917823,4.846959377211649,4.894421208615802,5.081476823438279,5.074126194503614,5.067523951552788,5.0451534823103055,4.881865754226187,5.083550970569669
2021-07-23,2.2376259734114172,4.939828782414895,4.733598127554991,4.779949916126052,4.962630652472908,4.955451940902707,4.949004111977912,4.927156845871948,4.7676881101640065,4.964656289209948
2021-07-26,2.161693348756192,4.76240739797154,4.563583827428031,4.608270821759871,4.784390304552925,4.777469427211684,4.771253181765766,4.750190593098951,4.5964494170111845,4.786343187498266
2021-07-27,2.0866285255255974,4.749915837583417,4.5516137714872364,4.596183554030665,4.7718410840819665,4.76493835986162,4.75873841932179,4.737731076789183,4.584393156245254,4.773788844711386
2021-07-28,2.090967532648753,4.704633931176475,4.508222318701855,4.552367208512292,4.726350159874742,4.71951324071764,4.713372405462377,4.692565330166275,4.540689210968753,4.728279352108943
2021-07-29,2.128716894620208,4.709288598866101,4.512682660796795,4.556871226649889,4.731026313152734,4.724182629688959,4.718035718818065,4.697208057431204,4.54518167513666,4.732957414089905
2021-07-30,2.1139642704014783,4.662332532675902,4.467686941960036,4.5114349059728545,4.683853501369345,4.677078055909456,4.6709924355599775,4.650372445677237,4.49986191035614,4.685765347401763
2021-08-02,2.166466256591663,4.648107261790545,4.454055555409433,4.49767003974563,4.669562567726723,4.662807794869305,4.656740742392747,4.636183666285393,4.48613235456558,4.671468580514191
2021-08-03,2.1673340580162948,4.636718331286924,4.443142096161876,4.486649714992808,4.658121066795081,4.651382844682796,4.645330657878462,4.6248239513297165,4.475140299791759,4.660022409413391
2021-08-04,2.1864256893581793,4.5988485219186925,4.406853296162477,4.450005572030246,4.620076453296914,4.613393264759809,4.607390508424218,4.587051287802432,4.438590158519285,4.621962266940343
2021-08-05,2.173408667988713,4.594859279503366,4.403030598806088,4.446145442501784,4.616068796845152,4.609391405598185,4.60339385631607,4.583072278824127,4.434739931219946,4.617952974651319
2021-08-06,2.1664662565916637,4.568798060629893,4.378057397852154,4.4209277018764706,4.589887281388036,4.583247763108271,4.577284230851497,4.557077913707402,4.409586880611845,4.59176077247515
2021-08-09,2.1903307957690203,4.49695208994008,4.309210891766691,4.351407045048181,4.517709675218528,4.511174565719671,4.505304812123726,4.485416246486706,4.340244562222105,4.519553704993511
2021-08-10,2.215063136371009,4.5135562207337045,4.325121824290137,4.3674737787529745,4.534390449403951,4.52783121027002,4.5219397837377215,4.50197778339681,4.356270080605694,4.536241287904256
2021-08-11,2.2033478171384884,4.508026595960984,4.3198230532956,4.362123121749908,4.528835300308203,4.52228409699557,4.51639988813743,4.496462343539662,4.350933149419653,4.530683871318769
2021-08-12,2.18946299434439,4.444416404729632,4.258868494874865,4.300571691197609,4.464931489322259,4.458472726301767,4.4526715461575765,4.433015328876219,4.289539614182443,4.466753976202001
2021-08-13,2.1777476751118696,4.527684159384989,4.338659942085636,4.381144462929648,4.548583601534386,4.542003831244188,4.536093963884182,4.516069480236897,4.3699056959469855,4.550440233367378
2021-08-16,2.176445972974923,4.56360171488278,4.373077991969458,4.415899537235116,4.584666949708267,4.578034982918437,4.5720782333154535,4.551894897929089,4.404571614511325,4.58653830997075
2021-08-17,2.1278490931955787,4.566359178154612,4.375720335167023,4.418567754478159,4.587437141218665,4.580801167198146,4.5748408183506895,4.554645287595512,4.4072329870880695,4.589309632212425
2021-08-18,2.1508458309483034,4.530517566492116,4.341375058574014,4.383886166065651,4.551430087430987,4.544846199546176,4.538932633814201,4.5188956189230645,4.372640365906397,4.553287881136947
2021-08-19,2.1360932067295737,4.473477245325696,4.286716087714602,4.328691969994357,4.494126472525331,4.4876254773948165,4.48178636489774,4.46200162091116,4.317587757201985,4.495960876155412
2021-08-20,2.097042142621172,4.471687854427565,4.285001401279517,4.326960493206359,4.492328821936321,4.485830427203859,4.479993650351781,4.460216820262795,4.315860722099105,4.494162491804951
2021-08-23,2.1282829939078933,4.5030258286095375,4.315031060695492,4.35728420555767,4.523811449798948,4.517267513755692,4.511389832267993,4.491474404447925,4.346106646297104,4.525657970184176
2021-08-24,2.150845830948303,4.510994409586539,4.322666965026079,4.364994881301788,4.531816813133393,4.525261296902446,4.519373214235036,4.499422543956826,4.353797542166648,4.53366660113195
2021-08-25,2.1569204409207217,4.506934514617911,4.318776564757556,4.361066385908616,4.527738178001573,4.521188561735234,4.515305778342224,4.495373063667265,4.349879124378698,4.529586301190931
2021-08-26,2.120038880373898,4.55224232190772,4.362192837101679,4.404907794020924,4.573255122648149,4.566639663678603,4.560697741193283,4.540564644730586,4.393608067957107,4.575121824853696
2021-08-27,2.125679589634,4.571271943632219,4.380427999843318,4.423321517000502,4.592372583644195,4.5857294702413345,4.579762708889976,4.559545450560942,4.411974554981878,4.594247089177055
2021-08-30,2.11786937681232,4.592658011204768,4.400921230251942,4.4440154188344225,4.613857367661245,4.607183175365271,4.601188499340924,4.580876657347193,4.432615371613372,4.615740642810633
2021-08-31,2.1170015753876883,4.716078278172545,4.519188880884036,4.563441156188112,4.737847333097102,4.730993782661908,4.724838009400732,4.7039803194567815,4.551734751108926,4.739781218224666
2021-09-01,2.1473746252497787,4.68778180850351,4.492073747598732,4.536060509250984,4.709420249098519,4.702607819965937,4.696488981344327,4.6757564375400404,4.5244243426022726,4.711342530915318
2021-09-02,2.1456390224005166,4.758629896289457,4.559964030937755,4.604615579919765,4.780595366213358,4.773679978454088,4.767468663682025,4.746422781684222,4.592803551810367,4.782546700148296
2021-09-03,2.133923703167996,4.744944217878455,4.546849709661832,4.591372842113614,4.766846515762488,4.75995101645326,4.753757565238215,4.732772210572685,4.57959478504664,4.768792237718918
2021-09-06,2.1703713630025043,4.746701325320868,4.548533460428444,4.593073080308486,4.76861173387783,4.761713681085864,4.755517936364567,4.734524810580734,4.581290661691454,4.770558176357489
2021-09-07,2.1977071078783856,4.823769538720912,4.622384188199238,4.667646960579177,4.846035688228614,4.839025637531538,4.832729297692996,4.811395324110458,4.655673240700466,4.8480137334644
2021-09-08,2.1885951929197582,4.896120673597178,4.691714768602339,4.737656431821288,4.918720790383639,4.911605596785477,4.9052148189085445,4.883560859641008,4.725503119568821,4.920728504080262
2021-09-09,2.187727391495127,4.864935191599743,4.661831235044363,4.707480276204592,4.887391358597756,4.880321484704041,4.8739714124186815,4.852455376458582,4.6954043735843065,4.889386284309051
