date,hs300_benchmark_nav,baseline_nav,slope_vol_015_nav,slope_vol_025_nav,slope_downvol_025_nav,slope_downvol_040_nav,slope_r2_020_nav,slope_r2_035_nav,slope_downvol025_r2_020_nav
2023-11-13,1.6334360787491824,7.767988818976201,4.706116815385023,5.363599541323584,5.342605118115562,4.850387061329075,6.9312574407740595,6.563692103049968,4.84406242553447
2023-11-14,1.6334360787491824,7.8268676317298524,4.741787640514556,5.3782044172187415,5.383100316254594,4.863594479319253,6.983794103546506,6.61344274086809,4.880778833238779
2023-11-15,1.6446239970967795,7.890978492877128,4.780628221870306,5.4222579687591,5.427193970722208,4.903432795873404,7.040999242961222,6.667614285503187,4.920757909005922
2023-11-16,1.6285133946762396,7.880315008427294,4.774167913462374,5.414930593125642,5.419859924815827,4.89680653533844,7.031484379119383,6.658603995928183,4.914108236155914
2023-11-17,1.6262758110067201,7.738976025196618,4.684789027627721,5.313555762567043,5.318392810495458,4.80513168849398,6.905369769273926,6.539177257591739,4.822109478051913
2023-11-20,1.631198495079663,7.663963881983982,4.643802246983559,5.267067960619825,5.271862689668725,4.763092041175573,6.838437582847385,6.475794492308288,4.776097356607096
2023-11-21,1.6334360787491824,7.725732141041584,4.635161858307402,5.2572679062800765,5.26205371412166,4.758036127465346,6.893552454299155,6.527986616118394,4.814590651115011
2023-11-22,1.6159829261269307,7.674807974283633,4.604609186908324,5.2226146225960095,5.2273688847831306,4.7399122663444935,6.848113600307244,6.484957389507379,4.782855274750332
2023-11-23,1.6244857440711045,7.612716025982199,4.567356247611364,5.180361797739527,5.185077596240921,4.701564676622203,6.792709905901155,6.43249175905571,4.744160260692896
2023-11-24,1.6132978257235078,7.579080055869543,4.570337049909224,5.183742667002468,5.188461543184307,4.704633067619499,6.7626970449722785,6.404070483413868,4.723198696883909
2023-11-27,1.6025574241098146,7.535671808126878,4.5441610072407865,5.15405341919604,5.158745268595623,4.67768786104665,6.723964530396264,6.3673919583084055,4.696147157955594
2023-11-28,1.6043474910454298,7.561716756772477,4.559866632841849,5.171866967879897,5.176575033348833,4.693854984990359,6.747204039141873,6.389399073371683,4.7123780813125835
2023-11-29,1.5922645392300252,7.5703984063210115,4.565101841375537,5.177804817441183,5.18251828826657,4.699244026304929,6.754950542057077,6.396734778392776,4.7177883890982475
2023-11-30,1.5940546061656407,7.561716756772478,4.55986663284185,5.171866967879898,5.176575033348833,4.6938549849903595,6.747204039141874,6.389399073371684,4.712378081312584
2023-12-01,1.5877893718909863,7.518308509029811,4.5336905901734115,5.142177720073469,5.146858758760148,4.66690977841751,6.708471524565859,6.352720548266221,4.685326542384269
2023-12-04,1.5770489702772932,7.526990158578344,4.538925798707099,5.148115569634754,5.152802013677885,4.67229881973208,6.7162180274810614,6.360056253287313,4.690736850169932
2023-12-05,1.5475128658396367,7.440173663093011,4.486573713370223,5.088737074021897,5.093369464500516,4.618408406586381,6.638752998329031,6.286699203076386,4.636633772313301
2023-12-06,1.549750449509156,7.54435345767541,4.549396215774474,5.1599912687573255,5.164688523513359,4.683076902361219,6.731711033311468,6.374727663329498,4.701557465741258
2023-12-07,1.5457227989040212,7.4681728510519845,4.503457784412218,5.107887232641998,5.112537055935709,4.635788603729999,6.663736244880852,6.310357585339911,4.654082555952842
2023-12-08,1.5488554160413484,7.470566706737068,4.504901327328907,5.109524519985836,5.114175833738613,4.63727456410146,6.665872245641929,6.312380313747764,4.655574380286266
2023-12-11,1.5595958176550415,7.530399620864252,4.540981772742296,5.15044748524888,5.155136052086633,4.674415207063371,6.719260238455995,6.362937135482586,4.692861589281693
2023-12-12,1.5631759515262724,7.607327653313489,4.5873709168452255,5.203062726301366,5.20779918996266,4.7221674623001135,6.787901943502651,6.427938763427357,4.74080228656153
2023-12-13,1.5372199809598472,7.685879722003322,4.634739387323662,5.256788733553849,5.261574105193848,4.7709278207029655,6.857992751211404,6.494312647962074,4.789755065228384
2023-12-14,1.530059713217385,7.772554553492643,4.687006046434025,5.316070337499764,5.252788249743504,4.762961253786167,6.941578796666663,6.573466116314361,4.848133179514233
2023-12-15,1.5269270960800576,7.678703730124455,4.630412120516599,5.251880684686923,5.240755914581884,4.752050944167239,6.925678021942617,6.558408561407419,4.837027770243845
2023-12-18,1.5206618618054035,7.722938182745791,4.657086381272188,5.282135018684508,5.270946162487151,4.779425925639605,6.965574544467687,6.5961893669934994,4.864892274885628
2023-12-19,1.5215568952732113,7.73468494724307,4.664169915500976,5.290169266096451,5.278963391394526,4.78669554109582,6.976169341658336,6.606222320934092,4.872291886601463
2023-12-20,1.5076838765221912,7.746700241173055,4.671415378355169,5.298387175307372,5.287163893060187,4.794131338968894,6.987006334466329,6.616484626832038,4.879860652430906
2023-12-21,1.5215568952732115,7.748046322883077,4.672227092582512,5.299307833374325,5.288082600947774,4.794964376560375,6.988220410284656,6.617634320077361,4.880708586514735
2023-12-22,1.5242419956766353,7.777658834345128,4.69008403000476,5.319561431173975,5.308293296664752,4.813290407619542,7.014928918258817,6.642926472961913,4.8993623261722075
2023-12-25,1.5282696462817698,7.780063672336904,4.691534195472313,5.321206229911197,5.30993461131524,4.81477866827538,7.017097921545222,6.644980453767578,4.900877200109005
2023-12-26,1.519319311603692,7.824425458302936,4.71828524078469,5.351547654068402,5.34021176490183,4.842232451399972,7.05710929024457,6.682870015222794,4.928821915544957
2023-12-27,1.523794478942731,7.834878803159791,4.724588817068696,5.35869726185034,5.3473462280626896,4.848701619770389,7.066537509287179,6.691798254781717,4.935406766470535
2023-12-28,1.5613858845906576,7.80224627690284,4.704910750247278,5.336378112633907,5.325074356272932,4.828506619069744,7.0371051496284,6.663926696364333,4.914850636000382
2023-12-29,1.5658610519296965,7.783502141703073,4.693607661357794,5.323557985035988,5.31228138484645,4.816906603168075,7.020199191310974,6.647917262859554,4.9030431870250055
2024-01-02,1.5452752821701174,7.807616261935544,4.708148958759591,5.340050935764155,5.328739399463875,4.831829893849147,7.041948517549115,6.668513219956194,4.918233338034722
2024-01-03,1.5408001148310786,7.803600342726662,4.705727279055129,5.337304231468005,5.325998513360422,4.829344597718578,7.038326426584239,6.665083208870062,4.915703599498228
2024-01-04,1.5273746128139618,7.787534598937218,4.696039313822675,5.32631600058186,5.315033558239628,4.819402134038951,7.023836198470319,6.651361399132735,4.905583343320835
2024-01-05,1.519766828337596,7.80494813577423,4.7065400252532825,5.338226060011241,5.326918389244937,4.830178694390273,7.039542045914758,6.666234363774958,4.916552611600889
2024-01-08,1.4987335418441137,7.7862055501994725,4.695237870818713,5.325406992285657,5.314126475445721,4.818579637491223,7.022637485255616,6.65022625381049,4.904746138777148
2024-01-09,1.5023136757153446,7.777859608565118,4.694430087959217,5.324490793233221,5.313212217127365,4.817750634542837,7.021429289559228,6.649082128863598,4.9039023114844555
2024-01-10,1.4951534079728823,7.761552570307862,4.675677470539621,5.303221302170661,5.291987780058322,4.798505394379537,6.993381118697429,6.622521355560388,4.884312925299706
2024-01-11,1.503656225917056,8.047117545070046,4.847706160260627,5.494489326270189,5.487515039401841,4.975799569593559,7.251771103805928,6.867208891589125,5.064777499246522
2024-01-12,1.4987335418441134,8.054635709559443,4.852235217044622,5.473968779279243,5.496016224590689,4.983508011994169,7.263005450984558,6.877847480112114,5.072623785070296
2024-01-15,1.4969434749084978,8.164821631006225,4.918612894166884,5.525574143672512,5.571200706400868,5.051681476585161,7.362362017432366,6.971935157009425,5.142016336895759
2024-01-16,1.5067888430543828,8.154237561756446,4.912236889663978,5.518411334486414,5.563978751440206,5.0451329751000875,7.352818177657774,6.9628974280985405,5.1353507342099
2024-01-17,1.4732250880115914,8.039118913825767,4.842887662986369,5.440504350940723,5.485428463184579,4.973907568392792,7.249013685737899,6.864597699701855,5.062851665021054
2024-01-18,1.4933633410372662,8.02632795294458,4.835182193355523,5.431848019435646,5.476700653378399,4.965993634314203,7.237479853302357,6.853675507657779,5.05479621288896
2024-01-19,1.4965620997236984,8.115864679112887,4.8891204807714415,5.492442339971184,5.5377953220216645,5.021391172864322,7.318216680351149,6.930130851966313,5.111184377813618
2024-01-22,1.4650314783860083,8.35249745541484,5.031671668942083,5.6525844728151045,5.699259803436009,5.167798953318208,7.53159258040867,7.1321914047817225,5.260210242257357
2024-01-23,1.4750847199719386,8.314124572771279,5.008555260049547,5.6266154782998745,5.673076374017467,5.144057151082443,7.496991083102046,7.099424828649494,5.236043885861075
2024-01-24,1.498389961830231,8.167028522637633,4.919942359294823,5.527067665991492,5.572706561246388,5.053046909178676,7.364352010093317,6.973819620142618,5.143406186341994
2024-01-25,1.5239800313216896,8.121339849918078,4.892418807046925,5.496147682671933,5.541531261009201,5.024778732346662,7.3231537373251845,6.934806096270781,5.114632514098761
2024-01-26,1.521238238161891,8.223012377782302,4.953667886222937,5.510280241700226,5.6109066968310515,5.087684849455064,7.414833628349534,7.021624192679244,5.1786635270122545
2024-01-29,1.5075292723628948,8.299751539554011,5.000646822973207,5.562537904687899,5.664118667612378,5.135934758459379,7.484030668457807,7.087151706206773,5.227776247500252
2024-01-30,1.4819392028714358,8.39552460778385,5.084164932751465,5.655440416665985,5.7587177267791825,5.221712374467051,7.570390913873411,7.168932258393066,5.315087750590027
2024-01-31,1.472342926812139,8.198507331751822,4.964855137027733,5.522724533179689,5.623578240806443,5.09917476111929,7.392737001101108,7.000699351982758,5.190358902851128
2024-02-01,1.4705150647056062,8.129900575837581,4.923308232115367,5.476509265119608,5.576519008665803,5.056503842616199,7.3308730931421024,6.9421160938071695,5.146924937136893
2024-02-02,1.4568060989066105,8.136321650376951,4.927196708837045,5.480834665397121,5.58092339761138,5.060497518526399,7.33666308800497,6.947599044611239,5.150990028506905
2024-02-05,1.4659454094392743,8.195464175353731,4.96301226123773,5.520674585083289,5.6214908574071005,5.097282028006861,7.389992933919856,6.9981008029832825,5.188432323625854
2024-02-06,1.5130128586824927,8.22081097177235,4.978361783695166,5.537748836377361,5.638876911605267,5.113046817784202,7.412848582169092,7.019744413714158,5.204479021533975
2024-02-07,1.5262648589548553,8.153219514656028,4.937429723808668,5.492217499593168,5.592514100410155,5.071007378377958,7.351900186837792,6.96202811843182,5.161687827112317
2024-02-08,1.5363181005407855,8.347544953865446,5.055109395982346,5.62312009284772,5.725807182596097,5.191870766670904,7.527126823415273,7.127962467368537,5.28471251107458
2024-02-19,1.5486561697598815,8.287159168524333,5.018540949505124,5.583280173161551,5.685239722800374,5.155086257190441,7.4737969775003865,7.077460708996491,5.24727021595563
2024-02-20,1.55413975607948,8.280003616294055,5.014207687508617,5.577588756063527,5.679444371400986,5.1498313272646605,7.466178428083974,7.070246172086199,5.241921316652922
2024-02-21,1.5760741013578734,8.178615816910863,4.952066304645016,5.5046088528989845,5.60905866958513,5.082448411812365,7.3747558350870275,6.983671729162695,5.177734525020438
2024-02-22,1.5879552050503363,8.305350566139854,5.0050310326066985,5.598128234295177,5.669050246490517,5.168795588179026,7.48903407633321,7.091889782817075,5.257968014561044
2024-02-23,1.5893261016302365,8.423636332086915,5.07631326501412,5.677857425831427,5.749789517549387,5.242410174378932,7.595693768162983,7.192893299561166,5.332852604798944
2024-02-26,1.5733323081980748,8.330697515985653,5.020305796694003,5.615213061052946,5.686351518860276,5.18457014236472,7.511889724582447,7.113533393547952,5.274014712469166
2024-02-27,1.5920678947900353,8.313799549421788,5.0101226206358005,5.602982603071285,5.674817337280437,5.173277664841655,7.496652625749623,7.099104319727368,5.2633169138637514
2024-02-28,1.5756171358312405,8.330697515985653,5.020305796694003,5.6101126831380945,5.685498566132447,5.177011572629383,7.5118897245824465,7.113533393547951,5.273223610262296
2024-02-29,1.600750239796066,8.25484254408046,4.975340455332599,5.559864622145602,5.649250456673716,5.184180995706263,7.443490387921897,7.048761281167349,5.23960397525548
2024-03-01,1.6130883090151622,8.314072052612783,5.053331348390874,5.647018217172348,5.737805218339046,5.301401718439227,7.496898345140636,7.099337008592288,5.321737328132644
2024-03-04,1.611717412435263,8.444535380114553,5.1326275607051395,5.735630485915423,5.827842104789445,5.384590618443266,7.614538690071516,7.210738873206433,5.4052453318551255
2024-03-05,1.6249694127076253,8.471636171327422,5.149872684696848,5.754037670831599,5.8474230812995325,5.402682313537325,7.638975798086704,7.233880078719461,5.423406424755589
2024-03-06,1.6185718953347605,8.570471926659575,5.135680122179966,5.731383979214151,5.895177036463479,5.3840215764487835,7.728097182397716,7.318275346304522,5.463870188920369
2024-03-07,1.6098895503287303,8.491375083606615,5.112047011252508,5.694939043764169,5.856203069300543,5.331416725360102,7.656774611696246,7.250735019302878,5.4104851729848225
2024-03-08,1.6144592055950617,8.556465763690008,5.151233434335279,5.738593628768632,5.901093824535598,5.372284728132896,7.715467657500188,7.306315566489171,5.451959275356134
2024-03-11,1.6363935508734548,8.299629774750036,4.997361175536788,5.571912486024314,5.723963066333563,5.211027019737404,7.483875570220701,7.087004832846089,5.288310008144822
2024-03-12,1.6386783785066208,8.340921465171679,5.014012706186091,5.558411313462025,5.7524404945242775,5.236952527298287,7.521108782012845,7.122263563357762,5.314620008185344
2024-03-13,1.6290821024473239,8.309952697355447,4.995396322375994,5.5377736476942205,5.731082423381242,5.2175083966276254,7.4931838731687375,7.095819515474007,5.294887508154953
2024-03-14,1.6231415506010924,8.278983929539216,4.9767799385658975,5.517135981926416,5.709724352238206,5.198064265956964,7.46525896432463,7.069375467590254,5.275155008124562
2024-03-15,1.6272542403407912,8.268661006933804,4.970574477295865,5.510256760003815,5.702604995190527,5.191582889066743,7.455950661376595,7.060560784962336,5.268577508114432
2024-03-18,1.64142017166642,8.485442381647424,5.100889163966542,5.654720420378445,5.852111493191776,5.327691803761376,7.651425023285343,7.245669120148613,5.404812661574254
2024-03-19,1.6309099645538565,8.371890232987909,5.032629089996187,5.579048979229829,5.773798565667312,5.256396657968949,7.549033690856951,7.148707611241515,5.381230418475342
2024-03-20,1.632280861133756,8.3615673103825,5.026423628726155,5.572169757307227,5.766679208619634,5.249915281078729,7.539725387908915,7.139892928613597,5.3745951158631655
2024-03-21,1.6313669300804896,8.319027578617863,4.996600181862379,5.539108216747205,5.737341050161856,5.223206175051819,7.502492176116772,7.104634198101925,5.348053905414458
2024-03-22,1.6172009987548608,8.216645430064304,4.9958506918351,5.539108216747205,5.6667316792769835,5.158924254420312,7.372175934844272,6.9812286413110725,5.255159668843984
2024-03-25,1.6085186537488303,8.070190987460025,4.931808767566242,5.438244242163078,5.561830602042913,5.063170190878861,7.241859693571771,6.85782308452022,5.162265432273509
2024-03-26,1.6135452745417955,8.092351026547853,4.981521399943309,5.442937416219521,5.617051170433328,5.066778976670277,7.272905676394355,6.892047852759637,5.184396157075902
2024-03-27,1.596180584529734,8.007751495626781,4.9443145423237596,5.402284254018974,5.558329064506463,5.013809558598715,7.2185845274407265,6.762907445116522,5.145674033015198
2024-03-28,1.6039489984824982,7.917205513871543,4.888407735701963,5.34119905029254,5.495479416594778,4.957116951558518,7.136961886768467,6.686437278119918,5.087490395902303
2024-03-29,1.6112604469086296,8.039371977955145,4.963838326334391,5.423616438700316,5.580277428670291,5.03360775995799,7.247088799159248,6.789612369148375,5.1659929321365485
2024-04-01,1.6377644474533548,8.068489560693843,4.981816717378479,5.448163434677267,5.600488483735257,5.051838847016361,7.273336832998563,6.814203481546765,5.184703501449858
2024-04-02,1.6322808611337563,8.027944387022014,4.952569197424141,5.451545417798696,5.572345325525531,5.021928914707041,7.230636132385537,6.773181291743283,5.154264862752653
2024-04-03,1.6258833437608915,7.926581452842443,4.915348968793192,5.512411674062547,5.501162131886719,5.073428323613479,7.176295462065461,6.700463087690824,5.11476149381647
2024-04-08,1.612631343488529,7.776888671646053,4.903944292288141,5.611050795956943,5.4276043484071845,4.977617083865239,7.159644898947943,6.679686457961551,5.098901768254248
2024-04-09,1.6098895503287303,7.8494568396551925,4.949704270132199,5.663408968236479,5.478250734239912,5.0240645216618045,7.226453405003445,6.742016347149373,5.1464809449409135
2024-04-10,1.5980084466362672,7.97040378633709,5.025970899872294,5.750672588702372,5.5626613772944555,5.101476917989412,7.337800915095948,6.8458994957957415,5.225779572752021
2024-04-11,1.5966375500563679,8.00668787034166,5.048850888794322,5.77685167484214,5.587984570210819,5.124700636887695,7.371205168123699,6.877064440389653,5.249569161095353
2024-04-12,1.5838425153106384,7.861551534323382,4.957330933106208,5.672135330283068,5.486691798545366,5.0318057612945655,7.237588156012696,6.752404662014009,5.154410807722024
2024-04-15,1.6172009987548612,7.8252674503188135,4.93445094418418,5.6459562441433,5.461368605629003,5.0085820423962835,7.204183902984945,6.721239717420099,5.130621219378692
2024-04-16,1.602578101902599,7.649051377411688,4.823332752651753,5.518815767033107,5.338384831017824,4.8957945033188475,7.0419539212054705,6.569885086336798,5.015085497616742
2024-04-17,1.6235985161277255,7.659152839245394,4.829702524445424,5.52610400502332,5.3454347889751475,4.902259969280678,7.05125364025035,6.578561383589482,5.021708501208606
2024-04-18,1.6263403092875253,7.641200604060933,4.818382218217096,5.513151408197775,5.332905661471232,4.890280519201341,7.034726255779519,6.5631419392184975,5.009938153503887
2024-04-19,1.6135452745417957,7.669623091689638,4.836304847929874,5.533658326653939,5.352742131293482,4.91363172094592,7.060892879368744,6.587554440635321,5.028573301639229
2024-04-22,1.6103465158553634,7.518871189544294,4.741243833005925,5.424890332634859,5.247530173894902,4.817532544535536,6.9221060029233135,6.45807136818971,4.929733113374853
2024-04-23,1.5989223776895336,7.364214905679144,4.643720796152876,5.313305314342753,5.139593291388738,4.69428130923507,6.779724631578442,6.3252347636567,4.828333024911875
2024-04-24,1.605319895062398,7.5877115644250965,4.784653142014875,5.47455888989185,5.295574878380808,4.836748116799108,6.985482587013296,6.517199399883003,4.974868169825741
2024-04-25,1.6098895503287298,7.598886397362394,4.791699759307975,5.4826215686693045,5.303373957730412,4.84387145717731,6.995770484785039,6.526797631694318,4.9821949270714345
2024-04-26,1.632737826660389,7.822383056108346,4.932632105169974,5.643875144218401,5.459355544722483,4.986338264741348,7.201528440219892,6.718762267920622,5.1287300719852995
2024-04-29,1.6523873443056163,7.80003339023375,4.918538870583774,5.627749786663491,5.443757386023275,4.972091583984944,7.180952644676407,6.699565804297991,5.114076557493913
2024-04-30,1.644161964826219,7.80003339023375,4.918538870583774,5.627749786663491,5.443757386023275,4.972091583984944,7.180952644676407,6.699565804297991,5.114076557493913
2024-05-06,1.6670102411578787,8.13527837835268,5.1299373893767735,5.869630149987138,5.677729766511383,5.185791795331002,7.489589577828689,6.987512758637447,5.333879274864712
2024-05-07,1.667924172211145,8.079404213666193,5.094704302911274,5.829316756099864,5.638734369763365,5.150175093439993,7.438150088969976,6.939521599580871,5.2972454886362454
2024-05-08,1.6546721719387827,8.00118038310511,5.045377981859574,5.77287800465768,5.58414081431614,5.100311710792579,7.366134804567777,6.872333976901666,5.245958187916393
2024-05-09,1.6706659653709444,8.13527837835268,5.1299373893767735,5.869630149987138,5.677729766511383,5.185791795331002,7.4895895778286885,6.987512758637447,5.333879274864712
2024-05-10,1.6715798964242108,8.347600204161337,5.263823117945673,6.022821046758781,5.8259122741538505,5.321135262516839,7.685059635491801,7.169879163052436,5.473087662532885
2024-05-13,1.670208999844311,8.425824034722421,5.313149438997374,6.079259798200966,5.880505829601076,5.370998645164254,7.757074919894001,7.237066785731644,5.524374963252739
2024-05-14,1.6674672066845122,8.414649201785123,5.306102821704274,6.071197119423512,5.8727067502514725,5.363875304786052,7.746787022122259,7.227468553920329,5.517048206007046
2024-05-15,1.6555861029920493,8.425824034722421,5.313149438997374,6.079259798200966,5.880505829601076,5.370998645164254,7.757074919894002,7.237066785731645,5.52437496325274
2024-05-16,1.6610696893116477,8.593446528781886,5.418848698393874,6.20019997986279,5.99749201984513,5.477848750837283,7.911393386470143,7.381040262901373,5.634276321938139
2024-05-17,1.6798052759036086,8.61579619465648,5.432941932980073,6.216325337417699,6.013090178544337,5.492095431593686,7.931969182013629,7.400236726524003,5.6489298364295255
2024-05-20,1.683461000116674,8.682845192280267,5.475221636738673,6.264701410082428,6.059884654641958,5.5348354738628975,7.993696568644085,7.457826117391894,5.692890379903685
2024-05-21,1.6779774137970755,8.470523366471612,5.341335908169773,6.111510513310786,5.911702146999491,5.399492006677061,7.798226510980974,7.275459712976906,5.5536819922355125
2024-05-22,1.681633138010141,8.515222698220803,5.369522377342173,6.143761228420606,5.9428984643979055,5.427985368189869,7.839378102067945,7.313852640222167,5.582989021218286
2024-05-23,1.664725413524713,8.43699886765972,5.320196056290474,6.0873224769784215,5.888304908950681,5.378121985542456,7.767362817665746,7.24666501754296,5.531701720498433
2024-05-24,1.6459898269327524,8.24702670772566,5.200403562307774,5.950256937761689,5.75572056000742,5.2570251991130235,7.59246855554612,7.083495076750602,5.4071468473216475
2024-05-27,1.6596987927317477,8.39229953591053,5.292009587118074,6.055071761868603,5.857108591552267,5.3496286240296484,7.726211226578776,7.2082720902977,5.5023946915156605
2024-05-28,1.6491885856191844,8.358775037098637,5.270869735238774,6.0308837255362375,5.833711353503456,5.328258602895042,7.695347533263548,7.1794773948637545,5.4804144197785805
2024-05-29,1.6496455511458177,8.24702670772566,5.200403562307774,5.950256937761688,5.75572056000742,5.257025199113023,7.59246855554612,7.083495076750602,5.4071468473216475
2024-05-30,1.643248033772953,8.079404213666194,5.094704302911275,5.824361836857181,5.638734369763367,5.1501750934399935,7.438150088969979,6.939521599580874,5.297245488636248
2024-05-31,1.6368505164000882,8.068229380728896,5.083333176585399,5.799626084662781,5.630090650120201,5.138680159071689,7.427862191198236,6.928883879264393,5.2846288126591645
2024-06-03,1.6391353440332543,8.179977710101873,5.100712090017453,5.833775011559716,5.6838233151316295,5.159860195056087,7.530741168915664,6.996061423800197,5.315745370928012
2024-06-04,1.6505594821990843,8.269376373600254,5.13973393114327,5.811009060295093,5.745079711488287,5.144993102461097,7.613044351089606,7.044648496940832,5.2950009987487805
2024-06-05,1.644618930352853,8.17179773239177,5.096502934489784,5.85654096282434,5.696757069672836,5.185306466633173,7.523210427746748,7.0822246244245,5.3364897431072436
2024-06-06,1.644618930352853,8.34651060908042,5.205466068171783,5.98175369477977,5.818553625098302,5.296168218106381,7.684056520468255,7.233642449242129,5.450583790093017
2024-06-07,1.6341087232402893,8.34651060908042,5.205466068171783,5.98175369477977,5.818553625098302,5.296168218106381,7.684056520468255,7.233642449242129,5.450583790093017
2024-06-11,1.6226845850744593,8.362393597870293,5.215371807597417,5.993136670412079,5.829626039227887,5.306246559149397,7.698678892533843,7.247407706043728,5.46095597618263
2024-06-12,1.6208567229679267,8.433867047424743,5.259947635012781,6.0443600607574846,5.8794519028110335,5.351599093842983,7.764479566829007,7.3093513616509425,5.5076308135859025
2024-06-13,1.6149161711216948,8.60063842971845,5.363957898981959,6.163881304896755,5.995712251171701,5.457421674794679,7.918014473517714,7.453886558067767,5.6165387675268645
2024-06-14,1.6240554816543586,8.60063842971845,5.363957898981959,6.163881304896755,5.995712251171701,5.457421674794679,7.918014473517714,7.453886558067767,5.6165387675268645
2024-06-17,1.6194858263880265,8.640345901693145,5.388722247546052,6.192338743977537,6.023393286495673,5.482617527402228,7.9545704036816955,7.488299700071776,5.642469232750906
2024-06-18,1.624512447180992,8.74277529639906,5.452604361101978,6.265747553830313,6.094799285217382,5.547612748788655,8.048870081132693,7.577071841185309,5.709359460842836
2024-06-19,1.6199427919146598,8.744340285089278,5.453580397185265,6.2668691455131675,6.095890276536173,5.548605791720131,8.050310858256543,7.578428164702089,5.7103814570261635
2024-06-20,1.6094325848020963,8.751008497769327,5.457739159627091,6.271648101379236,6.10053884824232,5.5528370181238005,8.056449821653805,7.584207282295314,5.714736049459464
2024-06-21,1.6066907916422972,8.74413615612968,5.453453088130921,6.266722850945836,6.095747973320676,5.54847626438124,8.050122930805603,7.578251252939028,5.7102481531761615
2024-06-24,1.5989223776895332,8.751961099580761,5.458333268547351,6.272330809360101,6.101202929914625,5.553441479038609,8.05732681642484,7.585032870522917,5.715358134092792
2024-06-25,1.5893261016302362,8.752725630577427,5.458810083392213,6.2728787312796035,6.101735902891058,5.5539266020985245,8.058030667371083,7.585695464046157,5.715857401445656
2024-06-26,1.5989223776895327,8.890883788163148,5.544975145061359,6.371893530194884,6.198049282973835,5.641593038714753,8.185223351999971,7.705432532652275,5.806079848822239
2024-06-27,1.590240032683502,8.873874080879208,5.534366705409973,6.359703061128429,6.186191406237758,5.6307997533125285,8.169563687945363,7.690690786499766,5.7949718733893425
2024-06-28,1.5934387913699342,8.88391862606162,5.540631184252231,6.366901757454521,6.193193700672033,5.63717338697239,8.17881100775588,7.699396058896566,5.801531337303586
2024-07-01,1.5998363087427987,8.855711341645252,5.5230391546267095,6.346686240374396,6.173529723151119,5.619274826694694,8.15284250691812,7.674949746001438,5.783110924941666
2024-07-02,1.5975514811096327,8.860945168869582,5.526303334270031,6.350437204915544,6.177178350199665,5.622595882726709,8.157660930579665,7.6794857295465535,5.786528809991504
2024-07-03,1.5948096879498335,9.0530523812028,5.646114788671549,6.488116060306668,6.311100916057653,5.744494980455202,8.334520788153208,7.845978645092279,5.911982009124111
2024-07-04,1.5879552050503358,9.085070249925005,5.666083364405138,6.51106253620519,6.333421343700653,5.7648114967432855,8.363997431082135,7.873727464349902,5.932890875646214
2024-07-05,1.580186791097572,9.157110454549962,5.711012659805707,6.562692106976861,6.383642305897398,5.81052365839147,8.430319877672213,7.936162307679549,5.979935825320942
2024-07-08,1.5692196184583753,9.235914433942485,5.760160316829999,6.619169120782097,6.438578458433728,5.860527684105514,8.50286926508103,8.00445908907737,6.0313977730484645
2024-07-09,1.586127342943803,9.258775252395974,5.774417917439865,6.635552947707457,6.454515285727826,5.875033714925334,8.52391564354123,8.02427179818837,6.046326743048849
2024-07-10,1.5824716187307375,9.258415805564946,5.774193741329648,6.635295340365864,6.454264706682322,5.87480563267974,8.523584725640912,8.023960277604864,6.046092010816139
2024-07-11,1.6034920329558644,9.255261875290762,5.7722267304681525,6.633034990507786,6.452066025905448,5.872804347823997,8.520681119616368,8.02122687139695,6.044032376313447
2024-07-12,1.6080616882221965,8.913651351138398,5.559174585051731,6.3882105230469834,6.213921099627392,5.656039895500879,8.206183876574734,7.72516442034968,5.82094791950531
2024-07-15,1.6112604469086285,9.167873136554107,5.717725018849996,6.57040547557595,6.391145230811058,5.817352976299476,8.44022833651269,7.945489965315087,5.986964259455549
2024-07-16,1.6226845850744585,9.151984274965624,5.707815616737604,6.559018291042889,6.380068722612079,5.8072709087495635,8.425600557766568,7.931719618754749,5.9765882382086595
2024-07-17,1.6249694127076244,9.056651105434733,5.648359204063254,6.490695183844526,6.312662631967191,5.741893741722156,8.337833885289834,7.84909753939272,5.913444960910711
2024-07-18,1.6345656887669213,8.896801213423812,5.548665664111539,6.376134413849671,6.233711738594836,5.708999160614529,8.19067111721447,7.71056096782244,5.839486983145842
2024-07-19,1.6450758958794849,8.739457157252382,5.4505349381363235,6.263369519220395,6.123465655039092,5.6080328623842135,8.045815299327453,7.574196120622779,5.7362129472482986
2024-07-22,1.6318238956071227,8.734302085749487,5.447319876052999,6.259674997107675,6.119853656864691,5.604724898299489,8.041069380625546,7.5697283920355,5.732829374634254
2024-07-23,1.5998363087427994,8.69950021800328,5.425615004383059,6.234733292636632,6.095469071181555,5.582392845577986,8.009029701853821,7.539566773649968,5.709986889024201
2024-07-24,1.5897830671568693,8.791107858415328,5.482747917295361,6.300386398128245,6.159655693955584,5.64117666345504,8.09336653668239,7.618960061144095,5.770114300091419
2024-07-25,1.5806437566242049,8.613516219335905,5.371989386633072,6.173110522857731,6.035222759168266,5.52721766919238,7.929870166023702,7.465047308948247,5.653550600415281
2024-07-26,1.587498239523703,8.643268180746789,5.390544784551985,6.194433074691893,6.056069032637141,5.546309241393082,7.957260744408315,7.490832341890737,5.673078539414275
