date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav
2025-04-09,6.360485085516227,5.6658139632527496,4.9699020013057735,4.666837280970033,5.80102228855187,5.226149608578798,4.974233997240919,5.938109222401668,5.493025126303099,5.296862569396346
2025-04-10,6.498362115322055,5.788632520356917,5.077635187871444,4.7680008957315065,5.926771773414946,5.339437506540005,5.082061089023666,6.066830357855897,5.612098118202425,5.411683321043273
2025-04-11,6.597234459064392,5.876706354069773,5.154891222974457,4.840545856317036,6.0169473908496505,5.42067685442008,5.159384464052082,6.159136961569785,5.697485987393389,5.494021886369029
2025-04-14,6.646217088074358,5.920339262514674,5.19316485504384,4.8764855615612435,6.061621549945743,5.460923870801035,5.197691457185426,6.204866838639051,5.739788234515518,5.534813469190963
2025-04-15,6.644402916629544,5.918723228868567,5.191747313115344,4.875154461367013,6.059966951460702,5.459433240564703,5.196272679661969,6.203173139488337,5.738221484622106,5.533302669827188
2025-04-16,6.805864175217947,6.0625502233721305,5.3179085447514565,4.993622378653474,6.207226216629303,5.59209933159822,5.322543879249658,6.353912363901841,5.87766222513579,5.667763813203194
2025-04-17,6.862103490007168,6.112647266401463,5.361852344534822,5.034886484674601,6.258518769665558,5.6383088689245024,5.366525982476832,6.406417037573962,5.926231471831568,5.71459859348023
2025-04-18,6.878431033010489,6.12719156921643,5.374610221891283,5.04686638642267,6.273410156030923,5.651724541051488,5.379294980187947,6.421660329930384,5.9403322208722775,5.728195787754208
2025-04-21,7.006330119869842,6.241121941267005,5.474546927850226,5.140708950115878,6.3900593492262745,5.7568139727128695,5.479318795591678,6.541066120055688,6.0507880883578355,5.834707142900369
2025-04-22,7.2403582362507874,6.449590281614867,5.657409836626166,5.312420875171535,6.603502553796495,5.949105273199653,5.662341096117656,6.759553310497735,6.252898824608007,6.0296002608273875
2025-04-23,6.803142918050727,6.06012617290297,5.315782231858712,4.991625728362129,6.204744318901742,5.5898633862437235,5.320415712964472,6.351371815175772,5.875312100295671,5.66549761415753
2025-04-24,6.877523947288081,6.126383552393375,5.3739014509270335,5.046200836325554,6.272582856788401,5.650979225933321,5.378585591426217,6.420813480355026,5.93954884592557,5.727440388072319
2025-04-25,6.83035548972293,6.0843666775945815,5.3370453607861466,5.011592231275577,6.229563296177349,5.612222839788698,5.34169737581633,6.376777302436474,5.898813348696853,5.68815960461416
2025-04-28,6.771394917766489,6.0318455840960885,5.290975248110037,4.9683314749631045,6.175788845413534,5.563777357107918,5.29558710630397,6.3217320800382835,5.847893977160957,5.639058625291461
2025-04-29,6.8185633753316415,6.073862458894882,5.327831338250924,5.002940080013082,6.218808406024586,5.6025337432525415,5.332475321913857,6.3657682579568355,5.888629474389673,5.678339408749619
2025-04-30,6.784504102484998,6.043523027062524,5.301218391909927,4.977949991655608,6.187744957520452,5.574548636289348,5.305839178500697,6.333970733164349,5.859215296223255,5.649975646386108
2025-05-06,6.886939126278374,6.1347704367068365,5.381258203796882,5.053108974262857,6.281169884733449,5.658715292181925,5.3859487567813655,6.429603432762922,5.9476799576359145,5.735281127969879
2025-05-07,6.929643215448151,6.172810526645429,5.414625963547174,5.084441967377046,6.320117758953026,5.693803489999974,5.4193456014109085,6.4694717041799485,5.984559948965449,5.770844090297806
2025-05-08,6.847257156101407,6.0994223999305195,5.350251841806135,5.02399338082708,6.244978306519639,5.626110245535367,5.354915368214627,6.392556592796659,5.913409920632031,5.702234915348626
2025-05-09,6.828410662936538,6.082634258350718,5.335525728492708,5.010165266188836,6.227789534682188,5.610624855419297,5.3401764189412555,6.374961624273412,5.8971337625866225,5.686539998551053
2025-05-12,6.807059450486983,6.071906384998746,5.326115522017958,5.001328894287248,6.215107515776398,5.599199605723001,5.329301899510547,6.360241785784466,5.8835172325352945,5.673409731221931
2025-05-13,6.766511069545883,6.034228239178952,5.310252184647838,4.986432903537323,6.176849664821131,5.57918757436971,5.310254506273279,6.321406660911883,5.858984323747358,5.649752922216091
2025-05-14,6.948005503533991,6.1960810504089405,5.454050717316401,5.121462598897537,6.342527932723763,5.7299819920890895,5.453780194474514,6.490962302237074,6.017039986886193,5.802164226863566
2025-05-15,6.9068234218026285,6.1593557605250595,5.421723575046109,5.091106766389253,6.304934625755882,5.6960193553874605,5.421454655641896,6.452489197990114,5.981375905676876,5.767773753037956
2025-05-16,6.9185897308687325,6.169848700491883,5.43095990140905,5.099779861391621,6.315675570603848,5.705722965873641,5.430690523879788,6.4634815134892465,5.991565643165252,5.777599602702416
2025-05-19,6.853875031005165,6.1121375306743575,5.380160106412878,5.0520778388786045,6.256600373940038,5.652353108199653,5.379893248571389,6.403023778244025,5.935522086979184,5.7235574295478875
2025-05-20,6.924472885401785,6.175095170475296,5.435578064590522,5.104116408892805,6.321046043027833,5.710574771116732,5.435308457998734,6.468977671238814,5.996660511909441,5.782512527534648
2025-05-21,7.001351311786957,6.243653688551905,5.495926151010276,5.160784467833387,6.391224969415237,5.773975987270506,5.495653551132087,6.54079899712401,6.063237972945299,5.84671242708319
2025-05-22,6.940403748681085,6.189301969826753,5.448083485930752,5.115859249397405,6.335588625829468,5.723712866597857,5.447813259065649,6.483860594537511,6.010456793637832,5.795816127391498
2025-05-23,6.848982404022278,6.1077743917390235,5.376319488311466,5.048471421743433,6.252134110450815,5.648318185588884,5.376052820965992,6.398452990657764,5.931285024676631,5.719471677853959
2025-05-26,6.8658908293322085,6.122852959768629,5.389592277048235,5.060934835565862,6.26756906653599,5.662262471109557,5.389324951367752,6.41424917147845,5.945927884581302,5.733591623558661
2025-05-27,6.919344996688602,6.170522230216655,5.431552770554666,5.100336577365251,6.31636501947615,5.7063458294486455,5.431283363618885,6.464187097553975,5.992219710672333,5.778230312669413
2025-05-28,6.996556571758946,6.239377843086024,5.492162372286177,5.157250204408811,6.386848062611935,5.770021791493995,5.4918899590927435,6.536319657440842,6.059085681692711,5.842708419162719
2025-05-29,7.103464906471731,6.334716383982076,5.576083359299039,5.236053688007588,6.484439968492254,5.858188508172171,5.575806783595009,6.63619550959189,6.151669333874773,5.931985797384221
2025-05-30,6.960920460188017,6.207598329454007,5.464188709948557,5.130982376542553,6.354317427318496,5.740632885934603,5.4639176842586545,6.503027706723826,6.028224464298691,5.812949293088885
2025-06-03,6.98467786790197,6.228784671875352,5.482837818173637,5.148494261786726,6.376004517514123,5.760225489640865,5.48256586748138,6.52522234053517,6.048798609228038,5.8327887104714415
2025-06-04,7.038132035258363,6.276453942323378,5.524798311680068,5.187896003586115,6.424800470454282,5.804308847979954,5.524524279732513,6.575160266610695,6.09509043531907,5.877427399582192
2025-06-05,7.014374627544411,6.255267599902033,5.506149203454988,5.170384118341943,6.403113380258656,5.784716244273692,5.5058760965097875,6.552965632799351,6.074516290389723,5.857587982199636
2025-06-06,6.990617219830459,6.234081257480688,5.487500095229907,5.15287223309777,6.38142629006303,5.765123640567431,5.487227913287062,6.530770998988007,6.053942145460376,5.83774856481708
2025-06-09,7.01437462754441,6.255267599902032,5.506149203454987,5.170384118341942,6.403113380258655,5.784716244273692,5.5058760965097875,6.552965632799351,6.074516290389723,5.857587982199635
2025-06-10,7.020313979472898,6.260564185507367,5.510811480511256,5.174762089652985,6.408535152807561,5.789614395200257,5.510538142315468,6.5585142912521865,6.079659826622059,5.862547836545273
2025-06-11,7.04407138718685,6.281750527928712,5.529460588736336,5.192273974897157,6.430222243003187,5.809206998906518,5.529186325538194,6.58070892506353,6.100233971551406,5.882387253927829
2025-06-12,7.020313979472897,6.260564185507367,5.510811480511256,5.174762089652984,6.40853515280756,5.789614395200256,5.510538142315468,6.558514291252186,6.079659826622058,5.862547836545272
2025-06-13,6.943102404402553,6.191708572637998,5.450201878779746,5.117848462609424,6.338052109671775,5.725938433154907,5.44993154684161,6.486381731365318,6.012793855601681,5.798069730051966
2025-06-16,6.965336843495002,6.211536764578422,5.467655485922057,5.134237748450019,6.35834894895041,5.744275053000578,5.467384288278843,6.507153578176186,6.032049094970333,5.816637341583213
2025-06-17,6.988580627444998,6.220661901953035,5.475687815008574,5.141780265953207,6.3700657843418345,5.754860304892138,5.477459300242129,6.521575974863183,6.045418474352261,5.82952928429163
2025-06-18,7.015653387019657,6.246322450762511,5.498275307570799,5.162990372781335,6.39602260666689,5.778310280370693,5.499778918698596,6.547822535919697,6.0697487046080845,5.852990652660356
2025-06-19,7.006132568173828,6.237845677292435,5.4908136956182005,5.155983770070182,6.387342677768954,5.770468637920657,5.492315266221991,6.538936602028712,6.061511556238812,5.845047662800936
2025-06-20,6.978771166237016,6.2134847047964925,5.46937014469705,5.135847847299691,6.362397867117142,5.747932936486296,5.470865851141631,6.5133997639991,6.037839230255675,5.822220704149281
2025-06-23,6.999793822789426,6.232202033654406,5.485845923508403,5.151318932799895,6.38156377785187,5.765247850119607,5.487346135577561,6.533020548656657,6.056027449561449,5.839759400191904
2025-06-24,6.9988959668826105,6.231402635907838,5.485142260044736,5.150658178747876,6.380745221637541,5.764508348076042,5.4866422796833305,6.532182565247794,6.055250649536322,5.839010340633211
2025-06-25,7.04590786254597,6.273259244713264,5.5219862046965895,5.185255378940977,6.423604971237122,5.80322880717311,5.523496300033848,6.57605952622343,6.0959240376104535,5.8782312329296555
2025-06-26,7.069374666417896,6.294152697651525,5.5403774993000745,5.202525172043194,6.444999159317844,5.822556796539215,5.54189262409724,6.597961473021842,6.116226865379347,5.897809022215016
2025-06-27,7.168280686857283,6.336935625958861,5.578036829274159,5.237888035345777,6.4980818007968955,5.870512845451223,5.587537051971998,6.6617974526822845,6.1754020114261134,5.954870952376736
2025-06-30,7.253498009708035,6.410666758251597,5.611192992245369,5.269022334856574,6.574016657958013,5.912386433579617,5.627392211363686,6.739982497128785,6.226791720472248,6.0044254728895226
2025-07-01,7.158255119463077,6.326490760734816,5.536130198360853,5.234429582830908,6.4876957757871745,5.833586212568253,5.583057538793163,6.651482381409747,6.144108360779436,5.949236213187082
2025-07-02,7.061801169887711,6.241244424771492,5.461533580318632,5.165190498284029,6.400277281925917,5.754981521760192,5.5089312664217065,6.561856943993645,6.061319537508122,5.869954438005384
2025-07-03,7.218068635185542,6.379354153876024,5.582389434045387,5.279488707413602,6.5419061785754895,5.8823309548023035,5.630835962517445,6.707061365304357,6.195447788601557,5.999848055706241
2025-07-04,7.203186019442891,6.3662008463422595,5.5708793527380776,5.268603163686977,6.5284177122279115,5.870202437369722,5.6192259914607074,6.693232372798575,6.182673669449802,5.987477234972825
2025-07-07,7.113890324986988,6.28728100113967,5.501818864894218,5.203289901327221,6.447486914142441,5.79743133277423,5.549566165120286,6.610258417763882,6.106028954539267,5.913252310572336
2025-07-08,7.28504040602747,6.438544037777967,5.634184799928283,5.328473654183419,6.602604277139592,5.936909283248924,5.683080832272761,6.769291831580377,6.252931324784459,6.055516749006607
2025-07-09,7.31480563751277,6.464850652845496,5.657204962542902,5.35024474163667,6.629581209834748,5.9611663181140875,5.706300774386235,6.79694981659194,6.27847956308797,6.080258390473436
2025-07-10,7.344570868998072,6.491157267913026,5.680225125157523,5.372015829089922,6.656558142529904,5.985423352979251,5.729520716499708,6.824607801603505,6.304027801391482,6.105000031940266
2025-07-11,7.389218716226023,6.530617190514321,5.714755369079453,5.4046724602698,6.697023541572639,6.021808905276997,5.764350629669919,6.866094779120851,6.342350158846749,6.142112494140511
2025-07-14,7.359453484740722,6.504310575446791,5.691735206464832,5.382901372816548,6.670046608877482,5.997551870411833,5.741130687556445,6.8384367941092865,6.316801920543237,6.117370852673681
2025-07-15,7.515720950038554,6.642420304551324,5.812591060191589,5.497199581946121,6.811675505527055,6.124901303453945,5.863035383652184,6.9836412154200005,6.450930171636673,6.247264470374539
2025-07-16,7.485955718553252,6.616113689483794,5.789570897576969,5.475428494492869,6.784698572831898,6.1006442685887805,5.839815441538709,6.955983230408436,6.425381933333162,6.222522828907709
2025-07-17,7.634781875979758,6.747646764821444,5.90467171065007,5.584283931759129,6.919583236307681,6.221929442914601,5.95591515210608,7.094273155466258,6.553123124850719,6.346231036241859
2025-07-18,7.664547107465061,6.773953379888975,5.927691873264691,5.6060550192123815,6.946560169002838,6.246186477779766,5.979135094219554,7.121931140477823,6.578671363154232,6.370972677708689
2025-07-21,7.724077570435663,6.8265666100240345,5.973732198493931,5.6495971941188845,7.000514034393151,6.294700547510094,6.025574978446501,7.177247110500951,6.6297678397612545,6.420455960642348
2025-07-22,7.761284109792289,6.859449878858446,6.002507401762205,5.676811053435449,7.0342352002620965,6.325021841091549,6.0545999060883435,7.211819591765406,6.661703137640644,6.451383012475885
2025-07-23,7.761284109792289,6.859449878858446,6.002507401762205,5.676811053435449,7.0342352002620965,6.325021841091549,6.0545999060883435,7.211819591765406,6.661703137640644,6.451383012475885
2025-07-24,7.8729037278621705,6.958099685361685,6.088833011567032,5.758452631385145,7.135398697868935,6.4159857218359155,6.141674689013873,7.315537035558774,6.757509031278814,6.544164167976499
2025-07-25,7.850579804248193,6.938369724061037,6.071567889606066,5.7421243157952055,7.115165998347567,6.3977929456870415,6.124259732428766,7.2947935468001,6.738347852551179,6.5256079368763755
2025-07-28,7.954758114446746,7.030442876797391,6.1521384587572365,5.818323121881587,7.209585262780614,6.482692567715115,6.205529529825925,7.3915964943405745,6.827766686613469,6.612203682010279
2025-07-29,8.111025579744577,7.168552605901924,6.272994312483993,5.93262133101116,7.351214159430187,6.610042000757227,6.327434225921664,7.536800915651288,6.961894937706905,6.742097299711137
2025-07-30,7.991964653803373,7.063326145631804,6.180913662025512,5.845536981198152,7.243306428649561,6.513013861296571,6.234554457467768,7.42616897560503,6.859701984492859,6.643130733843818
2025-07-31,7.813373264891566,6.905486455226624,6.042792686337791,5.71491045647864,7.081444832478621,6.3674716521055865,6.095234804786924,7.260221065535644,6.70641255467179,6.494680885042839
2025-08-01,7.7910493412775885,6.885756493925975,6.025527564376826,5.698582140888701,7.061212132957253,6.3492788759567125,6.077819848201817,7.23947757677697,6.687251375944155,6.4761246539427155
2025-08-04,7.828255880634216,6.918639762760388,6.054302767645101,5.725796000205266,7.094933298826199,6.379600169538168,6.10684477584366,7.274050058041426,6.719186673823545,6.507051705776253
2025-08-05,7.865462419990841,6.9515230315948,6.083077970913376,5.75300985952183,7.128654464695144,6.409921463119622,6.135869703485501,7.30862253930588,6.751121971702934,6.53797875760979
2025-08-06,7.910110267218793,6.990982954196095,6.117608214835307,5.785666490701709,7.169119863737879,6.446307015417369,6.170699616655713,7.350109516823227,6.789444329158202,6.575091219810035
2025-08-07,7.843138496376866,6.9317930702941535,6.065812848952412,5.736681543931892,7.108421765173777,6.39172868697075,6.118454746900397,7.2878790505472075,6.731960792975301,6.5194225265096675
2025-08-08,7.828255880634216,6.918639762760388,6.054302767645101,5.725796000205266,7.094933298826198,6.379600169538167,6.10684477584366,7.274050058041425,6.719186673823545,6.507051705776252
2025-08-11,7.999405961674697,7.069902799398684,6.186668702679166,5.850979753061464,7.250050661823347,6.5190781200128605,6.240359442996135,7.433083471857919,6.866089044068736,6.649316144210522
2025-08-12,8.111025579744577,7.168552605901922,6.272994312483991,5.932621331011159,7.351214159430185,6.610042000757226,6.327434225921663,7.536800915651286,6.961894937706905,6.742097299711135
2025-08-13,8.431001818211564,7.451348717877869,6.520461060591157,6.166660521133617,7.641216185903119,6.87080512555774,6.577048603641508,7.8341242545256025,7.2365384994696536,7.008069945479556
2025-08-14,8.378912663112287,7.40531214150969,6.480175776015571,6.128561118090426,7.594006553686594,6.8283553145437015,6.536413704942928,7.785722780755363,7.191829082438507,6.964772072912602
2025-08-15,8.609593207123371,7.609188408283048,6.658582036278878,6.297287045853129,7.803077782074059,7.016347334748724,6.716368256322352,8.000072164594988,7.389827929290722,7.156519794280534
2025-08-18,8.847715059005782,7.819641328823288,6.84274333719584,6.471455745479146,8.018893243635313,7.210403613670039,6.902127793230145,8.221336044687503,7.594213835718816,7.354452926015174
2025-08-19,8.855156366877107,7.826217982590171,6.848498377849495,6.476898517342459,8.025637476809102,7.21646787238633,6.907932778758513,8.228250540940394,7.6006008952946935,7.360638336381881
2025-08-20,8.892362906233735,7.859101251424585,6.877273581117771,6.504112376659025,8.059358642678049,7.246789165967787,6.936957706400357,8.26282302220485,7.632536193174085,7.39156538821542
2025-08-21,8.825391135391806,7.7999113675226415,6.825478215234876,6.455127429889207,7.998660544113946,7.192210837521166,6.88471283664504,8.20059255592883,7.575052656991183,7.335896694915052
2025-08-22,9.16769129747277,8.102437440799235,7.090210085303007,6.705494935601604,8.308895270108247,7.471166738470554,7.151742170949991,8.51865938356182,7.868857397481566,7.620425571783595
2025-08-25,9.42069576509783,8.32604366887324,7.285881467527279,6.890549178954246,8.538199198017079,7.677351534824449,7.34911167891452,8.753752256160118,8.086017423061415,7.830729524251649
2025-08-26,9.361165302127228,8.27343043873818,7.239841142298038,6.847007004047742,8.484245332626765,7.628837465094121,7.302671794687572,8.698436286136989,8.034920946454392,7.781246241317989
2025-08-27,9.301634839156625,8.220817208603119,7.193800817068798,6.803464829141238,8.43029146723645,7.580323395363793,7.256231910460624,8.64312031611386,7.983824469847368,7.731762958384329
2025-08-28,9.740672003564818,8.608839780849186,7.533348215634445,7.1245883690767045,8.82820122449001,7.938114659624963,7.598726056634365,9.051075595034433,8.360660984824163,8.096702170020068
2025-08-29,9.986235163318554,8.825869355156309,7.723264557205062,7.304199840566034,9.050760919225054,8.138235197262569,7.790290579070526,9.279253971379841,8.571433950828135,8.300820712121416
2025-09-01,10.078459458900298,8.907377508215394,7.794589998848576,7.371655160220316,9.1343459777184,8.213392951518445,7.862235015515494,9.364949195559824,8.650592356905353,8.377479966625828
2025-09-02,9.966965584245797,8.808838834179824,7.708361637871502,7.290105554372173,9.033296444340438,8.122531544776756,7.7752583253875205,9.261348593105303,8.554894391967244,8.284803332351656
2025-09-03,10.098220673389587,8.924842538282213,7.809873144596341,7.386109041724353,9.152256033399148,8.229497259965747,7.877650795391415,9.383311403642262,8.667553898668885,8.393906006654596
2025-09-04,9.901339677359745,8.75083842952107,7.657607151080601,7.2421050085433665,8.973818134084462,8.069050021806603,7.724063367948978,9.200368709581767,8.498566044282903,8.230253356487632
2025-09-05,10.704675539167114,9.460829457037349,8.278899889290749,7.829686372067401,9.701900409751795,8.723724789510694,8.3507479686737,9.946831952647505,9.188089189612604,8.89800720480223
2025-09-08,10.612413215426841,9.379287694559547,8.207545037011078,7.762203237599534,9.618280885439706,8.648536044386569,8.278773866353626,9.861101392534081,9.10889814302134,8.821316340294567
2025-09-09,10.522227139749955,9.299580927338383,8.137795936330253,7.696238726569385,9.536543113812527,8.575039327818889,8.20841945107912,9.777300091322804,9.031489191769293,8.746351307659097
2025-09-10,10.637173807741354,9.40117119212897,8.226694656653574,7.780313797933653,9.640721995386748,8.668714572188438,8.298089675152971,9.884109044648275,9.130150775083,8.841897994358117
2025-09-11,11.2749318228613,9.964823943100432,8.719930975816371,8.246787090037742,10.218737155731919,9.188452455495073,8.795606524662512,10.476716618753759,9.677554337467695,9.372019191651237
2025-09-12,11.242088387380427,9.935796800640034,8.694530157886707,8.222764521744518,10.188970374012692,9.161686852817173,8.769985266818438,10.446198352947333,9.649364000134499,9.344718866249503
2025-09-15,11.314101993564734,9.999442676145849,8.750224833926655,8.275437201909522,10.254238007094225,9.220374001171505,8.826163286727601,10.513113714968213,9.711175068958218,9.404578465387022
2025-09-16,11.364491870223617,10.043977424320751,8.789195911823057,8.312293707192906,10.299907543103552,9.261438993243528,8.865472573460417,10.559936211680668,9.754425953051003,9.446463853124307
2025-09-17,11.448962972906628,10.118633278541443,8.854525103734751,8.374078133922213,10.37646569965243,9.330278319552566,8.93136872197616,10.63842713465806,9.826929600878223,9.516678450243194
2025-09-18,11.371605114981582,10.050264134767515,8.794697231412218,8.317496524909224,10.306354444925049,9.267235898474507,8.871021636016861,10.566545870234695,9.760531427899316,9.452376568822633
2025-09-19,11.371605114981582,10.050264134767515,8.794697231412218,8.317496524909224,10.306354444925049,9.267235898474507,8.871021636016861,10.566545870234695,9.760531427899316,9.452376568822633
2025-09-22,11.405993474092178,10.080656686102893,8.821292879397244,8.342649091719945,10.33752142743891,9.295260529370236,8.897848093197942,10.59849968592475,9.790047811598805,9.48096107528505
2025-09-23,11.480351837550973,10.146374866239606,8.87880096964757,8.397036790150631,10.404914169448677,9.355858526594858,8.955855264955316,10.667593806796727,9.853871443894175,9.54276969819686
2025-09-24,11.705914305903939,10.345727759952986,9.053248956178585,8.562019220309416,10.609346764918874,9.539679595206817,9.131817190892784,10.877187452052219,10.047477319146838,9.730263140776609
2025-09-25,11.78015935906474,10.411345796054402,9.11066941326244,8.616324040553579,10.676636811127866,9.600185250739074,9.189735968962994,10.946176284493125,10.111203694395952,9.791977577195402
2025-09-26,11.66312771053024,10.307912818211246,9.020158187718918,8.530723958582065,10.570568262416007,9.504810861319966,9.098439245611205,10.837429958006657,10.010752520438555,9.694697799957904
2025-09-29,12.026922708071103,10.629436101795536,9.301513970418327,8.796813362604638,10.900284265744958,9.801283876941525,9.38223676246377,11.175469882011148,10.32300681267845,9.997093748097166
2025-09-30,12.011293178885825,10.615622669564482,9.289426232964892,8.78538150638293,10.886118854093567,9.788546665925358,9.370044122096695,11.160946854224258,10.309591599146705,9.984102073310815
2025-10-09,12.058181766441658,10.65706296625764,9.325689445325198,8.819677075048054,10.928615089047737,9.826758298973862,9.406622043197919,11.204515937584924,10.349837239741941,10.023077097669868
2025-10-10,11.448630128215832,10.118339109246563,8.85426768464123,8.373834682401425,10.37616403464351,9.3300070693433,8.931109068882018,10.63811785389625,9.826643912003853,9.516401781002175
2025-10-13,11.2610757779925,9.952577922473923,8.709214835200006,8.236652407740923,10.206179094826824,9.177160537149279,8.784797384477123,10.463841520453581,9.665661349622901,9.36050168356596
2025-10-14,11.13979206454004,9.845386954873687,8.615415100850239,8.147942251613545,10.096256799196723,9.07832094750101,8.690183613135751,10.351144156400776,9.561560522617796,9.259687478392104
2025-10-15,11.34608451017967,10.027708935519495,8.774959824940057,8.298830071087869,10.283224517700365,9.24643800208436,8.851112939304931,10.542832011148938,9.738626458221828,9.431163172436401
2025-10-16,11.497365636982067,10.161411721326422,8.891959289272592,8.409481138702374,10.42033417793637,9.369723842112153,8.969127778495665,10.683403104630925,9.868474810998121,9.556912014735554
2025-10-17,11.325455265615709,10.009476737454914,8.759005352531076,8.283741289140437,10.264527745850001,9.229626296626027,8.835020006688014,10.523663225674122,9.720919864661427,9.414015603031972
2025-10-20,11.820557135150823,10.447049491004856,9.141912690346643,8.645872055878817,10.713250270258746,9.633107227626072,9.221250389494047,10.983714077069713,10.145878110111108,9.825557268738288
2025-10-21,11.875568453988057,10.495668685843738,9.184457950103928,8.686108807738636,10.763108328526384,9.677938442181631,9.264164876472496,11.034830838335889,10.193095692938849,9.871284120483434
2025-10-22,12.05435524020907,10.653681069070105,9.322730044315104,8.81687825128305,10.925147017896206,9.823639889487202,9.40363695915245,11.200960312450963,10.34655283712901,10.019896388655159
2025-10-23,12.006220336226491,10.611139273586083,9.285502942027481,8.78167109340571,10.881521216912024,9.784412576751087,9.36608678304631,11.156233146343059,10.305237452154737,9.979885393378156
2025-10-24,12.026849580790454,10.629371471650664,9.301457414436463,8.79675987535314,10.900217988762387,9.801224282209423,9.382179715663227,11.175401931817875,10.32294404571514,9.997032962782585
2025-10-27,12.480692961197642,11.030479829071444,9.652455807434066,9.128713078196656,11.311546969470403,10.171081802292798,9.736224233235424,11.597115212263832,10.712489104044012,10.374279489680042
2025-10-28,12.528827865180224,11.073021624555468,9.689682909721691,9.163920236073999,11.355172770454587,10.210309115028915,9.773774409341566,11.641842378371738,10.753804489018288,10.414290484957046
2025-10-29,12.941412756459485,11.437665585847085,10.00877235790133,9.465695875022648,11.729108207461874,10.546543224195618,10.095633061679928,12.025218087868064,11.107936360226354,10.757241873045643
2025-10-30,12.879525022767597,11.382968991653343,9.960908940674384,9.420429529180351,11.673017891910781,10.496108107820612,10.047354263829174,11.967711731443615,11.054816579545145,10.705799164832355
2025-10-31,13.257727839773585,11.717225956170658,10.25340760150572,9.697057198216614,12.015792042500793,10.80432270789009,10.342391361806005,12.319139465148577,11.379437461485871,11.020171270580233
2025-11-03,13.498402359686489,11.92993493359077,10.439543112943843,9.873092987603327,12.233921047421711,11.00045927157067,10.530142242336717,12.542775295688102,11.586014386357245,11.22022624696525
2025-11-04,13.183632131733637,11.65173991180626,10.196102646596588,9.642861612993466,11.948637351304093,10.743938760458953,10.284589088291213,12.250289404855844,11.315839272867487,10.958580973744793
2025-11-05,12.859090303232367,11.364908715485436,9.945104912174978,9.405483028048524,11.654497422690895,10.479454929616011,10.031413080742881,11.948723699487603,11.037276951653814,10.688813289736252
2025-11-06,13.158304592836666,11.629355344876233,10.176514555560766,9.624336372745498,11.925682404271514,10.723298202216494,10.26483100284327,12.2267549434646,11.294100016456838,10.937528058804908
2025-11-07,12.958828399767134,11.453057591949035,10.02224145997024,9.478434142947515,11.744892416551101,10.560736020482839,10.109219054776345,12.04140078081327,11.122884639921487,10.771718212759138
2025-11-10,13.222421940609017,11.686022479745692,10.226102336286294,9.671233518037708,11.983793471753076,10.775550332059456,10.31484912900764,12.28633306717396,11.3491335303432,10.990824080748194
2025-11-11,13.293663438133851,11.748985962933977,10.281199870425768,9.723341457251275,12.048361324510367,10.833608254107192,10.370424824745829,12.352530982406579,11.410281879105828,11.050041882907399
2025-11-12,13.243794389866467,11.704911524702176,10.242631596528135,9.686865899801777,12.003163827580263,10.792967708673777,10.331521837729097,12.306192441743745,11.367478034971988,11.008589421395955
2025-11-13,13.243794389866467,11.704911524702176,10.242631596528135,9.686865899801777,12.003163827580263,10.792967708673777,10.331521837729097,12.306192441743745,11.367478034971988,11.008589421395955
2025-11-14,12.9730766992721,11.465650288586692,10.033260966798135,9.48885573079023,11.757805987102559,10.572347604892386,10.120334193923984,12.054640363859795,11.135114309674012,10.78356177319098
2025-11-17,12.666738259915318,11.194907310877067,9.796341569998399,9.264791592171898,11.48016422024621,10.32269854008713,9.881358702249777,11.769989328359536,10.872176409994724,10.528925223906406
2025-11-18,12.125302878726586,10.7163848386461,9.3776003105384,8.868771254148802,10.989448539290803,9.88145833252435,9.45898341463955,11.266885172591635,10.407448959398774,10.078869927496457
2025-11-19,12.274910023528737,10.848608153341498,9.493305132231294,8.97819792649729,11.125041030081114,10.003379968824591,9.575692375689744,11.405900794580134,10.535860491800287,10.203227312030785
2025-11-20,12.336298872557153,10.902863831535258,9.540782716541578,9.023099374736056,11.180679194672258,10.053408521498538,9.623581992189335,11.462943585164295,10.588552067369951,10.254255334220785
2025-11-21,11.905019060268264,10.71005349896445,9.372059937188737,8.863531501730957,10.944317095433433,9.840877180488485,9.420137281696727,11.181004020740211,10.32811880818339,10.00204435010975
2025-11-24,11.839210990226148,10.653516021262526,9.32258561572329,8.816741659393767,10.885998278585394,9.788438247213021,9.369940338751434,11.120867513134698,10.272569503835868,9.948248821996593
2025-11-25,11.894368711977618,10.703149706552935,9.366018626911352,8.857817993247847,10.936715075889952,9.834041620078573,9.413593970945286,11.172678543145976,10.320428396698997,9.994596736641503
2025-11-26,11.847145411880437,10.660655811936348,9.328833441295822,8.8226504776419,10.893293874596095,9.794998278658905,9.376219900589176,11.128320514190557,10.27945399115379,9.9549159555531
2025-11-27,11.86290221375825,10.67483457278348,9.34124086731916,8.834384676115905,10.90778204600038,9.808025707790955,9.388690350997274,11.143121272979174,10.293125750410521,9.968156076524743
2025-11-28,11.93003014619759,10.702910906012411,9.365809659423089,8.857620364345827,10.94307934228245,9.839764221440209,9.419071906442937,11.185930243309452,10.332669259276717,10.006451136523982
