date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash10_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash20_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash30_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash40_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash50_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash10_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash20_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash30_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash40_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash50_vr90_vb-1_cap20_nav
2025-01-09,8.977284600456667,8.972628548384167,8.96796720885183,8.963300593904412,8.95862871558838,8.953951585951925,8.97695194485259,8.976611593070018,8.97626354772036,8.975907811430673,8.975544386843401
2025-01-10,8.969098197051384,8.964551531846014,8.959999474759567,8.955442037640363,8.950879232338995,8.946311070708347,8.96887561046225,8.968645326389476,8.968407347159875,8.968161675116018,8.967908312615975
2025-01-13,8.98178517376643,8.977232077208173,8.972673581141908,8.96810969743272,8.96354043794796,8.958965814557283,8.981562272323917,8.981331662509513,8.98109334665332,8.980847327101229,8.980593606214637
2025-01-14,8.92073251637612,8.91621036897094,8.911682858760289,8.9071499975286,8.902611797062562,8.89806826915114,8.920511130080667,8.9202820878101,8.920045391878682,8.919801044616356,8.91954904836847
2025-01-15,8.960719979204965,8.956177561132446,8.95162975621551,8.947076576291419,8.942518033199693,8.937954138782143,8.960497600538512,8.960267531578797,8.960029774650454,8.959784332093873,8.959531206264916
2025-01-16,8.984215803470335,8.979661474763734,8.97510174508792,8.970536626311194,8.965966130304118,8.961390268939553,8.983992841706755,8.983762169485265,8.983523789136592,8.983277703007264,8.983023913459318
2025-01-17,9.004174205124563,8.999609758993852,8.995039899895694,8.990464639724756,8.985883990377971,8.981297963754576,9.003950748052265,9.003719563393302,9.00348065348358,9.003234020674839,9.002979667334367
2025-01-20,8.990093724204348,8.985536415829436,8.98097370295173,8.97640559744729,8.97183211119445,8.967253256073839,8.989870616568098,8.98963979342937,8.989401257120418,8.989155009989306,8.98890105439962
2025-01-21,8.990093724204348,8.985536415829436,8.98097370295173,8.97640559744729,8.97183211119445,8.967253256073839,8.989870616568098,8.98963979342937,8.989401257120418,8.989155009989306,8.98890105439962
2025-01-22,9.05348070786448,9.048891267006821,9.04429638354052,9.039696069425375,9.035090336623469,9.0304791970992,9.05325602715007,9.053023576533034,9.05278335836207,9.052535375001797,9.052279628832467
2025-01-23,9.06051139988806,9.05591839499285,9.051319943262408,9.04671605666583,9.04210674717448,9.03749202676205,9.060286544692591,9.060053913560596,9.059813508842598,9.059565332905052,9.059309388130057
2025-01-24,9.096829596545119,9.092218181027409,9.087601296841347,9.082978956004007,9.078351170534738,9.07371795245523,9.096603840039023,9.0963702764273,9.096128908069897,9.09587973734275,9.095622766637511
2025-01-27,9.078103411463777,9.073501488728091,9.068894108581526,9.064281283016415,9.059663024027365,9.05503934361132,9.077878119686417,9.077645036874666,9.077404165383616,9.077155507584308,9.076899065863474
2025-02-05,9.355628146519168,9.350885539399302,9.34613730803123,9.341383464773898,9.336624021988602,9.331858992039038,9.355395967395632,9.355155759059675,9.354907523938394,9.354651264475308,9.354386983130116
2025-02-06,9.312620444525539,9.30789963910947,9.303173235299791,9.298441245398637,9.293703681710474,9.288960556542166,9.312389332726442,9.312150228625109,9.31190313463748,9.311648053195844,9.311384986748589
2025-02-07,9.333567294635062,9.328835870725086,9.32409883582905,9.31935620227676,9.314607982400357,9.30985418853439,9.333335662996866,9.333096021079374,9.332848371303957,9.332592716108374,9.332329057946524
2025-02-10,9.522690132673377,9.517862837561152,9.5130298177694,9.508191085877764,9.503346654468267,9.498496536125387,9.522453807563606,9.522209309865026,9.521956642048073,9.521695806599901,9.52142680602413
2025-02-11,9.460314433114382,9.455518757839137,9.450717395382265,9.44591035824101,9.441097658914982,9.436279309906226,9.460079655985679,9.459836759800409,9.459585747012824,9.459326620093789,9.45905938153052
2025-02-12,9.668233431644367,9.663332356912523,9.65842547000605,9.653512783696856,9.648594310759266,9.643670063970099,9.66799349457877,9.667745260015801,9.667488730463655,9.667223908447497,9.666950796509212
2025-02-13,9.803380780688858,9.798411196310225,9.79343571851151,9.788454360243156,9.783467134458052,9.778474054111616,9.803137489664278,9.802885785155807,9.802625669706694,9.802357145877407,9.802080216245361
2025-02-14,9.876152430174352,9.87114595598591,9.866133544629836,9.861115209152702,9.85609096260355,9.851060818033972,9.87590733317186,9.875653760231195,9.875391713914485,9.875121196801205,9.874842211487904
2025-02-17,10.011299779218843,10.006224795383611,10.001143793135297,9.996056785699002,9.990963786302336,9.985864808175489,10.011051328257368,10.010794285371201,10.010528653157525,10.010254434231115,10.009971631224053
2025-02-18,10.115259278483837,10.110131594920306,10.104997830447191,10.099857998426925,10.09471211222448,10.089560185207425,10.115008247553915,10.114748535478899,10.114480144882942,10.11420307840797,10.1139173387134
2025-02-19,10.219218777748829,10.214038394456999,10.208851867759083,10.203659211154848,10.198460438146622,10.193255562239361,10.21896516685046,10.218702785586595,10.218431636608356,10.218151722584823,10.217863046202744
2025-02-20,10.084071428704338,10.078959555059297,10.073841619253622,10.068717634608548,10.063587614447837,10.058451572097844,10.08382117176495,10.08356226044659,10.083294697365316,10.083018485154911,10.082733626466593
2025-02-21,10.395949926499318,10.39067995366938,10.385403731189303,10.38012127279232,10.374832592214267,10.369537703193656,10.395691929654587,10.395425010769682,10.395149172541565,10.394864417685476,10.394570748934633
2025-02-24,10.447929676131814,10.442633353437726,10.437330749845248,10.432021879156279,10.426706755175337,10.421385391709622,10.447670389302859,10.447402135823529,10.447124918404272,10.446838739773902,10.446543602679306
2025-02-25,10.427329053440703,10.42204317372899,10.416751025503201,10.411452622538016,10.40614797861074,10.400837107501344,10.427070277858503,10.426802553305848,10.426525882487844,10.426240268127925,10.425945712967561
2025-02-26,10.82421223290664,10.818725162963421,10.813231585915036,10.807731516060455,10.802224967701372,10.79671195514225,10.823943607853371,10.823665693215496,10.823378491801082,10.823082006437218,10.822776239969723
2025-02-27,10.815852084937228,10.810369252966774,10.804879918916956,10.799384097075704,10.793881801733662,10.788373047184246,10.815583667358197,10.81530596736943,10.815018987776822,10.814722731405283,10.814417201098431
2025-02-28,10.784464906337803,10.778997985330713,10.77352458111304,10.76804470793125,10.762558380034513,10.75706561167477,10.78419726769606,10.78392037358177,10.783634226792685,10.783338830145519,10.783034186475636
2025-03-03,10.74660627815999,10.741158548659524,10.735704358707643,10.730243722500802,10.724776654238152,10.719303168121598,10.746339579057844,10.746063656974286,10.745778514697246,10.74548415503355,10.745180580808606
2025-03-04,10.724674428612724,10.719237816927565,10.713794757975586,10.708345265924269,10.702889354943789,10.697427039207064,10.724408273794461,10.724132914817195,10.72384835446317,10.72355459553348,10.723251640847772
2025-03-05,11.020754397500804,11.015167695309,11.009574367858347,11.003974429707453,10.998367895417696,10.99275477955327,11.020480894850134,11.020197933937913,11.019905517623195,11.019603648784402,11.019292330319029
2025-03-06,11.327800291162516,11.322057939556414,11.316308778107135,11.310552821778904,11.304790085538786,11.299020584356743,11.327519168537501,11.327228324137177,11.326927760900258,11.32661748178536,11.326297489770702
2025-03-07,11.349732140709783,11.343978671288372,11.338218378839192,11.332451278355437,11.32667738483315,11.320896713271278,11.349450473800886,11.349159066294268,11.348857921134334,11.34854704128543,11.348226429731538
2025-03-10,11.329604466515455,11.323861200326736,11.318111123210238,11.31235425013257,11.306590596063181,11.300820175974415,11.329323299116124,11.329032408393099,11.328731797285563,11.328421468752605,11.328101425772916
2025-03-11,11.246523742430183,11.240822591984779,11.235114680556572,11.229400023002416,11.223678634181994,11.217950528957852,11.246244636849621,11.245955879247125,11.245657472540332,11.245349419666626,11.245031723582855
2025-03-12,11.17977879440389,11.174111478679231,11.168437442096296,11.162756699423767,11.157069265433138,11.151375154898755,11.17950134523627,11.179214301328745,11.178917665581636,11.178611440914896,11.178295630267824
2025-03-13,11.113033846377599,11.107400365373683,11.10176020363602,11.096113375845118,11.090459896684285,11.084799780839658,11.112758053622919,11.112472723410365,11.11217785862294,11.111873462163166,11.111559536952793
2025-03-14,11.491255218526586,11.485430007438453,11.479597888244252,11.47375887612413,11.467912986261126,11.462060233841207,11.490970039431906,11.490674998281188,11.490370098055552,11.490055341756305,11.489730732404638
2025-03-17,11.558000166552878,11.552141120744,11.546275126704527,11.540402199702779,11.534522355009981,11.528635607900304,11.557713331045257,11.557416576199568,11.557109905014247,11.556793320508035,11.556466825719669
2025-03-18,11.780483326640518,11.774511498429158,11.76853258823878,11.76254661163161,11.75655358417283,11.750553521430627,11.780190969756426,11.779888502594169,11.779575928209901,11.77925324968047,11.778920470103108
2025-03-19,11.769359168636138,11.763392979544902,11.757419715162069,11.75143939103517,11.745452022714689,11.739457625754111,11.769067087820869,11.76876490627444,11.76845262705012,11.76813025322185,11.767797787883937
2025-03-20,11.546876008548496,11.541022601859742,11.535162253627814,11.529294979106337,11.52342079355184,11.517539712223787,11.546589449109698,11.546292979879837,11.545986603854464,11.545670324049413,11.545344143500497
2025-03-21,11.324392848460857,11.318652224174583,11.312904792093558,11.307150567177505,11.30138956438899,11.295621798693462,11.324111810398527,11.323821053485235,11.323520580658808,11.323210394876977,11.322890499117056
2025-03-24,11.357765322474002,11.352007780827355,11.346243411323695,11.340472228966828,11.334694248763414,11.32890948572301,11.357483456205202,11.357191842444424,11.356890484138155,11.356579384252841,11.35625854577457
2025-03-25,11.146406320390746,11.140755922026456,11.135098822866155,11.12943503763444,11.12376458105871,11.118087467869204,11.146129699429592,11.145843512369554,11.145547762102286,11.145242451539028,11.144927583610306
2025-03-26,11.163993552712283,11.158334238930244,11.15266821377942,11.146995492007637,11.141316088365533,11.13563001760659,11.163716495287845,11.163429856670762,11.163133639757246,11.162827847463138,11.162512482723583
2025-03-27,11.186337969535959,11.180667328797712,11.174989963258065,11.169305887694362,11.163615116886765,11.157917665618283,11.186060357588936,11.185773145272782,11.185476335489504,11.185169931160782,11.184853935227636
2025-03-28,11.351866869613648,11.346112318043573,11.340350942162411,11.334582756966174,11.328807777453733,11.323026018626845,11.351585149727068,11.351293687410699,11.350992485609488,11.350681547288351,11.350360875431825
2025-03-31,11.47179742875208,11.465982081315095,11.460159837469327,11.454330712369218,11.4484947211721,11.442651879038221,11.471512732542406,11.471218190975817,11.470913807028369,11.470599583696306,11.470275523995692
2025-04-01,11.543782466810422,11.537930628317074,11.53207185014027,11.526206147529551,11.520333535737356,11.514454030019067,11.543495984144213,11.543199594341894,11.5428933003982,11.54257710532817,11.542251012166801
2025-04-02,11.507293512782422,11.501460171472852,11.495619912415595,11.489772750811998,11.48391870186628,11.478057780785607,11.507007935664536,11.506712482726186,11.506407156952644,11.50609196134942,11.505766898941914
2025-04-03,11.61254472978525,11.606658033942633,11.600764357079294,11.594863714535622,11.588956121654899,11.583041593783383,11.612256540642289,11.611958385349881,11.611650266920602,11.61133218838745,11.611004152803503
2025-04-07,11.257325924264613,11.25161929791704,11.245905904092796,11.24018575766302,11.234458873501653,11.228725266485526,11.257046550605725,11.256757515654233,11.256458822330558,11.256150473574921,11.25583247234701
2025-04-08,11.335899669264569,11.330153211876617,11.324399939776445,11.318639867938987,11.312873011342,11.307099384966158,11.335618345636854,11.335327293282763,11.3350265151431,11.334716014178614,11.334395793369643
2025-04-09,11.478314582076989,11.47249593092835,11.466670379453056,11.460837942814177,11.454998636177631,11.449152474712301,11.478029724130774,11.477735015234472,11.477430458365836,11.477116056522807,11.476791812723166
2025-04-10,11.727131441243518,11.721186658467015,11.715234825784613,11.709275958688073,11.703310072672071,11.697337183234303,11.726840408396018,11.726539311058152,11.726228152272228,11.725906935101168,11.725575662628176
2025-04-11,11.905559320514252,11.899524088083556,11.893481698482898,11.887432167439746,11.88137551068453,11.875311743950737,11.905263859612539,11.904958181089606,11.904642288034045,11.904316183555386,11.90397987078374
2025-04-14,11.993954783639204,11.987874741288081,11.981787488627003,11.97569304150021,11.969591415754923,11.963482627241449,11.99365712902256,11.993349180921703,11.993030942448158,11.992702416734542,11.992363606934203
2025-04-15,11.990680877597539,11.9846024948731,11.97851690380685,11.972424120238712,11.966324160011576,11.960217038971424,11.990383304229598,11.99007544018718,11.989757288580968,11.989428852542721,11.989090135224927
2025-04-16,12.28205851530571,12.275832425806534,12.269598952800381,12.263358112512089,12.257109921169535,12.250854395003765,12.281753710803367,12.281438365559646,12.281112482760818,12.280776065614749,12.280429117350529
2025-04-17,12.383549602597322,12.37727206467099,12.370987082225096,12.364694671618548,12.35839484921332,12.352087631374582,12.383242279385243,12.382924328329832,12.382595752643688,12.382256555561186,12.3819067403381
2025-04-18,12.413014756972306,12.406722282405832,12.400422345606465,12.394114962972035,12.387800150903452,12.38147792580482,12.412706702521916,12.41238799494053,12.412058637448393,12.411718633287572,12.411367985721586
2025-04-21,12.643825132909678,12.637415654662092,12.630998575427183,12.624573911907687,12.618141680809476,12.611701898841675,12.643511350425857,12.643186716724337,12.64285123508524,12.642504908810919,12.642147741225573
2025-04-22,13.066159012284444,13.059535442194823,13.052904017226796,13.04626475464101,13.03961767170135,13.032962785675071,13.065834748718176,13.065499271477687,13.065152583952665,13.064794689555768,13.064425591722232
2025-04-23,12.277147656243214,12.270924056184061,12.264693075570154,12.25845473061984,12.252209037554513,12.245956012598725,12.27684297361392,12.276527754457861,12.276202001960034,12.275865719327017,12.275518909786612
2025-04-24,12.411377803951472,12.405086159198339,12.398787053196386,12.392480502341282,12.386166523031774,12.379845131669803,12.411069790125431,12.410751124573267,12.410421810514796,12.410081851191658,12.409731249866944
2025-04-25,12.326256246868187,12.320007752408797,12.313751847872433,12.307488549542319,12.30121787370473,12.29493983664912,12.325950345508375,12.325633865475693,12.325306809967874,12.324969182204324,12.324620985425756
2025-04-28,12.219854300514077,12.213659743921868,12.20745784121749,12.201248608543612,12.195032062045922,12.188808217873262,12.219551039737052,12.219237291603724,12.218913059284219,12.218578345970155,12.218233154874271
2025-04-29,12.304975857597364,12.298738150711412,12.292493046541443,12.286240561342575,12.279980711372966,12.273713512893947,12.304670484354109,12.304354550701298,12.304028059831142,12.303691014957488,12.303343419315459
2025-04-30,12.243511512832088,12.237304963794069,12.23109105442206,12.224869800889987,12.218641219374796,12.21240532605659,12.243207664952761,12.242893309413974,12.24256844939199,12.242233088084609,12.241887228710786
2025-05-06,12.428368707136393,12.42206844926,12.415760719920497,12.409445535536005,12.403122912527717,12.396792867320034,12.4280602716462,12.427741169847906,12.427411404965731,12.427070980245759,12.426719898955543
2025-05-07,12.505433736429199,12.499094412318994,12.492747570417114,12.48639322724348,12.48003139932111,12.473662103176249,12.505123388412056,12.504802307947855,12.504470498280812,12.504127962677131,12.503774704424632
2025-05-08,12.356757480822061,12.350493524507302,12.344222139779381,12.337943342961822,12.331657150381194,12.32536357836727,12.356450822511498,12.356133559351212,12.35580569454685,12.355467231325788,12.355118172936752
2025-05-09,12.32274655643393,12.316499841126362,12.310245717851709,12.303984202888563,12.297715312518559,12.29143906302652,12.322440742174294,12.322124352253883,12.32179738986952,12.321459858239697,12.3211117606042
2025-05-12,12.284215543482915,12.277988360531005,12.27175379277539,12.265511856443764,12.25926256776685,12.253005942978554,12.283910685449486,12.283595284823473,12.2832693447917,12.282932868562598,12.282585859365822
2025-05-13,12.211040767348988,12.204850678562092,12.198653248961389,12.192448494677903,12.186236431845677,12.180017076601914,12.210737725297887,12.210424203454458,12.210100204986537,12.209765733083447,12.209420790955601
2025-05-14,12.538570850385481,12.532214728224936,12.52585106835194,12.519479887330192,12.51310120172649,12.506715028110875,12.538259680002811,12.537937748734063,12.537605059832039,12.537261616571612,12.536907422249303
2025-05-15,12.46425247955339,12.457934031275252,12.451608089962047,12.445274672079293,12.438933794095595,12.432585472482783,12.4639431535337,12.463623130409642,12.463292413414743,12.462951005804465,12.462598910855784
2025-05-16,12.485486299791132,12.479157087546591,12.472820369502017,12.466476162150979,12.460124481990137,12.453765345519383,12.48517644681059,12.484855878502335,12.4845245981054,12.484182608880793,12.483829914111077
2025-05-19,12.368700288483563,12.362430278054235,12.356152832032187,12.349867966756712,12.343575698570163,12.337276043818097,12.368393333787703,12.368075763992536,12.367747582306796,12.367408791960992,12.367059396206978
2025-05-20,12.496103209910004,12.489768615682262,12.483426509272004,12.477076907186825,12.47071982593741,12.464355282037683,12.495793093449036,12.495472252548684,12.49514069045073,12.49479841041896,12.494445415738724
2025-05-21,12.634840232442055,12.62843530887025,12.622022789712501,12.615602691659678,12.609175031405774,12.60273982564806,12.634526672936987,12.634202269925273,12.633867026684689,12.633520946515253,12.633164032738792
2025-05-22,12.52485250462972,12.518503336649399,12.512146639203579,12.505782428837831,12.499410722100828,12.493031535544485,12.524541674695968,12.524220095649536,12.523887770739664,12.523544703237643,12.523190896436386
2025-05-23,12.359870912911218,12.353605378318123,12.347332413440196,12.341052034605061,12.334764258143409,12.328469100389125,12.359564177334441,12.35924683423593,12.358918886822128,12.358580338321232,12.358231191982778
2025-05-26,12.390384344227467,12.384103341595846,12.377814890335877,12.371519006815493,12.365215707405701,12.358905008480711,12.390076851397236,12.38975872485795,12.38942996782397,12.389090583531463,12.388740575237986
2025-05-27,12.48684927424308,12.480519371071939,12.474181961281399,12.467837061366826,12.461484687826681,12.455124857162655,12.486539387437526,12.486218784134527,12.485887467573466,12.485545441015704,12.485192707744165
2025-05-28,12.62618750648785,12.619786969204071,12.61337884153604,12.606963140163193,12.600539881768094,12.594109083036573,12.625874161717944,12.625549980867358,12.625214967211624,12.624869124048496,12.624512454697532
2025-05-29,12.819117366519075,12.812619028156256,12.806112983427083,12.799599249265857,12.793077842610051,12.78654878040046,12.818799233798524,12.81847009942051,12.818129966710615,12.81777883901698,12.81741671970989
2025-05-30,12.561877553144111,12.55550961622001,12.549134127572358,12.54275110379564,12.536360561487442,12.529962517248611,12.561565804357752,12.561243274682976,12.56090996737863,12.56056588572567,12.560211033026748
2025-06-03,12.604750855373272,12.598361184876053,12.59196393688148,12.585559128040677,12.579146775007878,12.572726894440587,12.60443804259788,12.604114412139232,12.603779967267295,12.603434711274222,12.60307864747394
2025-06-04,12.701215785388884,12.694777214352145,12.688331007827003,12.68187718259201,12.675415755428856,12.66894674312253,12.700900578638171,12.700574471415809,12.70023746701679,12.699889568758463,12.699530779980117
2025-06-05,12.658342483159723,12.651925645696105,12.645501198517882,12.639069158346974,12.632629541908422,12.626182365930557,12.658028340398042,12.657703333959553,12.657367467128125,12.657020743209912,12.656663165532928
2025-06-06,12.615469180930562,12.609074077040065,12.602671389208762,12.596261134101937,12.589843328387987,12.583417988738582,12.615156102157913,12.614832196503297,12.614497467239461,12.61415191766136,12.613795551085738
2025-06-09,12.658342483159721,12.651925645696105,12.64550119851788,12.639069158346972,12.63262954190842,12.626182365930555,12.65802834039804,12.657703333959551,12.657367467128124,12.65702074320991,12.656663165532928
2025-06-10,12.66906080871701,12.662638537860115,12.65620865084516,12.64977116440823,12.643326095288527,12.636873460228548,12.66874639995807,12.668421118323614,12.668084967100288,12.667737949597047,12.667380069144725
2025-06-11,12.711934110946169,12.705490106516155,12.69903846015428,12.692579188653266,12.686112308808962,12.679637837420522,12.711618638198198,12.711292255779869,12.710954966988952,12.710606775145598,12.710247683591914
2025-06-12,12.669060808717008,12.662638537860113,12.656208650845159,12.649771164408229,12.643326095288526,12.636873460228546,12.668746399958069,12.668421118323613,12.668084967100286,12.667737949597045,12.667380069144723
2025-06-13,12.529722576472237,12.52337093972798,12.517011770590518,12.510645085611863,12.504270901347112,12.497889234354629,12.529411625677652,12.529089921590781,12.528757467462128,12.528414266564253,12.528060322191356
2025-06-16,12.569847485661997,12.563475508575326,12.557095974973876,12.55070890146267,12.54431430464982,12.537912201146712,12.569535539085397,12.569212804780403,12.56887928600793,12.568534986051015,12.56817990821441
2025-06-17,12.611793887653166,12.605400646862805,12.598999824341082,12.592591436748432,12.58617550074839,12.579752033007773,12.611480900090466,12.611157088800018,12.610822457053619,12.610477008145262,12.610120745390727
2025-06-18,12.660650169339997,12.654232162051251,12.647806543660604,12.641373330893028,12.634932540476612,12.628484189142739,12.660335969308345,12.660010903619375,12.659674975557557,12.659328188429647,12.65897054556427
2025-06-19,12.643468625429103,12.637059327904277,12.630642429606441,12.624217947237872,12.617785897503955,12.611346297113368,12.643154851792744,12.642830227244659,12.642494755064858,12.642148438555612,12.641791281041026
2025-06-20,12.594091451421958,12.587707184449153,12.581315346387019,12.574915953872605,12.568509023546055,12.562094572050793,12.593778903181565,12.593455546406057,12.593121384362634,12.592776420340671,12.592420657651294
2025-06-23,12.63202954293781,12.625626044176382,12.619214951518687,12.61279628165189,12.60637005126626,12.59993627705536,12.631716053185773,12.63139172233929,12.631056553675402,12.630710550493394,12.630353716114367
2025-06-24,12.630409246308034,12.624006568916396,12.617596298602553,12.611178452051528,12.60475304595145,12.598320096993739,12.630095796766986,12.629771507522065,12.629436381849896,12.629090423049337,12.628733634441067
2025-06-25,12.715248267274,12.7088025828134,12.702349254428599,12.695888298916694,12.689419733077909,12.682943573715779,12.714932712278435,12.714606244768225,12.714268868042003,12.713920585420786,12.713561400247556
2025-06-26,12.757597137439772,12.751129985254076,12.744655163685644,12.738172689587522,12.731682579815885,12.725184851230233,12.757280531470034,12.756952976640891,12.756614476261959,12.756265033665317,12.755904652205082
2025-06-27,12.93608579064797,12.929528158000219,12.922962748669134,12.916389579743546,12.909808668315467,12.90322003148027,12.93576475511579,12.93543261754119,12.935089381280093,12.934735049711197,12.934369626235544
2025-06-30,13.089871425921409,13.08323583540302,13.076592375751217,13.069941064257982,13.06328191821852,13.056614954931435,13.089546573882902,13.089210487819653,13.08886317112748,13.088504627225248,13.08813485955443
2025-07-01,12.917993362968742,12.911444901835184,12.904888674894773,12.898324699212438,12.891752991856285,12.88517356989778,12.917672776437307,12.917341103390783,12.916998347180401,12.916644511180133,12.916279598786264
2025-07-02,12.743929787467096,12.73746956361056,12.73100167858758,12.724526149233144,12.718042992385373,12.711552224885704,12.743613520680713,12.743286316764554,12.74294817902469,12.742599110789632,12.742239115409904
2025-07-03,13.025934556209782,13.01933137692544,13.012720366944102,13.006101543473287,12.99947492372372,12.992840524909518,13.025611290895986,13.025276846429522,13.02493122618962,13.024574433578444,13.02420647202066
2025-07-04,12.999076959186668,12.992487394704975,12.985890015672052,12.97928483925994,12.972671882643878,12.966051163002488,12.998754360399293,12.998420605509049,12.998075697888199,12.99771964093189,12.997352438057732
2025-07-07,12.83793137704799,12.831423501382186,12.824907908039753,12.818384613979859,12.811853636164821,12.805314991560309,12.837612777419137,12.83728315998621,12.836942528079668,12.836590885052571,12.836228234280156
2025-07-08,13.146793742813788,13.140129296917532,13.133456947668325,13.12677671243335,13.120088608583012,13.113392653491152,13.146467478131104,13.146129930571652,13.14578110354602,13.145421000487936,13.145049624853842
2025-07-09,13.200508936860013,13.193817261358461,13.187117650212423,13.180410120860042,13.173694690742696,13.166971377305211,13.200181339124489,13.199842412412597,13.199492160148862,13.199130585781042,13.198757692779699
2025-07-10,13.254224130906238,13.24750522579939,13.240778352756521,13.234043529286735,13.227300772902382,13.22055010111927,13.253895200117874,13.253554894253543,13.253203216751706,13.252840171074148,13.252465760705556
2025-07-11,13.334796921975576,13.328037172460784,13.32126940657267,13.314493641926775,13.30770989614191,13.30091818684036,13.334465991607951,13.334123617014962,13.33376980165597,13.333404549013807,13.333027862594344
2025-07-14,13.28108172792935,13.274349208019855,13.26760870402857,13.26086023350008,13.254103813982224,13.2473394630263,13.280752130614566,13.280411135174015,13.280058745053127,13.279694963720699,13.279319794668485
2025-07-15,13.563086496672037,13.556211021334736,13.549327392385093,13.542435627740225,13.535535745320574,13.528627763050116,13.562749900829841,13.562401664838985,13.562041792218059,13.561670286509512,13.561287151279243
2025-07-16,13.50937130262581,13.502523056893807,13.495666689840993,13.48880221931353,13.481929663160889,13.475049039236056,13.509036039836456,13.508689182998038,13.508330735615216,13.507960701216405,13.507579083353384
2025-07-17,13.77794727285694,13.770962879098455,13.76397020256149,13.756969261447,13.749960073959317,13.742942658306356,13.777605344803384,13.777251592202772,13.776886018629435,13.77650862768194,13.776119422982676
2025-07-18,13.831662466903166,13.824650843539386,13.81763090510559,13.810602669873695,13.803566156119004,13.796521382120417,13.83131920579677,13.83096407404372,13.83059707523228,13.830218212975048,13.829827490908535
2025-07-21,13.939092854995616,13.932026772421244,13.924952310193788,13.917869486727081,13.910778320438373,13.903678829748536,13.93874692778354,13.938389037725612,13.938019188437966,13.93763738356126,13.937243626760251
2025-07-22,14.006236847553398,13.999136727972404,13.992028188373911,13.984911247260447,13.97778592313798,13.970652234516109,14.005889254025272,14.005529640026793,14.00515800919152,14.004774365177642,14.004378711667574
2025-07-23,14.00039227228643,13.993295115470078,13.986189542149763,13.979075570820292,13.971953219979913,13.9648225081305,14.00004482380344,13.999685359866046,13.999313884106288,13.998930400180829,13.998534911770546
2025-07-24,14.197763708410648,14.190566498966769,14.183360754366719,14.176146493366035,14.168923734723744,14.161692497202555,14.197411361750184,14.197046830246668,14.196670117583347,14.19628122746843,14.195880163634689
2025-07-25,14.143495564045462,14.136325864511535,14.129147662445384,14.121960976530854,14.114765825455274,14.107562227909632,14.143144564160437,14.142781426006513,14.142406153252857,14.142018749593507,14.141619218746966
