date,hs300_benchmark_nav,baseline_nav,confirm60_top2_nav,confirm60_top3_nav,slope_r2_020_nav,tie_r2_gap005_nav,leader_margin005_nav,continuous_transition_nav,extreme_volcap_nav,combo_confirm_tie_volcap_nav
2013-03-07,1.0019201228878658,1.0816124317418916,1.0816124317418918,1.0816124317418918,1.0816124317418918,1.0816124317418918,1.0816124317418918,1.0451639539020787,1.0814560124799655,1.0814560124799655
2013-03-08,1.000384024577574,1.0811646964309367,1.081164696430937,1.081164696430937,1.081164696430937,1.081164696430937,1.081164696430937,1.0445044069869263,1.0810083419190308,1.0810083419190308
2013-03-11,0.9934715821812606,1.0791476290894186,1.0791476290894189,1.0791476290894189,1.0791476290894189,1.0791476290894189,1.0791476290894189,1.0412239401315884,1.0789915662792127,1.0789915662792127
2013-03-12,0.9792626728110608,1.0749803755855132,1.0749803755855134,1.0749803755855134,1.0749803755855134,1.0749803755855134,1.0749803755855134,1.0372031333430631,1.0748249154299165,1.0748249154299165
2013-03-13,0.9685099846390176,1.0716486828369836,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.033988523814746,1.071493704499925,1.071493704499925
2013-03-14,0.9704301075268826,1.0716486828369836,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.033988523814746,1.071493704499925,1.071493704499925
2013-03-15,0.9711981566820285,1.0716486828369836,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.033988523814746,1.071493704499925,1.071493704499925
2013-03-18,0.9608294930875583,1.0716486828369836,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.033988523814746,1.071493704499925,1.071493704499925
2013-03-19,0.9692780337941638,1.0716486828369836,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.0716486828369838,1.033988523814746,1.071493704499925,1.071493704499925
2013-03-20,0.9988479262672821,1.0715040102648006,1.0715040102648008,1.0715040102648008,1.0715040102648008,1.0715040102648008,1.0715040102648008,1.033848935364031,1.0713490528498175,1.0713490528498175
2013-03-21,1.001536098310293,1.0722826117947508,1.072282611794751,1.072282611794751,1.072282611794751,1.072282611794751,1.072282611794751,1.0346001750748492,1.0721275417809542,1.0721275417809542
2013-03-22,1.0042242703533037,1.0730596877672554,1.0730596877672556,1.0730596877672556,1.0730596877672556,1.0730596877672556,1.0730596877672556,1.0353499428397615,1.0729045053752662,1.0729045053752662
2013-03-25,1.0026881720430119,1.0726165120644682,1.0726165120644684,1.0726165120644684,1.0726165120644684,1.0726165120644684,1.0726165120644684,1.034922341333732,1.0724613937631036,1.0724613937631036
2013-03-26,0.9861751152073743,1.0678470453064948,1.067847045306495,1.067847045306495,1.067847045306495,1.067847045306495,1.067847045306495,1.0303204844272271,1.067692616749856,1.067692616749856
2013-03-27,0.988479262672812,1.0685206871341413,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0685206871341415,1.0309704529571226,1.0683661611576185,1.0683661611576185
2013-03-28,0.957757296466975,1.0595540799693792,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0595540799693794,1.0223189526525873,1.0594008507143378,1.0594008507143378
2013-03-29,0.9550691244239641,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-01,0.9535330261136722,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-02,0.955069124423964,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-03,0.9531490015360993,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-08,0.9485407066052237,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-09,0.954301075268818,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-10,0.954301075268818,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-11,0.9500768049155155,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-12,0.9470046082949319,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-15,0.9374039938556077,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-16,0.9431643625192023,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-17,0.9454685099846403,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-18,0.9473886328725051,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0214063116966927,1.0584551061376937,1.0584551061376937
2013-04-19,0.9742703533026127,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0213455619160605,1.0584551061376937,1.0584551061376937
2013-04-22,0.9711981566820289,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.021292899211713,1.0584551061376937,1.0584551061376937
2013-04-23,0.9416282642089107,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-04-24,0.9577572964669752,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-04-25,0.947772657450078,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-04-26,0.9389400921658998,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-05-02,0.9397081413210457,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-05-03,0.9566052227342563,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-05-06,0.9677419354838726,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-05-07,0.9700460829493104,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-05-08,0.9761904761904779,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0212848161654193,1.0584551061376937,1.0584551061376937
2013-05-09,0.9711981566820294,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0211414923139126,1.0584551061376937,1.0584551061376937
2013-05-10,0.9750384024577592,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0210712883815207,1.0584551061376937,1.0584551061376937
2013-05-13,0.9711981566820295,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0210469588183564,1.0584551061376937,1.0584551061376937
2013-05-14,0.9569892473118298,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0208783275803992,1.0584551061376937,1.0584551061376937
2013-05-15,0.9615975422427054,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0207673144752492,1.0584551061376937,1.0584551061376937
2013-05-16,0.9811827956989266,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0241912206324528,1.0584551061376937,1.0584551061376937
2013-05-17,0.9980798771121372,1.0586081986024571,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.0586081986024574,1.036211765348775,1.0584551061376937,1.0584551061376937
2013-05-20,1.0038402457757316,1.058078894503156,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0416558862348535,1.0579258785846248,1.0579258785846248
2013-05-21,1.0038402457757316,1.058078894503156,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0580788945031563,1.0416558862348535,1.0579258785846248,1.0579258785846248
2013-05-22,1.0049923195084505,1.0592932161112316,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0592932161112318,1.0428513597079616,1.0591400245814702,1.0591400245814702
2013-05-23,0.9942396313364075,1.0479595477691932,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.0479595477691934,1.031693607292286,1.0478079952775798,1.0478079952775798
2013-05-24,0.9996159754224292,1.0536263819402123,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.0536263819402127,1.037272483500124,1.0534740099295252,1.0534740099295252
2013-05-27,0.9973118279569911,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0511977387240614,1.0348815365539075,1.0510457179358341,1.0510457179358341
2013-05-28,1.0180491551459314,1.0730555276694211,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0730555276694214,1.0564000590698532,1.0729003458790514,1.0729003458790514
2013-05-29,1.0145929339477748,1.0688778565637722,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0527229647127898,1.068723278934571,1.068723278934571
2013-05-30,1.011904761904764,1.0688778565637722,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0688778565637724,1.0504086794145566,1.068723278934571,1.068723278934571
2013-05-31,1.0003840245775752,1.0683434176354905,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0683434176354907,1.0402995152761252,1.0681889172951038,1.0681889172951038
2013-06-03,1.0023041474654402,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0422598922183388,1.0697040643390214,1.0697040643390214
2013-06-04,0.9877112135176678,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.028098971726942,1.0697040643390214,1.0697040643390214
2013-06-05,0.9850230414746568,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.025669583987009,1.0697040643390214,1.0697040643390214
2013-06-06,0.9754224270353328,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0157442979042683,1.0697040643390214,1.0697040643390214
2013-06-07,0.9577572964669766,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0013930502347812,1.0697040643390214,1.0697040643390214
2013-06-13,0.928187403993858,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-14,0.9347158218125985,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-17,0.928955453149004,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-18,0.9350998463901714,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-19,0.9297235023041498,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-20,0.9005376344086045,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-21,0.8963133640553017,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-24,0.8413978494623674,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-25,0.8417818740399405,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-26,0.8398617511520756,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-27,0.8402457757296486,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-06-28,0.8556067588325672,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-01,0.8590629800307237,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-02,0.8617511520737344,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-03,0.8598310291858694,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-04,0.865975422427037,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-05,0.8690476190476207,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-08,0.8456221198156697,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-09,0.8437019969278049,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-10,0.8671274961597557,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-11,0.9105222734255008,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-12,0.8878648233486959,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-15,0.9005376344086036,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-16,0.905913978494625,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-17,0.8924731182795711,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-18,0.8786482334869443,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-19,0.8544546850998477,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-22,0.8598310291858692,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-23,0.8867127496159771,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-24,0.8801843317972367,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-25,0.8778801843317989,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-26,0.8698156682027668,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0006363076129392,1.0697040643390214,1.0697040643390214
2013-07-29,0.8529185867895563,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0004992967081998,1.0697040643390214,1.0697040643390214
2013-07-30,0.8579109062980048,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.00204818977465,1.0697040643390214,1.0697040643390214
2013-07-31,0.8598310291858693,1.069858783826724,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.0698587838267242,1.002861330019973,1.0697040643390214,1.0697040643390214
2013-08-01,0.8824884792626745,1.0693238544348107,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811,1.069323854434811,1.0151618140435852,1.0691962732727653,1.0691962732727653
2013-08-02,0.8809523809523826,1.0669288109714616,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.013188279029882,1.0669226341998217,1.0669226341998217
2013-08-05,0.8936251920122904,1.0669288109714616,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0217150098347074,1.0669226341998217,1.0669226341998217
2013-08-06,0.8993855606758848,1.0669288109714616,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0269791395869134,1.0669226341998217,1.0669226341998217
2013-08-07,0.8932411674347174,1.0669288109714616,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.0669288109714619,1.020801852233183,1.0669226341998217,1.0669226341998217
